Time,U_y,U_b
1.435000e-03,2.408000e+00,3.244000e-01
1.440000e-03,2.406800e+00,3.466667e-01
1.445000e-03,2.401600e+00,3.489333e-01
1.450000e-03,2.404533e+00,3.626667e-01
1.455000e-03,2.410267e+00,3.553333e-01
1.460000e-03,2.418400e+00,3.673333e-01
1.465000e-03,2.409200e+00,3.798667e-01
1.470000e-03,2.413733e+00,3.913333e-01
1.475000e-03,2.417200e+00,4.004000e-01
1.480000e-03,2.409200e+00,4.038667e-01
1.485000e-03,2.411467e+00,4.113334e-01
1.490000e-03,2.409200e+00,4.176000e-01
1.495000e-03,2.410933e+00,4.348000e-01
1.500000e-03,2.402133e+00,4.358667e-01
1.505000e-03,-2.551600e+00,4.273333e-01
1.510000e-03,-2.550533e+00,4.153333e-01
1.515000e-03,-2.552800e+00,4.101333e-01
1.520000e-03,-2.550533e+00,3.901334e-01
1.525000e-03,-2.542933e+00,3.724000e-01
1.530000e-03,-2.544667e+00,3.638667e-01
1.535000e-03,-2.543467e+00,3.409333e-01
1.540000e-03,-2.541200e+00,3.376000e-01
1.545000e-03,-2.545867e+00,3.232000e-01
1.550000e-03,-2.531867e+00,3.134667e-01
1.555000e-03,-2.549333e+00,3.037333e-01
1.560000e-03,-2.538933e+00,2.917333e-01
1.565000e-03,-2.541200e+00,2.752000e-01
1.570000e-03,-2.544667e+00,2.689333e-01
1.575000e-03,-2.545867e+00,2.414667e-01
1.580000e-03,-2.538933e+00,2.482667e-01
1.585000e-03,-2.546400e+00,2.340000e-01
1.590000e-03,-2.550533e+00,2.140000e-01
1.595000e-03,-2.562133e+00,1.952000e-01
1.600000e-03,-2.548133e+00,1.957333e-01
1.605000e-03,-2.548800e+00,1.740000e-01
1.610000e-03,-2.549333e+00,1.740000e-01
1.615000e-03,-2.546400e+00,1.620000e-01
1.620000e-03,-2.545867e+00,1.477333e-01
1.625000e-03,-2.549333e+00,1.322667e-01
1.630000e-03,-2.554000e+00,1.282667e-01
1.635000e-03,-2.542400e+00,1.133333e-01
1.640000e-03,-2.550533e+00,1.225333e-01
1.645000e-03,-2.554000e+00,9.453333e-02
1.650000e-03,-2.547067e+00,7.333333e-02
1.655000e-03,-2.564400e+00,6.413333e-02
1.660000e-03,-2.555067e+00,5.160000e-02
1.665000e-03,-2.552267e+00,5.506667e-02
1.670000e-03,-2.552800e+00,4.013333e-02
1.675000e-03,-2.538267e+00,3.733333e-02
1.680000e-03,-2.543467e+00,1.040000e-02
1.685000e-03,-2.545867e+00,-3.866667e-03
1.690000e-03,-2.555067e+00,1.040000e-02
1.695000e-03,-2.544133e+00,-2.386667e-02
1.700000e-03,-2.548133e+00,-2.160000e-02
1.705000e-03,-2.554533e+00,-4.280000e-02
1.710000e-03,-2.549333e+00,-4.453333e-02
1.715000e-03,-2.552800e+00,-5.480000e-02
1.720000e-03,-2.545867e+00,-6.053333e-02
1.725000e-03,-2.550533e+00,-7.653333e-02
1.730000e-03,-2.557467e+00,-8.106667e-02
1.735000e-03,-2.554533e+00,-9.480000e-02
1.740000e-03,-2.536533e+00,-9.933333e-02
1.745000e-03,-2.558667e+00,-1.285333e-01
1.750000e-03,-2.549333e+00,-1.313333e-01
1.755000e-03,-2.540667e+00,-1.445333e-01
1.760000e-03,-2.564400e+00,-1.497333e-01
1.765000e-03,-2.549867e+00,-1.617333e-01
1.770000e-03,-2.554000e+00,-1.702667e-01
1.775000e-03,-2.559733e+00,-1.817333e-01
1.780000e-03,-2.552800e+00,-1.840000e-01
1.785000e-03,-2.548800e+00,-1.914667e-01
1.790000e-03,-2.554000e+00,-2.012000e-01
1.795000e-03,-2.562133e+00,-2.109333e-01
1.800000e-03,-2.557467e+00,-2.160000e-01
1.805000e-03,-2.557467e+00,-2.394667e-01
1.810000e-03,-2.551600e+00,-2.412000e-01
1.815000e-03,-2.550533e+00,-2.446667e-01
1.820000e-03,-2.557467e+00,-2.504000e-01
1.825000e-03,-2.547600e+00,-2.692000e-01
1.830000e-03,-2.554000e+00,-2.697333e-01
1.835000e-03,-2.539467e+00,-2.772000e-01
1.840000e-03,-2.548133e+00,-3.006667e-01
1.845000e-03,-2.548133e+00,-2.984000e-01
1.850000e-03,-2.540000e+00,-3.132000e-01
1.855000e-03,-2.538933e+00,-3.144000e-01
1.860000e-03,-2.548133e+00,-3.349333e-01
1.865000e-03,-2.552800e+00,-3.373334e-01
1.870000e-03,-2.556267e+00,-3.429333e-01
1.875000e-03,-2.546400e+00,-3.504000e-01
1.880000e-03,-2.548133e+00,-3.624000e-01
1.885000e-03,-2.545200e+00,-3.744000e-01
1.890000e-03,-2.555067e+00,-3.841333e-01
1.895000e-03,-2.549333e+00,-4.081333e-01
1.900000e-03,-2.557467e+00,-3.968000e-01
1.905000e-03,-2.557467e+00,-4.190667e-01
1.910000e-03,-2.560933e+00,-4.138667e-01
1.915000e-03,-2.546400e+00,-4.253334e-01
1.920000e-03,-2.559733e+00,-4.265333e-01
1.925000e-03,-2.555733e+00,-4.488000e-01
1.930000e-03,-2.544667e+00,-4.482667e-01
1.935000e-03,-2.547067e+00,-4.585333e-01
1.940000e-03,-2.550533e+00,-4.653333e-01
1.945000e-03,-2.550533e+00,-4.705333e-01
1.950000e-03,-2.552800e+00,-4.882667e-01
1.955000e-03,-2.553333e+00,-4.882667e-01
1.960000e-03,-2.548133e+00,-4.950667e-01
1.965000e-03,-2.554533e+00,-5.094666e-01
1.970000e-03,-2.548133e+00,-5.134667e-01
1.975000e-03,-2.550533e+00,-5.145333e-01
1.980000e-03,-2.552800e+00,-5.408000e-01
1.985000e-03,-2.554533e+00,-5.368000e-01
1.990000e-03,-2.552800e+00,-5.477334e-01
1.995000e-03,-2.550533e+00,-5.649334e-01
2.000000e-03,-2.557467e+00,-5.614667e-01
2.005000e-03,2.408000e+00,-5.454667e-01
2.010000e-03,2.421867e+00,-5.420000e-01
2.015000e-03,2.408533e+00,-5.282667e-01
2.020000e-03,2.402133e+00,-5.202667e-01
2.025000e-03,2.409200e+00,-4.968000e-01
2.030000e-03,2.399867e+00,-4.882667e-01
2.035000e-03,2.415467e+00,-4.590667e-01
2.040000e-03,2.420800e+00,-4.585333e-01
2.045000e-03,2.418400e+00,-4.590667e-01
2.050000e-03,2.399867e+00,-4.298667e-01
2.055000e-03,2.405067e+00,-4.236000e-01
2.060000e-03,2.413733e+00,-3.944000e-01
2.065000e-03,2.405600e+00,-3.984000e-01
2.070000e-03,2.416133e+00,-3.876000e-01
2.075000e-03,2.409200e+00,-3.710667e-01
2.080000e-03,2.423067e+00,-3.670667e-01
2.085000e-03,2.413733e+00,-3.413333e-01
2.090000e-03,2.405600e+00,-3.384000e-01
2.095000e-03,2.405067e+00,-3.349333e-01
2.100000e-03,2.404533e+00,-3.166667e-01
2.105000e-03,2.409200e+00,-3.104000e-01
2.110000e-03,2.411467e+00,-2.949333e-01
2.115000e-03,2.413733e+00,-2.938667e-01
2.120000e-03,2.411467e+00,-2.754667e-01
2.125000e-03,2.409200e+00,-2.572000e-01
2.130000e-03,2.416133e+00,-2.584000e-01
2.135000e-03,2.409200e+00,-2.326667e-01
2.140000e-03,2.406800e+00,-2.137333e-01
2.145000e-03,2.418933e+00,-2.206667e-01
2.150000e-03,2.408000e+00,-2.102667e-01
2.155000e-03,2.413200e+00,-1.812000e-01
2.160000e-03,2.411467e+00,-1.885333e-01
2.165000e-03,2.394667e+00,-1.714667e-01
2.170000e-03,2.413733e+00,-1.600000e-01
2.175000e-03,2.418933e+00,-1.634667e-01
2.180000e-03,2.418400e+00,-1.382667e-01
2.185000e-03,2.417200e+00,-1.250667e-01
2.190000e-03,2.413733e+00,-1.268000e-01
2.195000e-03,2.417200e+00,-1.102667e-01
2.200000e-03,2.413733e+00,-8.800000e-02
2.205000e-03,2.417867e+00,-8.560000e-02
2.210000e-03,2.419600e+00,-7.760000e-02
2.215000e-03,2.413200e+00,-6.160000e-02
2.220000e-03,2.411467e+00,-5.813333e-02
2.225000e-03,2.410933e+00,-4.280000e-02
2.230000e-03,2.411467e+00,-3.413333e-02
2.235000e-03,2.412667e+00,-3.306667e-02
2.240000e-03,2.413733e+00,-3.080000e-02
2.245000e-03,2.412000e+00,-1.986667e-02
2.250000e-03,2.416133e+00,3.600000e-03
2.255000e-03,2.411467e+00,1.040000e-02
2.260000e-03,2.425333e+00,1.040000e-02
2.265000e-03,2.418933e+00,2.933333e-02
2.270000e-03,2.409200e+00,2.986667e-02
2.275000e-03,2.431200e+00,5.960000e-02
2.280000e-03,2.423067e+00,5.613333e-02
2.285000e-03,2.420800e+00,7.160000e-02
2.290000e-03,2.412667e+00,8.013333e-02
2.295000e-03,2.395200e+00,8.986667e-02
2.300000e-03,2.418400e+00,1.018667e-01
2.305000e-03,2.409200e+00,1.013333e-01
2.310000e-03,2.411467e+00,1.213333e-01
2.315000e-03,2.413733e+00,1.345333e-01
2.320000e-03,2.418400e+00,1.362667e-01
2.325000e-03,2.405600e+00,1.425333e-01
2.330000e-03,2.420800e+00,1.510667e-01
2.335000e-03,2.420133e+00,1.694667e-01
2.340000e-03,2.416133e+00,1.590667e-01
2.345000e-03,2.417867e+00,1.820000e-01
2.350000e-03,2.419600e+00,1.865333e-01
2.355000e-03,2.414933e+00,1.940000e-01
2.360000e-03,2.409200e+00,2.094667e-01
2.365000e-03,2.412000e+00,2.162667e-01
2.370000e-03,2.416133e+00,2.265333e-01
2.375000e-03,2.409733e+00,2.282667e-01
2.380000e-03,2.413733e+00,2.482667e-01
2.385000e-03,2.409733e+00,2.506667e-01
2.390000e-03,2.418400e+00,2.597333e-01
2.395000e-03,2.409200e+00,2.734667e-01
2.400000e-03,2.402133e+00,2.826667e-01
2.405000e-03,2.414933e+00,2.746667e-01
2.410000e-03,2.416133e+00,2.941333e-01
2.415000e-03,2.414933e+00,2.946667e-01
2.420000e-03,2.418400e+00,3.009333e-01
2.425000e-03,2.415467e+00,3.192000e-01
2.430000e-03,2.416133e+00,3.318667e-01
2.435000e-03,2.412000e+00,3.364000e-01
2.440000e-03,2.404533e+00,3.421333e-01
2.445000e-03,2.416667e+00,3.386667e-01
2.450000e-03,2.423067e+00,3.616000e-01
2.455000e-03,2.414400e+00,3.644000e-01
2.460000e-03,2.418400e+00,3.673333e-01
2.465000e-03,2.418400e+00,3.896000e-01
2.470000e-03,2.423067e+00,3.821333e-01
2.475000e-03,2.414933e+00,3.918667e-01
2.480000e-03,2.418400e+00,4.108000e-01
2.485000e-03,2.409733e+00,4.153333e-01
2.490000e-03,2.416133e+00,4.301333e-01
2.495000e-03,2.419467e+00,4.381333e-01
