Time,U_y,U_b
1.100000e-03,2.423067e+00,1.936533e+00
1.105000e-03,2.417867e+00,1.925600e+00
1.110000e-03,2.416133e+00,1.909067e+00
1.115000e-03,2.412667e+00,1.903333e+00
1.120000e-03,2.404533e+00,1.893067e+00
1.125000e-03,2.405600e+00,1.905067e+00
1.130000e-03,2.408000e+00,1.906800e+00
1.135000e-03,2.405600e+00,1.902800e+00
1.140000e-03,2.404533e+00,1.913600e+00
1.145000e-03,2.392267e+00,1.919333e+00
1.150000e-03,2.405600e+00,1.919333e+00
1.155000e-03,2.417867e+00,1.911333e+00
1.160000e-03,2.406800e+00,1.915867e+00
1.165000e-03,2.401067e+00,1.915333e+00
1.170000e-03,2.408000e+00,1.912533e+00
1.175000e-03,2.404533e+00,1.909600e+00
1.180000e-03,2.402133e+00,1.899867e+00
1.185000e-03,2.409200e+00,1.913067e+00
1.190000e-03,2.402133e+00,1.906800e+00
1.195000e-03,2.413733e+00,1.913600e+00
1.200000e-03,2.402133e+00,1.909067e+00
1.205000e-03,2.401600e+00,1.920533e+00
1.210000e-03,2.405600e+00,1.915867e+00
1.215000e-03,2.421333e+00,1.906133e+00
1.220000e-03,2.409200e+00,1.915867e+00
1.225000e-03,2.408533e+00,1.913067e+00
1.230000e-03,2.405600e+00,1.910133e+00
1.235000e-03,2.402800e+00,1.919867e+00
1.240000e-03,2.395200e+00,1.911333e+00
1.245000e-03,2.405067e+00,1.914133e+00
1.250000e-03,2.401067e+00,1.918267e+00
1.255000e-03,2.409200e+00,1.902800e+00
1.260000e-03,2.413733e+00,1.909067e+00
1.265000e-03,2.395733e+00,1.917067e+00
1.270000e-03,2.404533e+00,1.910133e+00
1.275000e-03,2.403867e+00,1.906133e+00
1.280000e-03,2.397467e+00,1.909067e+00
1.285000e-03,2.401067e+00,1.904533e+00
1.290000e-03,2.401067e+00,1.914800e+00
1.295000e-03,2.412667e+00,1.909600e+00
1.300000e-03,2.395200e+00,1.909067e+00
1.305000e-03,2.399867e+00,1.914800e+00
1.310000e-03,2.403333e+00,1.907867e+00
1.315000e-03,2.398133e+00,1.911333e+00
1.320000e-03,2.409200e+00,1.911333e+00
1.325000e-03,2.405600e+00,1.925067e+00
1.330000e-03,2.401067e+00,1.913600e+00
1.335000e-03,2.410267e+00,1.913600e+00
1.340000e-03,2.402133e+00,1.911333e+00
1.345000e-03,2.407333e+00,1.913600e+00
1.350000e-03,2.406800e+00,1.918267e+00
1.355000e-03,2.415467e+00,1.911333e+00
1.360000e-03,2.406800e+00,1.920533e+00
1.365000e-03,2.400400e+00,1.918267e+00
1.370000e-03,2.411467e+00,1.904533e+00
1.375000e-03,2.408533e+00,1.904533e+00
1.380000e-03,2.406800e+00,1.915867e+00
1.385000e-03,2.402133e+00,1.913067e+00
1.390000e-03,2.404533e+00,1.918267e+00
1.395000e-03,2.401067e+00,1.909067e+00
1.400000e-03,2.413733e+00,1.909067e+00
1.405000e-03,2.400400e+00,1.909067e+00
1.410000e-03,2.406800e+00,1.909067e+00
1.415000e-03,2.406800e+00,1.914133e+00
1.420000e-03,2.397467e+00,1.915867e+00
1.425000e-03,2.401067e+00,1.905600e+00
1.430000e-03,2.416133e+00,1.912533e+00
1.435000e-03,2.412667e+00,1.912533e+00
1.440000e-03,2.411467e+00,1.922800e+00
1.445000e-03,2.406800e+00,1.921067e+00
1.450000e-03,2.409200e+00,1.914800e+00
1.455000e-03,2.406800e+00,1.914800e+00
1.460000e-03,2.409200e+00,1.909067e+00
1.465000e-03,2.408533e+00,1.908533e+00
1.470000e-03,2.401067e+00,1.912533e+00
1.475000e-03,2.407333e+00,1.913067e+00
1.480000e-03,2.395200e+00,1.915867e+00
1.485000e-03,2.408000e+00,1.915333e+00
1.490000e-03,2.402133e+00,1.915867e+00
1.495000e-03,2.397467e+00,1.906133e+00
1.500000e-03,2.392933e+00,1.915867e+00
1.505000e-03,-2.358400e+00,1.445200e+00
1.510000e-03,-2.272000e+00,2.780000e-01
1.515000e-03,-2.269067e+00,-1.030933e+00
1.520000e-03,-2.348533e+00,-2.089467e+00
1.525000e-03,-2.427467e+00,-2.747200e+00
1.530000e-03,-2.520267e+00,-2.967867e+00
1.535000e-03,-2.578400e+00,-2.856933e+00
1.540000e-03,-2.608533e+00,-2.576800e+00
1.545000e-03,-2.591067e+00,-2.244533e+00
1.550000e-03,-2.577200e+00,-1.983067e+00
1.555000e-03,-2.559733e+00,-1.819600e+00
1.560000e-03,-2.534267e+00,-1.766933e+00
1.565000e-03,-2.527333e+00,-1.795600e+00
1.570000e-03,-2.522667e+00,-1.874533e+00
1.575000e-03,-2.514533e+00,-1.960267e+00
1.580000e-03,-2.524933e+00,-2.032267e+00
1.585000e-03,-2.536533e+00,-2.062000e+00
1.590000e-03,-2.545867e+00,-2.076933e+00
1.595000e-03,-2.536533e+00,-2.065467e+00
1.600000e-03,-2.536533e+00,-2.046000e+00
1.605000e-03,-2.534800e+00,-2.020933e+00
1.610000e-03,-2.535467e+00,-2.011733e+00
1.615000e-03,-2.538933e+00,-1.998000e+00
1.620000e-03,-2.531867e+00,-2.002533e+00
1.625000e-03,-2.548133e+00,-1.998000e+00
1.630000e-03,-2.542400e+00,-2.002533e+00
1.635000e-03,-2.544133e+00,-2.020933e+00
1.640000e-03,-2.543467e+00,-2.018533e+00
1.645000e-03,-2.537200e+00,-2.018533e+00
1.650000e-03,-2.533067e+00,-2.023200e+00
1.655000e-03,-2.541733e+00,-2.022000e+00
1.660000e-03,-2.550533e+00,-2.043733e+00
1.665000e-03,-2.547067e+00,-2.021467e+00
1.670000e-03,-2.534267e+00,-2.011733e+00
1.675000e-03,-2.539467e+00,-2.020267e+00
1.680000e-03,-2.545867e+00,-2.014000e+00
1.685000e-03,-2.538267e+00,-2.014000e+00
1.690000e-03,-2.536533e+00,-2.019733e+00
1.695000e-03,-2.534800e+00,-2.020267e+00
1.700000e-03,-2.543467e+00,-2.016267e+00
1.705000e-03,-2.530133e+00,-2.019733e+00
1.710000e-03,-2.545867e+00,-2.012800e+00
1.715000e-03,-2.545200e+00,-2.013467e+00
1.720000e-03,-2.557467e+00,-2.018533e+00
1.725000e-03,-2.537200e+00,-2.022533e+00
1.730000e-03,-2.544667e+00,-2.018533e+00
1.735000e-03,-2.538933e+00,-2.024933e+00
1.740000e-03,-2.545867e+00,-2.018533e+00
1.745000e-03,-2.548800e+00,-2.024933e+00
1.750000e-03,-2.543467e+00,-2.026533e+00
1.755000e-03,-2.549333e+00,-2.013467e+00
1.760000e-03,-2.545867e+00,-2.030000e+00
1.765000e-03,-2.542933e+00,-2.028933e+00
1.770000e-03,-2.550533e+00,-2.023200e+00
1.775000e-03,-2.540000e+00,-2.020267e+00
1.780000e-03,-2.534267e+00,-2.014000e+00
1.785000e-03,-2.541733e+00,-2.018533e+00
1.790000e-03,-2.549333e+00,-2.022000e+00
1.795000e-03,-2.538933e+00,-2.024267e+00
1.800000e-03,-2.534267e+00,-2.020933e+00
1.805000e-03,-2.534800e+00,-2.021467e+00
1.810000e-03,-2.545867e+00,-2.027733e+00
1.815000e-03,-2.534800e+00,-2.020267e+00
1.820000e-03,-2.545867e+00,-2.018533e+00
1.825000e-03,-2.542400e+00,-2.019200e+00
1.830000e-03,-2.551600e+00,-2.019733e+00
1.835000e-03,-2.534800e+00,-2.011733e+00
1.840000e-03,-2.524933e+00,-2.014000e+00
1.845000e-03,-2.544133e+00,-2.019733e+00
1.850000e-03,-2.545867e+00,-2.020933e+00
1.855000e-03,-2.537200e+00,-2.016933e+00
1.860000e-03,-2.538933e+00,-2.020933e+00
1.865000e-03,-2.534800e+00,-2.018533e+00
1.870000e-03,-2.549333e+00,-2.017467e+00
1.875000e-03,-2.545867e+00,-2.026000e+00
1.880000e-03,-2.538933e+00,-2.018533e+00
1.885000e-03,-2.543467e+00,-2.018000e+00
1.890000e-03,-2.549333e+00,-2.022000e+00
1.895000e-03,-2.527333e+00,-2.019200e+00
1.900000e-03,-2.550533e+00,-2.011733e+00
1.905000e-03,-2.551067e+00,-2.023200e+00
1.910000e-03,-2.542400e+00,-2.016267e+00
1.915000e-03,-2.552267e+00,-2.020267e+00
1.920000e-03,-2.543467e+00,-2.030000e+00
1.925000e-03,-2.545867e+00,-2.016933e+00
1.930000e-03,-2.548133e+00,-2.018533e+00
1.935000e-03,-2.547067e+00,-2.024933e+00
1.940000e-03,-2.534267e+00,-2.018533e+00
1.945000e-03,-2.534267e+00,-2.009467e+00
1.950000e-03,-2.545867e+00,-2.020933e+00
1.955000e-03,-2.537733e+00,-2.024933e+00
1.960000e-03,-2.531867e+00,-2.023200e+00
1.965000e-03,-2.541733e+00,-2.017467e+00
1.970000e-03,-2.544667e+00,-2.019733e+00
1.975000e-03,-2.542400e+00,-2.018533e+00
1.980000e-03,-2.538933e+00,-2.020933e+00
1.985000e-03,-2.534800e+00,-2.008267e+00
1.990000e-03,-2.540000e+00,-2.015200e+00
1.995000e-03,-2.542933e+00,-2.020267e+00
2.000000e-03,-2.541200e+00,-2.009467e+00
2.005000e-03,2.237333e+00,-1.570267e+00
2.010000e-03,2.127200e+00,-4.150667e-01
2.015000e-03,2.135867e+00,8.934667e-01
2.020000e-03,2.190933e+00,1.973067e+00
2.025000e-03,2.315200e+00,2.638133e+00
2.030000e-03,2.378933e+00,2.862933e+00
2.035000e-03,2.437600e+00,2.764000e+00
2.040000e-03,2.462533e+00,2.478667e+00
2.045000e-03,2.471200e+00,2.156133e+00
2.050000e-03,2.459067e+00,1.881600e+00
2.055000e-03,2.421867e+00,1.725467e+00
2.060000e-03,2.402133e+00,1.675733e+00
2.065000e-03,2.388800e+00,1.699733e+00
2.070000e-03,2.383600e+00,1.776400e+00
2.075000e-03,2.387600e+00,1.857067e+00
2.080000e-03,2.395200e+00,1.920533e+00
2.085000e-03,2.406267e+00,1.961067e+00
2.090000e-03,2.402133e+00,1.972000e+00
2.095000e-03,2.397467e+00,1.961600e+00
2.100000e-03,2.402133e+00,1.948000e+00
2.105000e-03,2.414400e+00,1.922267e+00
2.110000e-03,2.404533e+00,1.905600e+00
2.115000e-03,2.405600e+00,1.898133e+00
2.120000e-03,2.406800e+00,1.893067e+00
2.125000e-03,2.402133e+00,1.903333e+00
2.130000e-03,2.402133e+00,1.902133e+00
2.135000e-03,2.402133e+00,1.918267e+00
2.140000e-03,2.390533e+00,1.920533e+00
2.145000e-03,2.404533e+00,1.920533e+00
2.150000e-03,2.399867e+00,1.920533e+00
2.155000e-03,2.405067e+00,1.926267e+00
2.160000e-03,2.416133e+00,1.913600e+00
2.165000e-03,2.412667e+00,1.914133e+00
2.170000e-03,2.420800e+00,1.921600e+00
2.175000e-03,2.416133e+00,1.916533e+00
2.180000e-03,2.404533e+00,1.899867e+00
2.185000e-03,2.407333e+00,1.918267e+00
2.190000e-03,2.409200e+00,1.915867e+00
2.195000e-03,2.406800e+00,1.917600e+00
2.200000e-03,2.409200e+00,1.909067e+00
2.205000e-03,2.398133e+00,1.913600e+00
2.210000e-03,2.408000e+00,1.907867e+00
2.215000e-03,2.412667e+00,1.907333e+00
2.220000e-03,2.418400e+00,1.899867e+00
2.225000e-03,2.405067e+00,1.913067e+00
2.230000e-03,2.406800e+00,1.909067e+00
2.235000e-03,2.402800e+00,1.919867e+00
2.240000e-03,2.390533e+00,1.911333e+00
2.245000e-03,2.402133e+00,1.915333e+00
2.250000e-03,2.406800e+00,1.914800e+00
2.255000e-03,2.409733e+00,1.917600e+00
2.260000e-03,2.406800e+00,1.915867e+00
2.265000e-03,2.396400e+00,1.913067e+00
2.270000e-03,2.403333e+00,1.905600e+00
2.275000e-03,2.405600e+00,1.908533e+00
2.280000e-03,2.406800e+00,1.922800e+00
2.285000e-03,2.410933e+00,1.917600e+00
2.290000e-03,2.405600e+00,1.909067e+00
2.295000e-03,2.405600e+00,1.910800e+00
2.300000e-03,2.411467e+00,1.920533e+00
2.305000e-03,2.408533e+00,1.911333e+00
2.310000e-03,2.413733e+00,1.913600e+00
2.315000e-03,2.397467e+00,1.922267e+00
2.320000e-03,2.399867e+00,1.911333e+00
2.325000e-03,2.403333e+00,1.914133e+00
2.330000e-03,2.399867e+00,1.910133e+00
2.335000e-03,2.408533e+00,1.918800e+00
2.340000e-03,2.406800e+00,1.918267e+00
2.345000e-03,2.412000e+00,1.912533e+00
2.350000e-03,2.405600e+00,1.913600e+00
2.355000e-03,2.413200e+00,1.917600e+00
2.360000e-03,2.409200e+00,1.922800e+00
2.365000e-03,2.406267e+00,1.913067e+00
2.370000e-03,2.409200e+00,1.919333e+00
2.375000e-03,2.412000e+00,1.914133e+00
2.380000e-03,2.418400e+00,1.918267e+00
2.385000e-03,2.409200e+00,1.909600e+00
2.390000e-03,2.413733e+00,1.914800e+00
2.395000e-03,2.416133e+00,1.921067e+00
2.400000e-03,2.406800e+00,1.915867e+00
2.405000e-03,2.407333e+00,1.910133e+00
2.410000e-03,2.399867e+00,1.918267e+00
2.415000e-03,2.413733e+00,1.923333e+00
2.420000e-03,2.406800e+00,1.920533e+00
2.425000e-03,2.406800e+00,1.912533e+00
2.430000e-03,2.403333e+00,1.919333e+00
2.435000e-03,2.396400e+00,1.913067e+00
2.440000e-03,2.406800e+00,1.909067e+00
2.445000e-03,2.410267e+00,1.917067e+00
2.450000e-03,2.410267e+00,1.921600e+00
2.455000e-03,2.419600e+00,1.922267e+00
2.460000e-03,2.404533e+00,1.911333e+00
2.465000e-03,2.406800e+00,1.910800e+00
2.470000e-03,2.406800e+00,1.913600e+00
2.475000e-03,2.397467e+00,1.911867e+00
2.480000e-03,2.411467e+00,1.913600e+00
2.485000e-03,2.393467e+00,1.913600e+00
2.490000e-03,2.411467e+00,1.914800e+00
2.495000e-03,2.400000e+00,1.919333e+00
