Time(s),CH1V,CH2V
-1.000000e-03,-2.552667e+00,-1.931467e+00
-9.980000e-04,2.325733e+00,-1.824000e+00
-9.960000e-04,2.295600e+00,-1.615867e+00
-9.940000e-04,2.270000e+00,-1.316133e+00
-9.920000e-04,2.258400e+00,-9.890667e-01
-9.900000e-04,2.251467e+00,-6.345333e-01
-9.880000e-04,2.256133e+00,-3.188000e-01
-9.860000e-04,2.270000e+00,-1.920000e-02
-9.840000e-04,2.276933e+00,2.508000e-01
-9.820000e-04,2.297867e+00,5.001333e-01
-9.800000e-04,2.307200e+00,7.242666e-01
-9.780000e-04,2.323467e+00,9.209334e-01
-9.760000e-04,2.321067e+00,1.060533e+00
-9.740000e-04,2.337333e+00,1.195467e+00
-9.720000e-04,2.358267e+00,1.321333e+00
-9.700000e-04,2.358267e+00,1.399067e+00
-9.680000e-04,2.365200e+00,1.483733e+00
-9.660000e-04,2.372133e+00,1.534000e+00
-9.640000e-04,2.376800e+00,1.600400e+00
-9.620000e-04,2.381467e+00,1.646133e+00
-9.600000e-04,2.393067e+00,1.682800e+00
-9.580000e-04,2.390667e+00,1.707867e+00
-9.560000e-04,2.411600e+00,1.723867e+00
-9.540000e-04,2.390667e+00,1.749067e+00
-9.520000e-04,2.402267e+00,1.767333e+00
-9.500000e-04,2.395333e+00,1.765067e+00
-9.480000e-04,2.397733e+00,1.772000e+00
-9.460000e-04,2.425467e+00,1.785733e+00
-9.440000e-04,2.411600e+00,1.788000e+00
-9.420000e-04,2.393067e+00,1.792533e+00
-9.400000e-04,2.404667e+00,1.797067e+00
-9.380000e-04,2.406933e+00,1.799333e+00
-9.360000e-04,2.413867e+00,1.804000e+00
-9.340000e-04,2.427867e+00,1.822267e+00
-9.320000e-04,2.430133e+00,1.813067e+00
-9.300000e-04,2.404667e+00,1.810800e+00
-9.280000e-04,2.413867e+00,1.808533e+00
-9.260000e-04,2.402267e+00,1.815467e+00
-9.240000e-04,2.406933e+00,1.815467e+00
-9.220000e-04,2.411600e+00,1.826800e+00
-9.200000e-04,2.406933e+00,1.820000e+00
-9.180000e-04,2.413867e+00,1.822267e+00
-9.160000e-04,2.423200e+00,1.817733e+00
-9.140000e-04,2.411600e+00,1.820000e+00
-9.120000e-04,2.413867e+00,1.815467e+00
-9.100000e-04,2.409333e+00,1.822267e+00
-9.080000e-04,2.416267e+00,1.817733e+00
-9.060000e-04,2.416267e+00,1.810800e+00
-9.040000e-04,2.418533e+00,1.826800e+00
-9.020000e-04,2.418533e+00,1.829200e+00
-9.000000e-04,2.418533e+00,1.829200e+00
-8.980000e-04,2.420933e+00,1.817733e+00
-8.960000e-04,2.411600e+00,1.810800e+00
-8.940000e-04,2.411600e+00,1.820000e+00
-8.920000e-04,2.416267e+00,1.817733e+00
-8.900000e-04,2.413867e+00,1.820000e+00
-8.880000e-04,2.413867e+00,1.826800e+00
-8.860000e-04,2.423200e+00,1.817733e+00
-8.840000e-04,2.411600e+00,1.829200e+00
-8.820000e-04,2.402267e+00,1.836000e+00
-8.800000e-04,2.411600e+00,1.826800e+00
-8.780000e-04,2.409333e+00,1.820000e+00
-8.760000e-04,2.418533e+00,1.817733e+00
-8.740000e-04,2.418533e+00,1.836000e+00
-8.720000e-04,2.416267e+00,1.836000e+00
-8.700000e-04,2.406933e+00,1.833733e+00
-8.680000e-04,2.423200e+00,1.829200e+00
-8.660000e-04,2.397733e+00,1.831467e+00
-8.640000e-04,2.418533e+00,1.838267e+00
-8.620000e-04,2.395333e+00,1.826800e+00
-8.600000e-04,2.406933e+00,1.829200e+00
-8.580000e-04,2.413867e+00,1.826800e+00
-8.560000e-04,2.406933e+00,1.831467e+00
-8.540000e-04,2.418533e+00,1.831467e+00
-8.520000e-04,2.406933e+00,1.815467e+00
-8.500000e-04,2.409333e+00,1.826800e+00
-8.480000e-04,2.413867e+00,1.829200e+00
-8.460000e-04,2.413867e+00,1.817733e+00
-8.440000e-04,2.430133e+00,1.826800e+00
-8.420000e-04,2.406933e+00,1.824533e+00
-8.400000e-04,2.423200e+00,1.831467e+00
-8.380000e-04,2.416267e+00,1.831467e+00
-8.360000e-04,2.404667e+00,1.820000e+00
-8.340000e-04,2.409333e+00,1.831467e+00
-8.320000e-04,2.420933e+00,1.822267e+00
-8.300000e-04,2.411600e+00,1.822267e+00
-8.280000e-04,2.390667e+00,1.831467e+00
-8.260000e-04,2.409333e+00,1.831467e+00
-8.240000e-04,2.418533e+00,1.836000e+00
-8.220000e-04,2.416267e+00,1.822267e+00
-8.200000e-04,2.413867e+00,1.831467e+00
-8.180000e-04,2.409333e+00,1.845200e+00
-8.160000e-04,2.420933e+00,1.831467e+00
-8.140000e-04,2.402267e+00,1.831467e+00
-8.120000e-04,2.406933e+00,1.833733e+00
-8.100000e-04,2.411600e+00,1.824533e+00
-8.080000e-04,2.416267e+00,1.826800e+00
-8.060000e-04,2.416267e+00,1.831467e+00
-8.040000e-04,2.413867e+00,1.826800e+00
-8.020000e-04,2.409333e+00,1.822267e+00
-8.000000e-04,2.402267e+00,1.826800e+00
-7.980000e-04,2.413867e+00,1.822267e+00
-7.960000e-04,2.411600e+00,1.836000e+00
-7.940000e-04,2.409333e+00,1.820000e+00
-7.920000e-04,2.418533e+00,1.840533e+00
-7.900000e-04,2.402267e+00,1.822267e+00
-7.880000e-04,2.420933e+00,1.826800e+00
-7.860000e-04,2.397733e+00,1.829200e+00
-7.840000e-04,2.409333e+00,1.840533e+00
-7.820000e-04,2.402267e+00,1.833733e+00
-7.800000e-04,2.400000e+00,1.829200e+00
-7.780000e-04,2.406933e+00,1.826800e+00
-7.760000e-04,2.409333e+00,1.845200e+00
-7.740000e-04,2.411600e+00,1.826800e+00
-7.720000e-04,2.402267e+00,1.838267e+00
-7.700000e-04,2.413867e+00,1.822267e+00
-7.680000e-04,2.406933e+00,1.831467e+00
-7.660000e-04,2.409333e+00,1.826800e+00
-7.640000e-04,2.406933e+00,1.840533e+00
-7.620000e-04,2.402267e+00,1.820000e+00
-7.600000e-04,2.425467e+00,1.829200e+00
-7.580000e-04,2.409333e+00,1.831467e+00
-7.560000e-04,2.411600e+00,1.831467e+00
-7.540000e-04,2.404667e+00,1.833733e+00
-7.520000e-04,2.416267e+00,1.824533e+00
-7.500000e-04,2.413867e+00,1.826800e+00
-7.480000e-04,2.413867e+00,1.826800e+00
-7.460000e-04,2.409333e+00,1.836000e+00
-7.440000e-04,2.413867e+00,1.836000e+00
-7.420000e-04,2.409333e+00,1.826800e+00
-7.400000e-04,2.413867e+00,1.836000e+00
-7.380000e-04,2.406933e+00,1.817733e+00
-7.360000e-04,2.411600e+00,1.836000e+00
-7.340000e-04,2.409333e+00,1.822267e+00
-7.320000e-04,2.418533e+00,1.838267e+00
-7.300000e-04,2.413867e+00,1.829200e+00
-7.280000e-04,2.413867e+00,1.810800e+00
-7.260000e-04,2.406933e+00,1.820000e+00
-7.240000e-04,2.406933e+00,1.831467e+00
-7.220000e-04,2.397733e+00,1.826800e+00
-7.200000e-04,2.411600e+00,1.831467e+00
-7.180000e-04,2.400000e+00,1.820000e+00
-7.160000e-04,2.413867e+00,1.822267e+00
-7.140000e-04,2.413867e+00,1.826800e+00
-7.120000e-04,2.413867e+00,1.824533e+00
-7.100000e-04,2.418533e+00,1.822267e+00
-7.080000e-04,2.411600e+00,1.822267e+00
-7.060000e-04,2.409333e+00,1.831467e+00
-7.040000e-04,2.409333e+00,1.836000e+00
-7.020000e-04,2.409333e+00,1.829200e+00
-7.000000e-04,2.413867e+00,1.831467e+00
-6.980000e-04,2.413867e+00,1.831467e+00
-6.960000e-04,2.406933e+00,1.826800e+00
-6.940000e-04,2.416267e+00,1.826800e+00
-6.920000e-04,2.400000e+00,1.840533e+00
-6.900000e-04,2.400000e+00,1.840533e+00
-6.880000e-04,2.406933e+00,1.826800e+00
-6.860000e-04,2.400000e+00,1.836000e+00
-6.840000e-04,2.413867e+00,1.815467e+00
-6.820000e-04,2.411600e+00,1.831467e+00
-6.800000e-04,2.402267e+00,1.831467e+00
-6.780000e-04,2.406933e+00,1.826800e+00
-6.760000e-04,2.402267e+00,1.840533e+00
-6.740000e-04,2.416267e+00,1.822267e+00
-6.720000e-04,2.395333e+00,1.831467e+00
-6.700000e-04,2.416267e+00,1.824533e+00
-6.680000e-04,2.411600e+00,1.831467e+00
-6.660000e-04,2.404667e+00,1.826800e+00
-6.640000e-04,2.409333e+00,1.840533e+00
-6.620000e-04,2.425467e+00,1.838267e+00
-6.600000e-04,2.411600e+00,1.836000e+00
-6.580000e-04,2.409333e+00,1.833733e+00
-6.560000e-04,2.406933e+00,1.829200e+00
-6.540000e-04,2.409333e+00,1.829200e+00
-6.520000e-04,2.409333e+00,1.831467e+00
-6.500000e-04,2.409333e+00,1.840533e+00
