Time,U_y,U_b
-1.220000e-03,-2.545867e+00,-2.045333e-01
-1.215000e-03,-2.540667e+00,-2.257333e-01
-1.210000e-03,-2.541200e+00,-2.274667e-01
-1.205000e-03,-2.542400e+00,-2.486667e-01
-1.200000e-03,-2.541200e+00,-2.641333e-01
-1.195000e-03,-2.554000e+00,-2.606667e-01
-1.190000e-03,-2.545867e+00,-2.721334e-01
-1.185000e-03,-2.549867e+00,-2.864000e-01
-1.180000e-03,-2.550533e+00,-3.098667e-01
-1.175000e-03,-2.544667e+00,-3.212000e-01
-1.170000e-03,-2.549333e+00,-3.166667e-01
-1.165000e-03,-2.542400e+00,-3.224000e-01
-1.160000e-03,-2.550533e+00,-3.418667e-01
-1.155000e-03,-2.535467e+00,-3.561333e-01
-1.150000e-03,-2.537733e+00,-3.590667e-01
-1.145000e-03,-2.542400e+00,-3.710667e-01
-1.140000e-03,-2.531867e+00,-3.808000e-01
-1.135000e-03,-2.550533e+00,-3.928000e-01
-1.130000e-03,-2.551600e+00,-4.070667e-01
-1.125000e-03,-2.542933e+00,-4.190667e-01
-1.120000e-03,-2.545867e+00,-4.218667e-01
-1.115000e-03,-2.545200e+00,-4.265333e-01
-1.110000e-03,-2.533067e+00,-4.413333e-01
-1.105000e-03,-2.541733e+00,-4.568000e-01
-1.100000e-03,-2.536533e+00,-4.608000e-01
-1.095000e-03,-2.543467e+00,-4.740000e-01
-1.090000e-03,-2.551600e+00,-4.802667e-01
-1.085000e-03,-2.540000e+00,-5.008000e-01
-1.080000e-03,-2.543467e+00,-5.110667e-01
-1.075000e-03,-2.551067e+00,-5.197333e-01
-1.070000e-03,-2.544667e+00,-5.190667e-01
-1.065000e-03,-2.542400e+00,-5.312000e-01
-1.060000e-03,-2.545867e+00,-5.362667e-01
-1.055000e-03,-2.536000e+00,-5.500000e-01
-1.050000e-03,-2.540000e+00,-5.592000e-01
-1.045000e-03,-2.534267e+00,-5.614667e-01
-1.040000e-03,-2.534267e+00,-5.729333e-01
-1.035000e-03,-2.537733e+00,-5.802667e-01
-1.030000e-03,-2.544667e+00,-5.957333e-01
-1.025000e-03,-2.539467e+00,-5.969334e-01
-1.020000e-03,-2.548133e+00,-6.164000e-01
-1.015000e-03,-2.536533e+00,-6.220000e-01
-1.010000e-03,-2.543467e+00,-6.244000e-01
-1.005000e-03,-2.540667e+00,-6.437333e-01
-1.000000e-03,-2.531867e+00,-6.484000e-01
-9.950000e-04,2.415467e+00,-6.454667e-01
-9.900000e-04,2.417200e+00,-6.174667e-01
-9.850000e-04,2.426000e+00,-6.004000e-01
-9.800000e-04,2.413733e+00,-5.866666e-01
-9.750000e-04,2.416133e+00,-5.705333e-01
-9.700000e-04,2.397467e+00,-5.592000e-01
-9.650000e-04,2.403333e+00,-5.420000e-01
-9.600000e-04,2.409200e+00,-5.202667e-01
-9.550000e-04,2.406800e+00,-5.140000e-01
-9.500000e-04,2.414933e+00,-4.962667e-01
-9.450000e-04,2.403867e+00,-4.945333e-01
-9.400000e-04,2.397467e+00,-4.653333e-01
-9.350000e-04,2.404533e+00,-4.580000e-01
-9.300000e-04,2.404533e+00,-4.390667e-01
-9.250000e-04,2.409733e+00,-4.248000e-01
-9.200000e-04,2.413733e+00,-4.128000e-01
-9.150000e-04,2.412667e+00,-4.001333e-01
-9.100000e-04,2.404533e+00,-3.876000e-01
-9.050000e-04,2.406267e+00,-3.721333e-01
-9.000000e-04,2.411467e+00,-3.486667e-01
-8.950000e-04,2.395733e+00,-3.366667e-01
-8.900000e-04,2.408000e+00,-3.224000e-01
-8.850000e-04,2.409200e+00,-3.121333e-01
-8.800000e-04,2.409200e+00,-2.938667e-01
-8.750000e-04,2.405600e+00,-2.881333e-01
-8.700000e-04,2.411467e+00,-2.789333e-01
-8.650000e-04,2.417200e+00,-2.544000e-01
-8.600000e-04,2.427733e+00,-2.480000e-01
-8.550000e-04,2.410267e+00,-2.429333e-01
-8.500000e-04,2.396400e+00,-2.217333e-01
-8.450000e-04,2.403867e+00,-2.120000e-01
-8.400000e-04,2.409200e+00,-2.069333e-01
-8.350000e-04,2.410933e+00,-1.828000e-01
-8.300000e-04,2.416133e+00,-1.680000e-01
-8.250000e-04,2.416133e+00,-1.605333e-01
-8.200000e-04,2.411467e+00,-1.450667e-01
-8.150000e-04,2.414933e+00,-1.320000e-01
-8.100000e-04,2.414933e+00,-1.177333e-01
-8.050000e-04,2.417200e+00,-1.056000e-01
-8.000000e-04,2.416133e+00,-9.026667e-02
-7.950000e-04,2.414933e+00,-8.560000e-02
-7.900000e-04,2.417200e+00,-6.853333e-02
-7.850000e-04,2.417200e+00,-5.480000e-02
-7.800000e-04,2.423067e+00,-5.360000e-02
-7.750000e-04,2.414400e+00,-3.240000e-02
-7.700000e-04,2.408000e+00,-2.386667e-02
-7.650000e-04,2.406800e+00,-6.133333e-03
-7.600000e-04,2.436933e+00,5.866667e-03
-7.550000e-04,2.407333e+00,1.440000e-02
-7.500000e-04,2.416133e+00,2.533333e-02
-7.450000e-04,2.414400e+00,4.640000e-02
-7.400000e-04,2.416133e+00,4.480000e-02
-7.350000e-04,2.410267e+00,5.960000e-02
-7.300000e-04,2.412667e+00,6.880000e-02
-7.250000e-04,2.416667e+00,7.906666e-02
-7.200000e-04,2.418400e+00,9.506667e-02
-7.150000e-04,2.417200e+00,1.013333e-01
-7.100000e-04,2.420800e+00,1.180000e-01
-7.050000e-04,2.409200e+00,1.213333e-01
-7.000000e-04,2.420800e+00,1.477333e-01
-6.950000e-04,2.408000e+00,1.540000e-01
-6.900000e-04,2.412667e+00,1.614667e-01
-6.850000e-04,2.399867e+00,1.688000e-01
-6.800000e-04,2.416133e+00,1.797333e-01
-6.750000e-04,2.412000e+00,1.962667e-01
-6.700000e-04,2.417200e+00,2.037333e-01
-6.650000e-04,2.423067e+00,2.237333e-01
-6.600000e-04,2.420800e+00,2.232000e-01
-6.550000e-04,2.419600e+00,2.420000e-01
-6.500000e-04,2.406800e+00,2.392000e-01
-6.450000e-04,2.413200e+00,2.540000e-01
-6.400000e-04,2.409200e+00,2.620000e-01
-6.350000e-04,2.422533e+00,2.814667e-01
-6.300000e-04,2.414933e+00,2.769333e-01
-6.250000e-04,2.413200e+00,2.929333e-01
-6.200000e-04,2.423067e+00,2.986667e-01
-6.150000e-04,2.418933e+00,3.141333e-01
-6.100000e-04,2.419600e+00,3.272000e-01
-6.050000e-04,2.416133e+00,3.341333e-01
-6.000000e-04,2.416133e+00,3.512000e-01
-5.950000e-04,2.417867e+00,3.586667e-01
-5.900000e-04,2.421867e+00,3.741333e-01
-5.850000e-04,2.416667e+00,3.701333e-01
-5.800000e-04,2.425333e+00,3.878667e-01
-5.750000e-04,2.402800e+00,3.913333e-01
-5.700000e-04,2.409200e+00,4.108000e-01
-5.650000e-04,2.416133e+00,4.124000e-01
-5.600000e-04,2.420800e+00,4.221333e-01
-5.550000e-04,2.423067e+00,4.341334e-01
-5.500000e-04,2.414933e+00,4.438667e-01
-5.450000e-04,2.414400e+00,4.593333e-01
-5.400000e-04,2.416133e+00,4.748000e-01
-5.350000e-04,2.413200e+00,4.725333e-01
-5.300000e-04,2.416133e+00,4.896000e-01
-5.250000e-04,2.423067e+00,4.930667e-01
-5.200000e-04,2.427733e+00,4.908000e-01
-5.150000e-04,2.408000e+00,5.057333e-01
-5.100000e-04,2.413733e+00,5.125334e-01
-5.050000e-04,2.426000e+00,5.257334e-01
-5.000000e-04,2.423067e+00,5.228000e-01
-4.950000e-04,-2.536533e+00,5.142667e-01
-4.900000e-04,-2.549333e+00,5.045334e-01
-4.850000e-04,-2.547600e+00,4.822667e-01
-4.800000e-04,-2.534267e+00,4.678667e-01
-4.750000e-04,-2.530133e+00,4.490667e-01
-4.700000e-04,-2.544667e+00,4.325333e-01
-4.650000e-04,-2.531867e+00,4.228000e-01
-4.600000e-04,-2.520267e+00,3.970667e-01
-4.550000e-04,-2.531333e+00,3.930667e-01
-4.500000e-04,-2.529600e+00,3.673333e-01
-4.450000e-04,-2.533600e+00,3.689333e-01
-4.400000e-04,-2.541200e+00,3.466667e-01
-4.350000e-04,-2.549333e+00,3.364000e-01
-4.300000e-04,-2.542400e+00,3.181333e-01
-4.250000e-04,-2.543467e+00,3.026667e-01
-4.200000e-04,-2.545867e+00,2.917333e-01
-4.150000e-04,-2.535467e+00,2.826667e-01
-4.100000e-04,-2.527333e+00,2.632000e-01
-4.050000e-04,-2.536000e+00,2.522667e-01
-4.000000e-04,-2.538933e+00,2.529333e-01
-3.950000e-04,-2.536533e+00,2.152000e-01
-3.900000e-04,-2.538933e+00,2.162667e-01
-3.850000e-04,-2.544133e+00,2.065333e-01
-3.800000e-04,-2.534267e+00,1.912000e-01
-3.750000e-04,-2.541733e+00,1.585333e-01
-3.700000e-04,-2.541200e+00,1.557333e-01
-3.650000e-04,-2.533067e+00,1.373333e-01
-3.600000e-04,-2.550533e+00,1.385333e-01
-3.550000e-04,-2.545867e+00,1.088000e-01
-3.500000e-04,-2.542400e+00,1.030667e-01
-3.450000e-04,-2.539467e+00,9.506667e-02
-3.400000e-04,-2.548133e+00,6.986666e-02
-3.350000e-04,-2.542400e+00,6.933334e-02
-3.300000e-04,-2.536533e+00,6.306667e-02
-3.250000e-04,-2.538933e+00,4.186667e-02
-3.200000e-04,-2.538933e+00,2.413333e-02
-3.150000e-04,-2.537733e+00,1.960000e-02
-3.100000e-04,-2.545867e+00,-1.066667e-03
-3.050000e-04,-2.539467e+00,-9.066666e-03
-3.000000e-04,-2.545867e+00,-1.706667e-02
-2.950000e-04,-2.540667e+00,-3.360000e-02
-2.900000e-04,-2.547067e+00,-4.680000e-02
-2.850000e-04,-2.538267e+00,-6.160000e-02
-2.800000e-04,-2.543467e+00,-7.186667e-02
-2.750000e-04,-2.542933e+00,-8.853333e-02
-2.700000e-04,-2.548133e+00,-1.016000e-01
-2.650000e-04,-2.538933e+00,-1.080000e-01
-2.600000e-04,-2.534267e+00,-1.313333e-01
-2.550000e-04,-2.545867e+00,-1.297333e-01
-2.500000e-04,-2.555067e+00,-1.450667e-01
-2.450000e-04,-2.547067e+00,-1.674667e-01
-2.400000e-04,-2.543467e+00,-1.725333e-01
-2.350000e-04,-2.545867e+00,-1.760000e-01
-2.300000e-04,-2.542400e+00,-1.909333e-01
-2.250000e-04,-2.540000e+00,-2.012000e-01
-2.200000e-04,-2.541200e+00,-2.092000e-01
-2.150000e-04,-2.541733e+00,-2.222667e-01
-2.100000e-04,-2.542400e+00,-2.366667e-01
-2.050000e-04,-2.544667e+00,-2.440000e-01
-2.000000e-04,-2.534267e+00,-2.504000e-01
-1.950000e-04,-2.540667e+00,-2.669333e-01
-1.900000e-04,-2.537733e+00,-2.789333e-01
-1.850000e-04,-2.538933e+00,-2.772000e-01
-1.800000e-04,-2.541200e+00,-2.984000e-01
-1.750000e-04,-2.533600e+00,-3.058667e-01
-1.700000e-04,-2.543467e+00,-3.166667e-01
-1.650000e-04,-2.543467e+00,-3.236000e-01
-1.600000e-04,-2.534267e+00,-3.441333e-01
-1.550000e-04,-2.541200e+00,-3.486667e-01
-1.500000e-04,-2.547067e+00,-3.636000e-01
-1.450000e-04,-2.538933e+00,-3.738667e-01
-1.400000e-04,-2.545867e+00,-3.784000e-01
-1.350000e-04,-2.545200e+00,-4.024000e-01
-1.300000e-04,-2.547067e+00,-4.093333e-01
-1.250000e-04,-2.547067e+00,-4.208000e-01
-1.200000e-04,-2.538933e+00,-4.288000e-01
-1.150000e-04,-2.540667e+00,-4.236000e-01
-1.100000e-04,-2.540000e+00,-4.413333e-01
-1.050000e-04,-2.541200e+00,-4.458667e-01
-1.000000e-04,-2.555067e+00,-4.700000e-01
-9.500000e-05,-2.551600e+00,-4.785333e-01
-9.000000e-05,-2.543467e+00,-4.837333e-01
-8.500000e-05,-2.545867e+00,-4.945333e-01
-8.000000e-05,-2.541200e+00,-5.042667e-01
-7.500000e-05,-2.547067e+00,-5.157334e-01
-7.000000e-05,-2.548133e+00,-5.260000e-01
-6.500000e-05,-2.544133e+00,-5.368000e-01
-6.000000e-05,-2.545867e+00,-5.294667e-01
-5.500000e-05,-2.537200e+00,-5.569333e-01
-5.000000e-05,-2.544667e+00,-5.580000e-01
-4.500000e-05,-2.540000e+00,-5.705333e-01
-4.000000e-05,-2.545867e+00,-5.797333e-01
-3.500000e-05,-2.541200e+00,-5.762666e-01
-3.000000e-05,-2.538933e+00,-5.946667e-01
-2.500000e-05,-2.547600e+00,-6.084000e-01
-2.000000e-05,-2.545867e+00,-6.186666e-01
-1.500000e-05,-2.541733e+00,-6.186666e-01
-1.000000e-05,-2.550533e+00,-6.334667e-01
-5.000000e-06,-2.542933e+00,-6.472000e-01
-1.746921e-17,-2.541200e+00,-6.506667e-01
5.000000e-06,2.408533e+00,-6.266667e-01
1.000000e-05,2.412667e+00,-6.174667e-01
1.500000e-05,2.411467e+00,-6.049333e-01
2.000000e-05,2.406800e+00,-5.912000e-01
2.500000e-05,2.408533e+00,-5.705333e-01
3.000000e-05,2.412667e+00,-5.614667e-01
3.500000e-05,2.407333e+00,-5.472000e-01
4.000000e-05,2.404533e+00,-5.248000e-01
4.500000e-05,2.408533e+00,-5.197333e-01
5.000000e-05,2.401067e+00,-4.962667e-01
5.500000e-05,2.409200e+00,-4.830667e-01
6.000000e-05,2.399867e+00,-4.837333e-01
6.500000e-05,2.417867e+00,-4.550667e-01
7.000000e-05,2.401067e+00,-4.482667e-01
7.500000e-05,2.404533e+00,-4.241333e-01
8.000000e-05,2.418400e+00,-4.173333e-01
8.500000e-05,2.404533e+00,-4.013333e-01
9.000000e-05,2.411467e+00,-3.818667e-01
9.500000e-05,2.401067e+00,-3.693333e-01
1.000000e-04,2.397467e+00,-3.533333e-01
1.050000e-04,2.415467e+00,-3.361333e-01
1.100000e-04,2.410267e+00,-3.269333e-01
1.150000e-04,2.420133e+00,-3.081333e-01
1.200000e-04,2.423067e+00,-3.052000e-01
1.250000e-04,2.414400e+00,-2.898667e-01
1.300000e-04,2.417200e+00,-2.754667e-01
1.350000e-04,2.395733e+00,-2.617333e-01
1.400000e-04,2.409200e+00,-2.457333e-01
1.450000e-04,2.406267e+00,-2.337333e-01
1.500000e-04,2.416133e+00,-2.262667e-01
1.550000e-04,2.418400e+00,-2.074667e-01
1.600000e-04,2.409200e+00,-1.840000e-01
1.650000e-04,2.412000e+00,-1.834667e-01
1.700000e-04,2.416133e+00,-1.680000e-01
1.750000e-04,2.410267e+00,-1.542667e-01
