Time,U_y,U_b
1.700000e-04,2.178267e+00,4.920000e-01
1.750000e-04,2.168933e+00,4.840000e-01
1.800000e-04,2.179333e+00,4.862667e-01
1.850000e-04,2.182267e+00,4.833333e-01
1.900000e-04,2.179333e+00,4.850667e-01
1.950000e-04,2.178800e+00,4.896000e-01
2.000000e-04,2.167733e+00,4.953333e-01
2.050000e-04,2.188667e+00,4.856000e-01
2.100000e-04,2.172400e+00,4.873333e-01
2.150000e-04,2.192133e+00,4.953333e-01
2.200000e-04,2.179333e+00,4.885333e-01
2.250000e-04,2.178800e+00,4.913333e-01
2.300000e-04,2.172400e+00,4.896000e-01
2.350000e-04,2.178267e+00,4.873333e-01
2.400000e-04,2.188667e+00,5.022666e-01
2.450000e-04,2.178800e+00,4.828000e-01
2.500000e-04,2.171200e+00,4.908000e-01
2.550000e-04,2.176533e+00,4.936000e-01
2.600000e-04,2.195600e+00,4.862667e-01
2.650000e-04,2.180533e+00,4.902667e-01
2.700000e-04,2.188667e+00,4.942667e-01
2.750000e-04,2.185733e+00,4.976000e-01
2.800000e-04,2.184000e+00,4.953333e-01
2.850000e-04,2.192133e+00,4.816000e-01
2.900000e-04,2.178267e+00,4.930667e-01
2.950000e-04,2.180533e+00,4.902667e-01
3.000000e-04,2.170133e+00,4.885333e-01
3.050000e-04,2.182267e+00,4.920000e-01
3.100000e-04,2.174667e+00,4.805333e-01
3.150000e-04,2.175333e+00,4.873333e-01
3.200000e-04,2.174667e+00,4.885333e-01
3.250000e-04,2.179333e+00,4.760000e-01
3.300000e-04,2.179333e+00,4.873333e-01
3.350000e-04,2.166000e+00,4.948000e-01
3.400000e-04,2.190933e+00,4.930667e-01
3.450000e-04,2.182267e+00,4.885333e-01
3.500000e-04,2.177067e+00,4.942667e-01
3.550000e-04,2.181733e+00,4.856000e-01
3.600000e-04,2.174667e+00,4.816000e-01
3.650000e-04,2.180000e+00,4.868000e-01
3.700000e-04,2.177067e+00,4.942667e-01
3.750000e-04,2.180533e+00,4.920000e-01
3.800000e-04,2.177067e+00,4.862667e-01
3.850000e-04,2.178800e+00,4.800000e-01
3.900000e-04,2.181733e+00,5.010667e-01
3.950000e-04,2.178800e+00,4.862667e-01
4.000000e-04,2.174667e+00,4.862667e-01
4.050000e-04,2.173600e+00,4.822667e-01
4.100000e-04,2.178267e+00,4.850667e-01
4.150000e-04,2.178800e+00,4.896000e-01
4.200000e-04,2.179333e+00,5.022666e-01
4.250000e-04,2.175867e+00,4.896000e-01
4.300000e-04,2.170133e+00,4.885333e-01
4.350000e-04,2.185733e+00,4.890667e-01
4.400000e-04,2.177067e+00,4.908000e-01
4.450000e-04,2.189200e+00,4.908000e-01
4.500000e-04,2.180533e+00,4.930667e-01
4.550000e-04,2.174133e+00,4.948000e-01
4.600000e-04,2.179333e+00,5.000000e-01
4.650000e-04,2.192667e+00,4.862667e-01
4.700000e-04,2.186400e+00,4.965333e-01
4.750000e-04,2.185733e+00,4.873333e-01
4.800000e-04,2.172400e+00,4.976000e-01
4.850000e-04,2.182800e+00,4.936000e-01
4.900000e-04,2.182800e+00,4.908000e-01
4.950000e-04,2.182800e+00,4.920000e-01
5.000000e-04,2.153867e+00,4.953333e-01
5.050000e-04,-2.599200e+00,1.100000e-01
5.100000e-04,-2.486667e+00,-1.417333e-01
5.150000e-04,-2.405467e+00,-2.978667e-01
5.200000e-04,-2.343867e+00,-3.784000e-01
5.250000e-04,-2.330533e+00,-4.505333e-01
5.300000e-04,-2.304533e+00,-4.768000e-01
5.350000e-04,-2.284800e+00,-4.940000e-01
5.400000e-04,-2.285867e+00,-5.065333e-01
5.450000e-04,-2.278933e+00,-5.042667e-01
5.500000e-04,-2.277733e+00,-5.100000e-01
5.550000e-04,-2.278400e+00,-5.157334e-01
5.600000e-04,-2.274267e+00,-5.110667e-01
5.650000e-04,-2.288800e+00,-5.208000e-01
5.700000e-04,-2.275467e+00,-5.190667e-01
5.750000e-04,-2.287600e+00,-5.294667e-01
5.800000e-04,-2.274267e+00,-5.202667e-01
5.850000e-04,-2.274267e+00,-5.248000e-01
5.900000e-04,-2.283600e+00,-5.145333e-01
5.950000e-04,-2.277733e+00,-5.225334e-01
6.000000e-04,-2.274267e+00,-5.248000e-01
6.050000e-04,-2.281867e+00,-5.260000e-01
6.100000e-04,-2.287067e+00,-5.260000e-01
6.150000e-04,-2.276000e+00,-5.180000e-01
6.200000e-04,-2.281333e+00,-5.225334e-01
6.250000e-04,-2.283067e+00,-5.208000e-01
6.300000e-04,-2.294000e+00,-5.237333e-01
6.350000e-04,-2.285867e+00,-5.180000e-01
6.400000e-04,-2.276667e+00,-5.065333e-01
6.450000e-04,-2.280667e+00,-5.174667e-01
6.500000e-04,-2.290533e+00,-5.225334e-01
6.550000e-04,-2.276667e+00,-5.140000e-01
6.600000e-04,-2.285867e+00,-5.110667e-01
6.650000e-04,-2.273733e+00,-5.174667e-01
6.700000e-04,-2.274267e+00,-5.168000e-01
6.750000e-04,-2.288267e+00,-5.100000e-01
6.800000e-04,-2.285867e+00,-5.248000e-01
6.850000e-04,-2.278933e+00,-5.128000e-01
6.900000e-04,-2.272000e+00,-5.157334e-01
6.950000e-04,-2.284133e+00,-5.265334e-01
7.000000e-04,-2.283600e+00,-5.225334e-01
7.050000e-04,-2.277200e+00,-5.180000e-01
7.100000e-04,-2.284800e+00,-5.202667e-01
7.150000e-04,-2.288267e+00,-5.220000e-01
7.200000e-04,-2.274267e+00,-5.248000e-01
7.250000e-04,-2.279467e+00,-5.208000e-01
7.300000e-04,-2.278933e+00,-5.260000e-01
7.350000e-04,-2.280667e+00,-5.208000e-01
7.400000e-04,-2.278933e+00,-5.340000e-01
7.450000e-04,-2.299200e+00,-5.190667e-01
7.500000e-04,-2.284800e+00,-5.282667e-01
7.550000e-04,-2.285867e+00,-5.202667e-01
7.600000e-04,-2.281333e+00,-5.157334e-01
7.650000e-04,-2.273200e+00,-5.220000e-01
7.700000e-04,-2.277733e+00,-5.237333e-01
7.750000e-04,-2.279467e+00,-5.220000e-01
7.800000e-04,-2.274267e+00,-5.225334e-01
7.850000e-04,-2.293467e+00,-5.220000e-01
7.900000e-04,-2.285867e+00,-5.214667e-01
7.950000e-04,-2.290000e+00,-5.180000e-01
8.000000e-04,-2.285867e+00,-5.272000e-01
8.050000e-04,-2.275467e+00,-5.174667e-01
8.100000e-04,-2.277733e+00,-5.225334e-01
8.150000e-04,-2.287067e+00,-5.237333e-01
8.200000e-04,-2.276667e+00,-5.134667e-01
8.250000e-04,-2.274267e+00,-5.202667e-01
8.300000e-04,-2.280133e+00,-5.134667e-01
8.350000e-04,-2.274267e+00,-5.197333e-01
8.400000e-04,-2.274267e+00,-5.225334e-01
8.450000e-04,-2.284133e+00,-5.248000e-01
8.500000e-04,-2.267333e+00,-5.202667e-01
8.550000e-04,-2.284133e+00,-5.305333e-01
8.600000e-04,-2.269600e+00,-5.134667e-01
8.650000e-04,-2.278400e+00,-5.265334e-01
8.700000e-04,-2.273200e+00,-5.317333e-01
8.750000e-04,-2.269600e+00,-5.214667e-01
8.800000e-04,-2.278933e+00,-5.180000e-01
8.850000e-04,-2.281333e+00,-5.288000e-01
8.900000e-04,-2.280133e+00,-5.237333e-01
8.950000e-04,-2.293467e+00,-5.254667e-01
9.000000e-04,-2.292933e+00,-5.272000e-01
9.050000e-04,-2.274933e+00,-5.230667e-01
9.100000e-04,-2.285867e+00,-5.214667e-01
9.150000e-04,-2.297467e+00,-5.277333e-01
9.200000e-04,-2.281333e+00,-5.248000e-01
9.250000e-04,-2.279467e+00,-5.157334e-01
9.300000e-04,-2.274267e+00,-5.145333e-01
9.350000e-04,-2.280667e+00,-5.185333e-01
9.400000e-04,-2.269600e+00,-5.248000e-01
9.450000e-04,-2.277200e+00,-5.140000e-01
9.500000e-04,-2.278933e+00,-5.190667e-01
9.550000e-04,-2.276667e+00,-5.190667e-01
9.600000e-04,-2.269600e+00,-5.225334e-01
9.650000e-04,-2.280667e+00,-5.214667e-01
9.700000e-04,-2.282400e+00,-5.248000e-01
9.750000e-04,-2.278400e+00,-5.248000e-01
9.800000e-04,-2.278933e+00,-5.134667e-01
9.850000e-04,-2.274267e+00,-5.157334e-01
9.900000e-04,-2.284800e+00,-5.248000e-01
9.950000e-04,-2.285867e+00,-5.214667e-01
1.000000e-03,-2.274267e+00,-5.248000e-01
1.005000e-03,2.504267e+00,-1.525333e-01
1.010000e-03,2.389467e+00,1.100000e-01
1.015000e-03,2.298267e+00,2.632000e-01
1.020000e-03,2.251333e+00,3.466667e-01
1.025000e-03,2.218800e+00,4.148000e-01
1.030000e-03,2.199067e+00,4.358667e-01
1.035000e-03,2.185733e+00,4.558667e-01
1.040000e-03,2.190933e+00,4.748000e-01
1.045000e-03,2.179333e+00,4.753333e-01
1.050000e-03,2.171200e+00,4.862667e-01
1.055000e-03,2.168933e+00,4.833333e-01
1.060000e-03,2.172400e+00,4.862667e-01
1.065000e-03,2.172400e+00,4.953333e-01
1.070000e-03,2.179333e+00,4.862667e-01
1.075000e-03,2.168933e+00,4.856000e-01
1.080000e-03,2.177067e+00,4.862667e-01
1.085000e-03,2.184533e+00,4.970667e-01
1.090000e-03,2.178267e+00,4.896000e-01
1.095000e-03,2.173600e+00,4.988000e-01
1.100000e-03,2.188667e+00,4.930667e-01
1.105000e-03,2.178800e+00,4.988000e-01
1.110000e-03,2.181733e+00,4.953333e-01
1.115000e-03,2.186400e+00,5.000000e-01
1.120000e-03,2.174667e+00,5.022666e-01
1.125000e-03,2.181733e+00,4.948000e-01
1.130000e-03,2.195600e+00,4.976000e-01
1.135000e-03,2.180000e+00,4.833333e-01
1.140000e-03,2.186400e+00,4.930667e-01
1.145000e-03,2.176533e+00,4.925333e-01
1.150000e-03,2.185200e+00,4.930667e-01
1.155000e-03,2.167733e+00,4.862667e-01
1.160000e-03,2.188667e+00,4.953333e-01
1.165000e-03,2.180000e+00,4.908000e-01
1.170000e-03,2.173600e+00,4.885333e-01
1.175000e-03,2.172933e+00,4.810667e-01
1.180000e-03,2.174667e+00,4.862667e-01
1.185000e-03,2.170667e+00,4.840000e-01
1.190000e-03,2.177067e+00,4.873333e-01
1.195000e-03,2.173600e+00,4.902667e-01
1.200000e-03,2.172400e+00,4.816000e-01
1.205000e-03,2.189200e+00,4.880000e-01
1.210000e-03,2.179333e+00,4.930667e-01
1.215000e-03,2.172400e+00,4.816000e-01
1.220000e-03,2.172400e+00,4.862667e-01
1.225000e-03,2.170133e+00,4.833333e-01
1.230000e-03,2.179333e+00,4.988000e-01
1.235000e-03,2.174667e+00,4.982667e-01
1.240000e-03,2.184000e+00,4.953333e-01
1.245000e-03,2.177600e+00,4.880000e-01
1.250000e-03,2.181733e+00,4.862667e-01
1.255000e-03,2.174133e+00,4.856000e-01
1.260000e-03,2.188667e+00,4.840000e-01
1.265000e-03,2.175867e+00,4.953333e-01
1.270000e-03,2.184000e+00,4.920000e-01
1.275000e-03,2.180000e+00,4.896000e-01
1.280000e-03,2.186400e+00,4.862667e-01
1.285000e-03,2.181733e+00,4.965333e-01
1.290000e-03,2.185200e+00,4.976000e-01
1.295000e-03,2.178800e+00,4.873333e-01
1.300000e-03,2.172400e+00,5.000000e-01
1.305000e-03,2.192133e+00,4.908000e-01
1.310000e-03,2.186400e+00,4.920000e-01
1.315000e-03,2.177600e+00,4.913333e-01
1.320000e-03,2.186400e+00,4.908000e-01
1.325000e-03,2.179333e+00,4.885333e-01
1.330000e-03,2.181733e+00,4.862667e-01
1.335000e-03,2.181733e+00,4.885333e-01
1.340000e-03,2.172400e+00,4.953333e-01
1.345000e-03,2.170667e+00,5.010667e-01
1.350000e-03,2.174667e+00,4.920000e-01
1.355000e-03,2.179333e+00,4.936000e-01
1.360000e-03,2.177067e+00,4.862667e-01
1.365000e-03,2.176533e+00,4.908000e-01
1.370000e-03,2.177067e+00,4.942667e-01
1.375000e-03,2.178800e+00,4.930667e-01
1.380000e-03,2.190933e+00,4.885333e-01
1.385000e-03,2.173600e+00,5.033333e-01
1.390000e-03,2.177067e+00,4.942667e-01
1.395000e-03,2.181733e+00,4.908000e-01
1.400000e-03,2.144533e+00,5.045334e-01
1.405000e-03,2.172400e+00,4.913333e-01
1.410000e-03,2.168933e+00,4.828000e-01
1.415000e-03,2.174667e+00,4.942667e-01
1.420000e-03,2.181733e+00,4.908000e-01
1.425000e-03,2.177067e+00,4.953333e-01
1.430000e-03,2.180533e+00,4.873333e-01
1.435000e-03,2.179333e+00,4.862667e-01
1.440000e-03,2.188667e+00,4.908000e-01
1.445000e-03,2.168933e+00,4.913333e-01
1.450000e-03,2.180533e+00,4.873333e-01
1.455000e-03,2.177600e+00,4.850667e-01
1.460000e-03,2.184000e+00,4.930667e-01
1.465000e-03,2.172400e+00,4.873333e-01
1.470000e-03,2.171200e+00,4.920000e-01
1.475000e-03,2.177067e+00,4.828000e-01
1.480000e-03,2.179333e+00,4.976000e-01
1.485000e-03,2.177600e+00,4.993334e-01
1.490000e-03,2.172400e+00,4.862667e-01
1.495000e-03,2.184533e+00,4.965333e-01
1.500000e-03,2.170133e+00,4.862667e-01
1.505000e-03,-2.605600e+00,1.076000e-01
1.510000e-03,-2.486667e+00,-1.485333e-01
1.515000e-03,-2.410133e+00,-2.938667e-01
1.520000e-03,-2.348533e+00,-3.898667e-01
1.525000e-03,-2.319600e+00,-4.493333e-01
1.530000e-03,-2.296400e+00,-4.756000e-01
1.535000e-03,-2.285867e+00,-4.837333e-01
1.540000e-03,-2.288267e+00,-4.997333e-01
1.545000e-03,-2.272533e+00,-4.997333e-01
1.550000e-03,-2.273200e+00,-5.042667e-01
1.555000e-03,-2.274267e+00,-5.134667e-01
1.560000e-03,-2.267333e+00,-5.180000e-01
1.565000e-03,-2.267867e+00,-5.197333e-01
1.570000e-03,-2.281333e+00,-5.190667e-01
1.575000e-03,-2.276000e+00,-5.230667e-01
1.580000e-03,-2.276667e+00,-5.294667e-01
1.585000e-03,-2.279467e+00,-5.254667e-01
1.590000e-03,-2.288267e+00,-5.225334e-01
1.595000e-03,-2.279467e+00,-5.230667e-01
1.600000e-03,-2.281333e+00,-5.248000e-01
1.605000e-03,-2.278933e+00,-5.225334e-01
1.610000e-03,-2.283600e+00,-5.168000e-01
1.615000e-03,-2.283067e+00,-5.190667e-01
1.620000e-03,-2.278933e+00,-5.225334e-01
1.625000e-03,-2.279467e+00,-5.197333e-01
1.630000e-03,-2.277733e+00,-5.225334e-01
1.635000e-03,-2.276667e+00,-5.254667e-01
1.640000e-03,-2.281333e+00,-5.225334e-01
1.645000e-03,-2.286533e+00,-5.174667e-01
1.650000e-03,-2.284800e+00,-5.260000e-01
1.655000e-03,-2.281333e+00,-5.242667e-01
1.660000e-03,-2.274267e+00,-5.317333e-01
1.665000e-03,-2.287600e+00,-5.082667e-01
1.670000e-03,-2.282400e+00,-5.190667e-01
1.675000e-03,-2.284800e+00,-5.277333e-01
1.680000e-03,-2.290533e+00,-5.134667e-01
1.685000e-03,-2.279467e+00,-5.174667e-01
1.690000e-03,-2.283600e+00,-5.180000e-01
1.695000e-03,-2.280667e+00,-5.168000e-01
1.700000e-03,-2.278933e+00,-5.157334e-01
1.705000e-03,-2.280133e+00,-5.190667e-01
1.710000e-03,-2.280133e+00,-5.225334e-01
1.715000e-03,-2.276000e+00,-5.265334e-01
1.720000e-03,-2.285867e+00,-5.180000e-01
1.725000e-03,-2.285333e+00,-5.180000e-01
1.730000e-03,-2.277733e+00,-5.225334e-01
1.735000e-03,-2.278400e+00,-5.208000e-01
1.740000e-03,-2.274267e+00,-5.088000e-01
1.745000e-03,-2.280133e+00,-5.190667e-01
1.750000e-03,-2.278933e+00,-5.214667e-01
1.755000e-03,-2.284800e+00,-5.197333e-01
1.760000e-03,-2.297467e+00,-5.157334e-01
1.765000e-03,-2.303867e+00,-5.265334e-01
1.770000e-03,-2.281333e+00,-5.202667e-01
1.775000e-03,-2.276667e+00,-5.220000e-01
1.780000e-03,-2.274267e+00,-5.065333e-01
1.785000e-03,-2.264400e+00,-5.265334e-01
1.790000e-03,-2.272000e+00,-5.157334e-01
1.795000e-03,-2.270267e+00,-5.157334e-01
1.800000e-03,-2.274267e+00,-5.134667e-01
1.805000e-03,-2.274267e+00,-5.260000e-01
1.810000e-03,-2.281333e+00,-5.282667e-01
1.815000e-03,-2.275467e+00,-5.150667e-01
1.820000e-03,-2.269600e+00,-5.042667e-01
1.825000e-03,-2.275467e+00,-5.230667e-01
1.830000e-03,-2.278933e+00,-5.248000e-01
1.835000e-03,-2.269067e+00,-5.110667e-01
1.840000e-03,-2.281333e+00,-5.248000e-01
1.845000e-03,-2.284133e+00,-5.145333e-01
1.850000e-03,-2.272000e+00,-5.248000e-01
1.855000e-03,-2.283600e+00,-5.214667e-01
1.860000e-03,-2.276667e+00,-5.340000e-01
1.865000e-03,-2.285867e+00,-5.288000e-01
1.870000e-03,-2.277733e+00,-5.237333e-01
1.875000e-03,-2.295733e+00,-5.322667e-01
1.880000e-03,-2.278933e+00,-5.225334e-01
1.885000e-03,-2.295200e+00,-5.294667e-01
1.890000e-03,-2.288267e+00,-5.190667e-01
1.895000e-03,-2.273733e+00,-5.190667e-01
1.900000e-03,-2.274267e+00,-5.248000e-01
1.905000e-03,-2.284800e+00,-5.128000e-01
1.910000e-03,-2.278933e+00,-5.282667e-01
1.915000e-03,-2.279467e+00,-5.214667e-01
1.920000e-03,-2.285867e+00,-5.157334e-01
1.925000e-03,-2.286533e+00,-5.242667e-01
1.930000e-03,-2.276667e+00,-5.122667e-01
1.935000e-03,-2.274267e+00,-5.202667e-01
1.940000e-03,-2.281333e+00,-5.272000e-01
1.945000e-03,-2.276000e+00,-5.145333e-01
1.950000e-03,-2.276667e+00,-5.180000e-01
1.955000e-03,-2.283067e+00,-5.242667e-01
1.960000e-03,-2.283600e+00,-5.225334e-01
1.965000e-03,-2.280667e+00,-5.305333e-01
1.970000e-03,-2.281333e+00,-5.237333e-01
1.975000e-03,-2.282400e+00,-5.157334e-01
1.980000e-03,-2.281333e+00,-5.225334e-01
1.985000e-03,-2.273733e+00,-5.312000e-01
1.990000e-03,-2.281333e+00,-5.237333e-01
1.995000e-03,-2.278400e+00,-5.225334e-01
2.000000e-03,-2.265067e+00,-5.110667e-01
2.005000e-03,2.500267e+00,-1.450667e-01
2.010000e-03,2.377867e+00,1.190667e-01
2.015000e-03,2.304667e+00,2.597333e-01
2.020000e-03,2.248933e+00,3.558667e-01
2.025000e-03,2.210667e+00,4.073333e-01
2.030000e-03,2.208400e+00,4.450667e-01
2.035000e-03,2.196800e+00,4.633333e-01
2.040000e-03,2.200267e+00,4.748000e-01
2.045000e-03,2.184533e+00,4.840000e-01
2.050000e-03,2.174667e+00,4.908000e-01
2.055000e-03,2.168933e+00,4.828000e-01
2.060000e-03,2.167733e+00,4.885333e-01
2.065000e-03,2.175867e+00,4.840000e-01
2.070000e-03,2.173600e+00,4.885333e-01
2.075000e-03,2.174667e+00,4.850667e-01
2.080000e-03,2.184000e+00,4.908000e-01
2.085000e-03,2.177600e+00,4.896000e-01
2.090000e-03,2.177067e+00,4.953333e-01
2.095000e-03,2.177600e+00,4.816000e-01
2.100000e-03,2.172400e+00,4.930667e-01
2.105000e-03,2.184533e+00,4.862667e-01
2.110000e-03,2.177067e+00,4.908000e-01
2.115000e-03,2.181067e+00,5.000000e-01
2.120000e-03,2.181733e+00,4.862667e-01
2.125000e-03,2.186400e+00,4.960000e-01
2.130000e-03,2.180533e+00,4.920000e-01
2.135000e-03,2.180000e+00,4.873333e-01
2.140000e-03,2.177067e+00,5.022666e-01
2.145000e-03,2.184000e+00,4.862667e-01
2.150000e-03,2.173600e+00,4.816000e-01
2.155000e-03,2.176533e+00,4.925333e-01
2.160000e-03,2.167733e+00,4.885333e-01
2.165000e-03,2.178800e+00,4.896000e-01
2.170000e-03,2.184000e+00,4.920000e-01
2.175000e-03,2.178800e+00,4.896000e-01
2.180000e-03,2.179333e+00,5.000000e-01
2.185000e-03,2.184000e+00,4.988000e-01
2.190000e-03,2.177067e+00,4.976000e-01
2.195000e-03,2.184000e+00,4.828000e-01
2.200000e-03,2.188667e+00,5.045334e-01
2.205000e-03,2.185733e+00,4.925333e-01
2.210000e-03,2.180533e+00,4.965333e-01
2.215000e-03,2.169467e+00,4.902667e-01
2.220000e-03,2.184000e+00,4.840000e-01
2.225000e-03,2.173600e+00,5.010667e-01
2.230000e-03,2.178267e+00,4.908000e-01
2.235000e-03,2.178267e+00,4.890667e-01
2.240000e-03,2.170133e+00,4.862667e-01
2.245000e-03,2.176533e+00,4.920000e-01
2.250000e-03,2.171200e+00,4.942667e-01
2.255000e-03,2.177600e+00,4.902667e-01
2.260000e-03,2.177067e+00,4.908000e-01
2.265000e-03,2.167200e+00,4.856000e-01
2.270000e-03,2.171200e+00,4.850667e-01
2.275000e-03,2.162533e+00,4.970667e-01
2.280000e-03,2.172400e+00,4.816000e-01
2.285000e-03,2.184533e+00,4.833333e-01
2.290000e-03,2.184000e+00,4.920000e-01
2.295000e-03,2.175867e+00,4.948000e-01
2.300000e-03,2.177067e+00,4.908000e-01
2.305000e-03,2.171867e+00,4.840000e-01
2.310000e-03,2.177067e+00,4.908000e-01
2.315000e-03,2.180000e+00,4.913333e-01
2.320000e-03,2.167733e+00,4.885333e-01
2.325000e-03,2.182800e+00,4.908000e-01
2.330000e-03,2.181733e+00,4.920000e-01
2.335000e-03,2.180000e+00,4.873333e-01
2.340000e-03,2.177067e+00,4.953333e-01
2.345000e-03,2.183467e+00,4.896000e-01
2.350000e-03,2.177067e+00,4.896000e-01
2.355000e-03,2.178800e+00,4.925333e-01
2.360000e-03,2.172400e+00,4.930667e-01
2.365000e-03,2.182800e+00,4.936000e-01
2.370000e-03,2.182800e+00,4.953333e-01
2.375000e-03,2.185733e+00,4.840000e-01
2.380000e-03,2.167733e+00,4.908000e-01
2.385000e-03,2.185200e+00,4.953333e-01
2.390000e-03,2.180533e+00,4.930667e-01
2.395000e-03,2.182800e+00,4.896000e-01
2.400000e-03,2.177067e+00,4.908000e-01
2.405000e-03,2.174133e+00,4.925333e-01
2.410000e-03,2.182800e+00,4.953333e-01
2.415000e-03,2.182800e+00,4.936000e-01
2.420000e-03,2.188667e+00,4.885333e-01
2.425000e-03,2.182267e+00,4.913333e-01
2.430000e-03,2.180533e+00,4.930667e-01
2.435000e-03,2.172933e+00,4.908000e-01
2.440000e-03,2.184000e+00,4.976000e-01
2.445000e-03,2.174133e+00,5.073333e-01
2.450000e-03,2.181733e+00,4.930667e-01
2.455000e-03,2.181067e+00,4.862667e-01
2.460000e-03,2.172400e+00,5.000000e-01
2.465000e-03,2.184000e+00,4.868000e-01
2.470000e-03,2.180533e+00,4.896000e-01
2.475000e-03,2.178800e+00,4.936000e-01
2.480000e-03,2.179333e+00,4.908000e-01
2.485000e-03,2.181067e+00,4.880000e-01
2.490000e-03,2.181733e+00,4.873333e-01
2.495000e-03,2.168400e+00,4.853334e-01
