Time(s),CH1V,CH2V
-7.347200e-06,-4.486667e-01,-3.085333e-01
-7.339000e-06,-5.092000e-01,-3.645333e-01
-7.330800e-06,-5.785334e-01,-4.600000e-01
-7.322600e-06,-6.553333e-01,-5.437334e-01
-7.314400e-06,-7.352000e-01,-5.981333e-01
-7.306200e-06,-8.038667e-01,-6.693333e-01
-7.298000e-06,-8.805333e-01,-7.592000e-01
-7.289800e-06,-9.632000e-01,-8.218667e-01
-7.281600e-06,-1.019733e+00,-8.884000e-01
-7.273400e-06,-1.092800e+00,-9.672000e-01
-7.265200e-06,-1.164133e+00,-1.051067e+00
-7.257000e-06,-1.224133e+00,-1.094933e+00
-7.248800e-06,-1.290133e+00,-1.156267e+00
-7.240600e-06,-1.359333e+00,-1.246000e+00
-7.232400e-06,-1.417867e+00,-1.305467e+00
-7.224200e-06,-1.487733e+00,-1.352400e+00
-7.216000e-06,-1.546000e+00,-1.421333e+00
-7.207800e-06,-1.613333e+00,-1.485600e+00
-7.199600e-06,-1.653867e+00,-1.545200e+00
-7.191400e-06,-1.715067e+00,-1.597200e+00
-7.183200e-06,-1.780800e+00,-1.662133e+00
-7.175000e-06,-1.832000e+00,-1.716400e+00
-7.166800e-06,-1.875467e+00,-1.768400e+00
-7.158600e-06,-1.930000e+00,-1.835467e+00
-7.150400e-06,-1.974000e+00,-1.882667e+00
-7.142200e-06,-2.022400e+00,-1.920933e+00
-7.134000e-06,-2.075733e+00,-1.970800e+00
-7.125800e-06,-2.108133e+00,-2.022267e+00
-7.117600e-06,-2.158533e+00,-2.077333e+00
-7.109400e-06,-2.173067e+00,-2.100667e+00
-7.101200e-06,-2.215200e+00,-2.140400e+00
-7.093000e-06,-2.256667e+00,-2.180000e+00
-7.084800e-06,-2.288533e+00,-2.218267e+00
-7.076600e-06,-2.308800e+00,-2.236267e+00
-7.068400e-06,-2.345733e+00,-2.274267e+00
-7.060200e-06,-2.362267e+00,-2.303200e+00
-7.052000e-06,-2.376000e+00,-2.322133e+00
-7.043800e-06,-2.410533e+00,-2.346800e+00
-7.035600e-06,-2.422267e+00,-2.386267e+00
-7.027400e-06,-2.426933e+00,-2.389600e+00
-7.019200e-06,-2.436133e+00,-2.407467e+00
-7.011000e-06,-2.455600e+00,-2.436267e+00
-7.002800e-06,-2.462000e+00,-2.446533e+00
-6.994600e-06,-2.456667e+00,-2.433067e+00
-6.986400e-06,-2.468267e+00,-2.439600e+00
-6.978200e-06,-2.470933e+00,-2.464133e+00
-6.970000e-06,-2.466533e+00,-2.458267e+00
-6.961800e-06,-2.453467e+00,-2.446267e+00
-6.953600e-06,-2.451067e+00,-2.460667e+00
-6.945400e-06,-2.454933e+00,-2.457733e+00
-6.937200e-06,-2.434800e+00,-2.440267e+00
-6.929000e-06,-2.410933e+00,-2.435067e+00
-6.920800e-06,-2.410933e+00,-2.434533e+00
-6.912600e-06,-2.388267e+00,-2.423600e+00
-6.904400e-06,-2.362267e+00,-2.389067e+00
-6.896200e-06,-2.339467e+00,-2.366133e+00
-6.888000e-06,-2.315467e+00,-2.361200e+00
-6.879800e-06,-2.288400e+00,-2.324400e+00
-6.871600e-06,-2.259867e+00,-2.288400e+00
-6.863400e-06,-2.220000e+00,-2.278800e+00
-6.855200e-06,-2.186800e+00,-2.247467e+00
-6.847000e-06,-2.154533e+00,-2.203467e+00
-6.838800e-06,-2.110933e+00,-2.175067e+00
-6.830600e-06,-2.072800e+00,-2.149067e+00
-6.822400e-06,-2.030267e+00,-2.098000e+00
-6.814200e-06,-1.978933e+00,-2.055467e+00
-6.806000e-06,-1.948933e+00,-2.027600e+00
-6.797800e-06,-1.897867e+00,-1.980267e+00
-6.789600e-06,-1.832933e+00,-1.928400e+00
-6.781400e-06,-1.780533e+00,-1.881333e+00
-6.773200e-06,-1.734667e+00,-1.839467e+00
-6.765000e-06,-1.683067e+00,-1.784000e+00
-6.756800e-06,-1.614133e+00,-1.733867e+00
-6.748600e-06,-1.565333e+00,-1.672133e+00
-6.740400e-06,-1.497867e+00,-1.626933e+00
-6.732200e-06,-1.422400e+00,-1.565200e+00
-6.724000e-06,-1.368400e+00,-1.490533e+00
-6.715800e-06,-1.313333e+00,-1.443200e+00
-6.707600e-06,-1.239067e+00,-1.371333e+00
-6.699400e-06,-1.162133e+00,-1.302933e+00
-6.691200e-06,-1.113333e+00,-1.243600e+00
-6.683000e-06,-1.034133e+00,-1.181067e+00
-6.674800e-06,-9.558667e-01,-1.097467e+00
-6.666600e-06,-8.988000e-01,-1.030800e+00
-6.658400e-06,-8.208000e-01,-9.810667e-01
-6.650200e-06,-7.422667e-01,-9.089333e-01
-6.642000e-06,-6.866667e-01,-8.301333e-01
-6.633800e-06,-6.017333e-01,-7.530667e-01
-6.625600e-06,-5.262667e-01,-6.904000e-01
-6.617400e-06,-4.562667e-01,-6.050667e-01
-6.609200e-06,-3.768000e-01,-5.221334e-01
-6.601000e-06,-2.977333e-01,-4.640000e-01
-6.592800e-06,-2.058667e-01,-3.965333e-01
-6.584600e-06,-1.384000e-01,-2.986667e-01
-6.576400e-06,-6.746667e-02,-2.160000e-01
-6.568200e-06,1.933333e-02,-1.621333e-01
-6.560000e-06,9.880000e-02,-7.600000e-02
-6.551800e-06,1.693333e-01,1.826667e-02
-6.543600e-06,2.424000e-01,7.613333e-02
-6.535400e-06,3.110667e-01,1.420000e-01
-6.527200e-06,3.914667e-01,2.236000e-01
-6.519000e-06,4.648000e-01,3.037333e-01
-6.510800e-06,5.460000e-01,3.684000e-01
-6.502600e-06,6.202667e-01,4.504000e-01
-6.494400e-06,7.033333e-01,5.326667e-01
-6.486200e-06,7.737333e-01,6.062667e-01
-6.478000e-06,8.390667e-01,6.737334e-01
-6.469800e-06,9.188000e-01,7.482667e-01
-6.461600e-06,9.818667e-01,8.318667e-01
-6.453400e-06,1.053733e+00,8.882667e-01
-6.445200e-06,1.131600e+00,9.565334e-01
-6.437000e-06,1.192267e+00,1.047600e+00
-6.428800e-06,1.264133e+00,1.101467e+00
-6.420600e-06,1.323333e+00,1.158000e+00
-6.412400e-06,1.390267e+00,1.239600e+00
-6.404200e-06,1.450933e+00,1.291333e+00
-6.396000e-06,1.532267e+00,1.344933e+00
-6.387800e-06,1.574533e+00,1.411067e+00
-6.379600e-06,1.633333e+00,1.491200e+00
-6.371400e-06,1.693333e+00,1.547067e+00
-6.363200e-06,1.746000e+00,1.598400e+00
-6.355000e-06,1.794000e+00,1.656800e+00
-6.346800e-06,1.837733e+00,1.715200e+00
-6.338600e-06,1.902133e+00,1.751067e+00
-6.330400e-06,1.955867e+00,1.804000e+00
-6.322200e-06,1.995867e+00,1.867067e+00
-6.314000e-06,2.040400e+00,1.909333e+00
-6.305800e-06,2.076667e+00,1.948533e+00
-6.297600e-06,2.123200e+00,1.994267e+00
-6.289400e-06,2.148267e+00,2.038667e+00
-6.281200e-06,2.196000e+00,2.071467e+00
-6.273000e-06,2.225867e+00,2.107200e+00
-6.264800e-06,2.258933e+00,2.152933e+00
-6.256600e-06,2.274933e+00,2.186933e+00
-6.248400e-06,2.311467e+00,2.204667e+00
-6.240200e-06,2.343600e+00,2.241733e+00
-6.232000e-06,2.349200e+00,2.272533e+00
-6.223800e-06,2.385200e+00,2.296400e+00
-6.215600e-06,2.395600e+00,2.302267e+00
-6.207400e-06,2.421067e+00,2.326533e+00
