Time(s),CH1V,CH2V
-1.052100e-03,1.000000e-02,-9.306667e-02
-1.050000e-03,-6.146667e-02,-8.466667e-02
-1.047900e-03,-1.329333e-01,-9.546667e-02
-1.045800e-03,-1.986667e-01,-1.050667e-01
-1.043700e-03,-2.724000e-01,-1.096000e-01
-1.041600e-03,-3.382667e-01,-1.073333e-01
-1.039500e-03,-4.001333e-01,-1.045333e-01
-1.037400e-03,-4.789333e-01,-1.129333e-01
-1.035300e-03,-5.532000e-01,-1.124000e-01
-1.033200e-03,-6.218667e-01,-1.096000e-01
-1.031100e-03,-6.893333e-01,-1.204000e-01
-1.029000e-03,-7.500000e-01,-1.197333e-01
-1.026900e-03,-8.277333e-01,-1.242667e-01
-1.024800e-03,-8.828000e-01,-1.118667e-01
-1.022700e-03,-9.462667e-01,-1.232000e-01
-1.020600e-03,-1.008667e+00,-1.277333e-01
-1.018500e-03,-1.072800e+00,-1.356000e-01
-1.016400e-03,-1.134533e+00,-1.322667e-01
-1.014300e-03,-1.198667e+00,-1.270667e-01
-1.012200e-03,-1.256000e+00,-1.368000e-01
-1.010100e-03,-1.313867e+00,-1.429333e-01
-1.008000e-03,-1.372800e+00,-1.481333e-01
-1.005900e-03,-1.431200e+00,-1.413333e-01
-1.003800e-03,-1.489600e+00,-1.436000e-01
-1.001700e-03,-1.545733e+00,-1.378667e-01
-9.996000e-04,-1.602000e+00,-1.413333e-01
-9.975000e-04,-1.638800e+00,-1.464000e-01
-9.954000e-04,-1.690400e+00,-1.504000e-01
-9.933000e-04,-1.732400e+00,-1.486667e-01
-9.912000e-04,-1.778933e+00,-1.413333e-01
-9.891000e-04,-1.828133e+00,-1.512000e-01
-9.870000e-04,-1.850667e+00,-1.402667e-01
-9.849000e-04,-1.896933e+00,-1.390667e-01
-9.828000e-04,-1.942000e+00,-1.446667e-01
-9.807000e-04,-1.978267e+00,-1.541333e-01
-9.786000e-04,-2.004400e+00,-1.472000e-01
-9.765000e-04,-2.046667e+00,-1.449333e-01
-9.744000e-04,-2.074000e+00,-1.562667e-01
-9.723000e-04,-2.109733e+00,-1.368000e-01
-9.702000e-04,-2.143200e+00,-1.373333e-01
-9.681000e-04,-2.155467e+00,-1.481333e-01
-9.660000e-04,-2.177600e+00,-1.400000e-01
-9.639000e-04,-2.210000e+00,-1.453333e-01
-9.618000e-04,-2.219200e+00,-1.524000e-01
-9.597000e-04,-2.232667e+00,-1.413333e-01
-9.576000e-04,-2.236400e+00,-1.376000e-01
-9.555000e-04,-2.247467e+00,-1.326667e-01
-9.534000e-04,-2.252533e+00,-1.234667e-01
-9.513000e-04,-2.258267e+00,-1.254667e-01
-9.492000e-04,-2.277333e+00,-1.401333e-01
-9.471000e-04,-2.267867e+00,-1.277333e-01
-9.450000e-04,-2.279200e+00,-1.289333e-01
-9.429000e-04,-2.277333e+00,-1.217333e-01
-9.408000e-04,-2.270133e+00,-1.306667e-01
-9.387000e-04,-2.247067e+00,-1.133333e-01
-9.366000e-04,-2.246933e+00,-1.244000e-01
-9.345000e-04,-2.237200e+00,-1.170667e-01
-9.324000e-04,-2.225333e+00,-1.113333e-01
-9.303000e-04,-2.210400e+00,-1.057333e-01
-9.282000e-04,-2.192533e+00,-1.104000e-01
-9.261000e-04,-2.177600e+00,-9.706667e-02
-9.240000e-04,-2.153200e+00,-1.064000e-01
-9.219000e-04,-2.137067e+00,-1.013333e-01
-9.198000e-04,-2.101067e+00,-9.453333e-02
-9.177000e-04,-2.063600e+00,-8.333334e-02
-9.156000e-04,-2.044400e+00,-9.373333e-02
-9.135000e-04,-2.015867e+00,-8.413333e-02
-9.114000e-04,-1.969467e+00,-8.400000e-02
-9.093000e-04,-1.937733e+00,-8.186667e-02
-9.072000e-04,-1.906400e+00,-7.826667e-02
-9.051000e-04,-1.861867e+00,-8.013333e-02
-9.030000e-04,-1.812933e+00,-7.106667e-02
-9.009000e-04,-1.775333e+00,-6.960000e-02
-8.988000e-04,-1.729867e+00,-6.586666e-02
-8.967000e-04,-1.689200e+00,-6.266667e-02
-8.946000e-04,-1.635333e+00,-5.453333e-02
-8.925000e-04,-1.584133e+00,-5.653333e-02
-8.904000e-04,-1.536133e+00,-4.800000e-02
-8.883000e-04,-1.473867e+00,-2.946667e-02
-8.862000e-04,-1.431733e+00,-3.573333e-02
-8.841000e-04,-1.372667e+00,-3.706667e-02
-8.820000e-04,-1.308133e+00,-3.533334e-02
-8.799000e-04,-1.254800e+00,-2.920000e-02
-8.778000e-04,-1.200400e+00,-3.560000e-02
-8.757000e-04,-1.145200e+00,-2.693333e-02
-8.736000e-04,-1.069600e+00,-1.666667e-02
-8.715000e-04,-1.004267e+00,-1.400000e-02
-8.694000e-04,-9.454667e-01,-1.306667e-02
-8.673000e-04,-8.788000e-01,-1.013333e-02
-8.652000e-04,-8.090667e-01,-3.200000e-03
-8.631000e-04,-7.466667e-01,-9.333334e-04
-8.610000e-04,-6.848000e-01,2.666667e-04
-8.589000e-04,-6.128000e-01,-4.266667e-03
-8.568000e-04,-5.492000e-01,8.000000e-04
-8.547000e-04,-4.766667e-01,1.493333e-02
-8.526000e-04,-4.092000e-01,1.560000e-02
-8.505000e-04,-3.393333e-01,1.720000e-02
