Time(s),CH1V,CH2V
-1.000000e-03,2.070933e+00,2.164000e+00
-9.990000e-04,2.162267e+00,2.148133e+00
-9.980000e-04,2.237733e+00,2.154933e+00
-9.970000e-04,2.334133e+00,2.156000e+00
-9.960000e-04,2.424933e+00,2.161733e+00
-9.950000e-04,2.521867e+00,2.158933e+00
-9.940000e-04,2.617733e+00,2.165067e+00
-9.930000e-04,2.711867e+00,2.173067e+00
-9.920000e-04,2.801600e+00,2.166267e+00
-9.910000e-04,2.884400e+00,2.180400e+00
-9.900000e-04,2.969467e+00,2.174133e+00
-9.890000e-04,3.069200e+00,2.178667e+00
-9.880000e-04,3.153200e+00,2.184400e+00
-9.870000e-04,3.241733e+00,2.195733e+00
-9.860000e-04,3.330133e+00,2.198000e+00
-9.850000e-04,3.414667e+00,2.207600e+00
-9.840000e-04,3.498000e+00,2.220533e+00
-9.830000e-04,3.585333e+00,2.224533e+00
-9.820000e-04,3.669333e+00,2.221733e+00
-9.810000e-04,3.727733e+00,2.236933e+00
-9.800000e-04,3.820267e+00,2.236400e+00
-9.790000e-04,3.896267e+00,2.231333e+00
-9.780000e-04,3.970000e+00,2.250000e+00
-9.770000e-04,4.049334e+00,2.263067e+00
-9.760000e-04,4.106000e+00,2.265867e+00
-9.750000e-04,4.171333e+00,2.280533e+00
-9.740000e-04,4.245600e+00,2.287333e+00
-9.730000e-04,4.312000e+00,2.297067e+00
-9.720000e-04,4.360133e+00,2.297600e+00
-9.710000e-04,4.415200e+00,2.319600e+00
-9.700000e-04,4.475867e+00,2.327067e+00
-9.690000e-04,4.521867e+00,2.330400e+00
-9.680000e-04,4.562133e+00,2.347333e+00
-9.670000e-04,4.634667e+00,2.353067e+00
-9.660000e-04,4.670933e+00,2.364400e+00
-9.650000e-04,4.705067e+00,2.379067e+00
-9.640000e-04,4.754933e+00,2.374533e+00
-9.630000e-04,4.777067e+00,2.398400e+00
-9.620000e-04,4.817333e+00,2.407467e+00
-9.610000e-04,4.841733e+00,2.412533e+00
-9.600000e-04,4.861600e+00,2.426667e+00
-9.590000e-04,4.880800e+00,2.443600e+00
-9.580000e-04,4.894400e+00,2.445867e+00
-9.570000e-04,4.913733e+00,2.464533e+00
-9.560000e-04,4.934134e+00,2.467467e+00
-9.550000e-04,4.944400e+00,2.479333e+00
-9.540000e-04,4.945467e+00,2.501333e+00
-9.530000e-04,4.944933e+00,2.505333e+00
-9.520000e-04,4.943200e+00,2.526267e+00
-9.510000e-04,4.937600e+00,2.523467e+00
-9.500000e-04,4.929600e+00,2.535333e+00
-9.490000e-04,4.912000e+00,2.555200e+00
