Time(s),CH1V,CH2V
-9.300000e-05,4.463867e+00,3.256533e+00
-9.281400e-05,4.417334e+00,3.194400e+00
-9.262800e-05,4.362400e+00,3.120933e+00
-9.244200e-05,4.305867e+00,3.055867e+00
-9.225600e-05,4.246933e+00,2.998667e+00
-9.207000e-05,4.188133e+00,2.936267e+00
-9.188400e-05,4.125067e+00,2.868267e+00
-9.169800e-05,4.062000e+00,2.807200e+00
-9.151200e-05,4.003200e+00,2.750000e+00
-9.132600e-05,3.935867e+00,2.677467e+00
-9.114000e-05,3.869867e+00,2.610933e+00
-9.095400e-05,3.799067e+00,2.543067e+00
-9.076800e-05,3.736667e+00,2.481733e+00
-9.058200e-05,3.656800e+00,2.414800e+00
-9.039600e-05,3.595067e+00,2.347333e+00
-9.021000e-05,3.503867e+00,2.292267e+00
-9.002400e-05,3.428400e+00,2.211200e+00
-8.983800e-05,3.351733e+00,2.160133e+00
-8.965200e-05,3.272667e+00,2.111200e+00
-8.946600e-05,3.206667e+00,2.036667e+00
-8.928000e-05,3.116000e+00,1.983467e+00
-8.909400e-05,3.038667e+00,1.922533e+00
-8.890800e-05,2.958000e+00,1.858267e+00
-8.872200e-05,2.891333e+00,1.797733e+00
-8.853600e-05,2.800000e+00,1.746400e+00
-8.835000e-05,2.722000e+00,1.685333e+00
-8.816400e-05,2.644400e+00,1.626133e+00
-8.797800e-05,2.551333e+00,1.571200e+00
-8.779200e-05,2.471333e+00,1.508800e+00
-8.760600e-05,2.410400e+00,1.457867e+00
-8.742000e-05,2.318400e+00,1.403600e+00
-8.723400e-05,2.239600e+00,1.344400e+00
-8.704800e-05,2.164800e+00,1.302400e+00
-8.686200e-05,2.079067e+00,1.248933e+00
-8.667600e-05,1.987600e+00,1.202400e+00
-8.649000e-05,1.917600e+00,1.153333e+00
-8.630400e-05,1.836667e+00,1.104667e+00
-8.611800e-05,1.765600e+00,1.039067e+00
-8.593200e-05,1.676933e+00,1.015333e+00
-8.574600e-05,1.613867e+00,9.914667e-01
-8.556000e-05,1.529467e+00,9.440000e-01
-8.537400e-05,1.458933e+00,9.104000e-01
-8.518800e-05,1.387733e+00,8.786667e-01
-8.500200e-05,1.318267e+00,8.340000e-01
-8.481600e-05,1.247333e+00,8.092000e-01
-8.463000e-05,1.184133e+00,7.778667e-01
-8.444400e-05,1.110267e+00,7.520000e-01
-8.425800e-05,1.045067e+00,7.229334e-01
-8.407200e-05,9.849333e-01,7.057334e-01
-8.388600e-05,9.254667e-01,6.849334e-01
-8.370000e-05,8.534667e-01,6.656000e-01
-8.351400e-05,7.892000e-01,6.446667e-01
-8.332800e-05,7.284000e-01,6.329333e-01
-8.314200e-05,6.852000e-01,6.112000e-01
-8.295600e-05,6.361333e-01,6.138667e-01
-8.277000e-05,5.837333e-01,5.956000e-01
-8.258400e-05,5.334667e-01,5.913333e-01
-8.239800e-05,4.792000e-01,5.841333e-01
-8.221200e-05,4.328000e-01,5.846667e-01
-8.202600e-05,4.080000e-01,5.770667e-01
-8.184000e-05,3.572000e-01,5.844000e-01
-8.165400e-05,3.198667e-01,5.962667e-01
-8.146800e-05,2.833333e-01,6.014667e-01
-8.128200e-05,2.609333e-01,5.960000e-01
-8.109600e-05,2.193333e-01,6.133333e-01
-8.091000e-05,2.017333e-01,6.288000e-01
-8.072400e-05,1.701333e-01,6.384000e-01
-8.053800e-05,1.512000e-01,6.576000e-01
-8.035200e-05,1.390667e-01,6.809334e-01
-8.016600e-05,1.156000e-01,6.948000e-01
-7.998000e-05,9.680000e-02,7.230667e-01
-7.979400e-05,8.933333e-02,7.374667e-01
-7.960800e-05,8.440000e-02,7.740000e-01
-7.942200e-05,7.680000e-02,7.926667e-01
-7.923600e-05,8.080000e-02,8.228000e-01
-7.905000e-05,6.880000e-02,8.600000e-01
-7.886400e-05,7.266667e-02,8.937333e-01
-7.867800e-05,7.706667e-02,9.228000e-01
-7.849200e-05,8.520000e-02,9.708000e-01
-7.830600e-05,9.373333e-02,1.006400e+00
-7.812000e-05,1.076000e-01,1.041067e+00
-7.793400e-05,1.277333e-01,1.078800e+00
-7.774800e-05,1.393333e-01,1.131867e+00
-7.756200e-05,1.625333e-01,1.182000e+00
-7.737600e-05,1.733333e-01,1.227867e+00
-7.719000e-05,1.944000e-01,1.273733e+00
-7.700400e-05,2.402667e-01,1.330400e+00
-7.681800e-05,2.744000e-01,1.372667e+00
-7.663200e-05,2.984000e-01,1.420400e+00
-7.644600e-05,3.378667e-01,1.484933e+00
-7.626000e-05,3.714667e-01,1.531600e+00
-7.607400e-05,4.214667e-01,1.585067e+00
-7.588800e-05,4.520000e-01,1.649333e+00
-7.570200e-05,5.045334e-01,1.702000e+00
-7.551600e-05,5.549334e-01,1.758000e+00
-7.533000e-05,5.956000e-01,1.826267e+00
-7.514400e-05,6.545333e-01,1.878267e+00
-7.495800e-05,6.936000e-01,1.945867e+00
-7.477200e-05,7.478667e-01,2.021067e+00
-7.458600e-05,8.066667e-01,2.072133e+00
-7.440000e-05,8.668000e-01,2.140667e+00
-7.421400e-05,9.385334e-01,2.211200e+00
-7.402800e-05,1.002133e+00,2.265333e+00
-7.384200e-05,1.065067e+00,2.320800e+00
-7.365600e-05,1.130400e+00,2.386933e+00
-7.347000e-05,1.200400e+00,2.441067e+00
-7.328400e-05,1.255467e+00,2.510133e+00
-7.309800e-05,1.353333e+00,2.582000e+00
-7.291200e-05,1.418933e+00,2.629200e+00
-7.272600e-05,1.489067e+00,2.712000e+00
-7.254000e-05,1.548933e+00,2.768000e+00
