Time(s),CH1V,CH2V
-6.825000e-05,1.327067e+00,-4.198667e-01
-6.812000e-05,1.254133e+00,-4.456000e-01
-6.799000e-05,1.197733e+00,-4.900000e-01
-6.786000e-05,1.133333e+00,-5.093333e-01
-6.773000e-05,1.064933e+00,-5.250667e-01
-6.760000e-05,1.003467e+00,-5.545334e-01
-6.747000e-05,9.413334e-01,-5.766667e-01
-6.734000e-05,8.628000e-01,-6.041334e-01
-6.721000e-05,7.961333e-01,-6.349334e-01
-6.708000e-05,7.368000e-01,-6.477333e-01
-6.695000e-05,6.730667e-01,-6.785333e-01
-6.682000e-05,6.056000e-01,-6.933333e-01
-6.669000e-05,5.329334e-01,-7.221333e-01
-6.656000e-05,4.654667e-01,-7.352000e-01
-6.643000e-05,3.940000e-01,-7.556000e-01
-6.630000e-05,3.316000e-01,-7.821333e-01
-6.617000e-05,2.516000e-01,-7.776000e-01
-6.604000e-05,1.866667e-01,-8.076000e-01
-6.591000e-05,1.098667e-01,-8.365334e-01
-6.578000e-05,3.520000e-02,-8.529333e-01
-6.565000e-05,-3.426667e-02,-8.648000e-01
-6.552000e-05,-1.130667e-01,-8.796000e-01
-6.539000e-05,-1.800000e-01,-8.937333e-01
-6.526000e-05,-2.514667e-01,-9.124000e-01
-6.513000e-05,-3.178667e-01,-9.089333e-01
-6.500000e-05,-3.850667e-01,-9.358667e-01
-6.487000e-05,-4.585333e-01,-9.396000e-01
-6.474000e-05,-5.232000e-01,-9.576000e-01
-6.461000e-05,-5.957333e-01,-9.610667e-01
-6.448000e-05,-6.672000e-01,-9.633334e-01
-6.435000e-05,-7.346666e-01,-9.746667e-01
-6.422000e-05,-8.061333e-01,-9.916000e-01
-6.409000e-05,-8.714667e-01,-9.905334e-01
-6.396000e-05,-9.357333e-01,-1.001867e+00
-6.383000e-05,-1.003600e+00,-1.005200e+00
-6.370000e-05,-1.066000e+00,-1.004400e+00
-6.357000e-05,-1.127733e+00,-1.013200e+00
-6.344000e-05,-1.188400e+00,-1.016000e+00
-6.331000e-05,-1.245733e+00,-1.007467e+00
-6.318000e-05,-1.309333e+00,-9.998667e-01
-6.305000e-05,-1.375067e+00,-1.008667e+00
-6.292000e-05,-1.420667e+00,-1.000933e+00
-6.279000e-05,-1.470933e+00,-9.814667e-01
-6.266000e-05,-1.538133e+00,-9.837334e-01
-6.253000e-05,-1.589467e+00,-9.780000e-01
-6.240000e-05,-1.628267e+00,-9.825333e-01
-6.227000e-05,-1.689333e+00,-9.582667e-01
-6.214000e-05,-1.741200e+00,-9.512000e-01
-6.201000e-05,-1.778933e+00,-9.610667e-01
-6.188000e-05,-1.826800e+00,-9.344000e-01
-6.175000e-05,-1.871867e+00,-9.373333e-01
-6.162000e-05,-1.908533e+00,-9.237334e-01
-6.149000e-05,-1.957067e+00,-9.101334e-01
-6.136000e-05,-2.006400e+00,-9.056000e-01
-6.123000e-05,-2.020000e+00,-8.693333e-01
-6.110000e-05,-2.059067e+00,-8.582667e-01
-6.097000e-05,-2.098800e+00,-8.388000e-01
-6.084000e-05,-2.119733e+00,-8.288000e-01
