erro, temperatura atual, integral
1.9, 299.25, 302.74
1.81, 299.34, 302.93
1.81, 299.34, 303.11
1.81, 299.34, 303.29
1.81, 299.34, 303.48
1.81, 299.34, 303.66
1.9, 299.25, 303.85
1.9, 299.25, 304.04
1.9, 299.25, 304.23
1.9, 299.25, 304.43
1.81, 299.34, 304.62
1.81, 299.34, 304.8
1.81, 299.34, 304.98
1.81, 299.34, 305.16
1.81, 299.34, 305.35
1.81, 299.34, 305.53
1.9, 299.25, 305.72
1.9, 299.25, 305.91
1.81, 299.34, 306.1
1.81, 299.34, 306.28
1.81, 299.34, 306.47
1.81, 299.34, 306.65
1.81, 299.34, 306.84
1.81, 299.34, 307.02
1.81, 299.34, 307.2
1.72, 299.43, 307.38
1.81, 299.34, 307.56
1.81, 299.34, 307.74
1.81, 299.34, 307.93
1.81, 299.34, 308.11
1.72, 299.43, 308.29
1.72, 299.43, 308.46
1.72, 299.43, 308.64
1.72, 299.43, 308.81
1.81, 299.34, 308.99
1.81, 299.34, 309.17
1.81, 299.34, 309.36
1.81, 299.34, 309.54
1.81, 299.34, 309.72
0.2, 300.95, 309.83
1.72, 299.43, 309.92
1.81, 299.34, 310.1
1.72, 299.43, 310.28
1.72, 299.43, 310.46
1.72, 299.43, 310.63
1.72, 299.43, 310.8
1.81, 299.34, 310.98
1.72, 299.43, 311.16
1.72, 299.43, 311.34
1.81, 299.34, 311.52
1.72, 299.43, 311.69
1.72, 299.43, 311.87
1.72, 299.43, 312.04
1.72, 299.43, 312.22
1.72, 299.43, 312.39
1.72, 299.43, 312.57
1.72, 299.43, 312.74
1.72, 299.43, 312.92
1.72, 299.43, 313.09
1.72, 299.43, 313.27
1.72, 299.43, 313.44
1.63, 299.52, 313.61
1.63, 299.52, 313.77
1.72, 299.43, 313.94
1.54, 299.61, 314.11
1.72, 299.43, 314.27
1.72, 299.43, 314.45
1.72, 299.43, 314.62
1.72, 299.43, 314.8
1.63, 299.52, 314.97
1.63, 299.52, 315.13
1.63, 299.52, 315.3
1.72, 299.43, 315.47
1.72, 299.43, 315.64
1.63, 299.52, 315.81
1.72, 299.43, 315.98
1.72, 299.43, 316.16
1.72, 299.43, 316.33
1.63, 299.52, 316.5
1.63, 299.52, 316.67
1.63, 299.52, 316.83
1.63, 299.52, 317.0
1.63, 299.52, 317.16
1.63, 299.52, 317.33
1.72, 299.43, 317.5
1.72, 299.43, 317.67
1.63, 299.52, 317.84
1.63, 299.52, 318.01
1.63, 299.52, 318.17
1.54, 299.61, 318.33
1.63, 299.52, 318.5
1.63, 299.52, 318.66
1.63, 299.52, 318.83
1.63, 299.52, 318.99
1.63, 299.52, 319.16
1.63, 299.52, 319.32
1.63, 299.52, 319.49
1.63, 299.52, 319.65
1.63, 299.52, 319.82
1.63, 299.52, 319.98
1.63, 299.52, 320.15
1.63, 299.52, 320.32
1.63, 299.52, 320.48
1.63, 299.52, 320.65
1.63, 299.52, 320.81
1.63, 299.52, 320.98
1.54, 299.61, 321.14
1.63, 299.52, 321.3
1.54, 299.61, 321.46
1.54, 299.61, 321.62
1.54, 299.61, 321.77
1.54, 299.61, 321.93
1.54, 299.61, 322.09
1.54, 299.61, 322.24
1.63, 299.52, 322.4
1.54, 299.61, 322.56
1.63, 299.52, 322.72
1.54, 299.61, 322.89
1.54, 299.61, 323.04
1.54, 299.61, 323.2
1.54, 299.61, 323.35
1.54, 299.61, 323.51
1.54, 299.61, 323.67
1.54, 299.61, 323.82
1.54, 299.61, 323.98
1.54, 299.61, 324.14
1.54, 299.61, 324.29
1.45, 299.7, 324.45
1.54, 299.61, 324.6
1.45, 299.7, 324.75
1.54, 299.61, 324.9
1.54, 299.61, 325.06
1.54, 299.61, 325.21
1.54, 299.61, 325.37
1.45, 299.7, 325.52
1.54, 299.61, 325.68
1.45, 299.7, 325.83
1.45, 299.7, 325.97
1.45, 299.7, 326.12
1.45, 299.7, 326.27
1.45, 299.7, 326.42
1.54, 299.61, 326.57
1.54, 299.61, 326.72
1.45, 299.7, 326.88
1.45, 299.7, 327.02
1.45, 299.7, 327.17
1.45, 299.7, 327.32
1.45, 299.7, 327.46
1.45, 299.7, 327.61
1.45, 299.7, 327.76
1.45, 299.7, 327.91
1.45, 299.7, 328.05
1.45, 299.7, 328.2
1.45, 299.7, 328.35
1.45, 299.7, 328.5
1.45, 299.7, 328.64
1.45, 299.7, 328.79
1.45, 299.7, 328.94
1.36, 299.79, 329.08
1.45, 299.7, 329.22
1.45, 299.7, 329.37
1.45, 299.7, 329.52
1.45, 299.7, 329.67
1.45, 299.7, 329.81
1.45, 299.7, 329.96
1.36, 299.79, 330.1
1.36, 299.79, 330.24
1.36, 299.79, 330.38
1.36, 299.79, 330.52
1.36, 299.79, 330.66
1.45, 299.7, 330.8
1.45, 299.7, 330.95
1.45, 299.7, 331.09
1.36, 299.79, 331.24
1.45, 299.7, 331.38
1.36, 299.79, 331.52
1.36, 299.79, 331.66
1.18, 299.97, 331.79
1.36, 299.79, 331.92
1.36, 299.79, 332.06
1.36, 299.79, 332.2
1.36, 299.79, 332.33
1.36, 299.79, 332.47
1.36, 299.79, 332.61
1.36, 299.79, 332.75
1.36, 299.79, 332.89
1.36, 299.79, 333.03
1.36, 299.79, 333.17
1.36, 299.79, 333.3
1.36, 299.79, 333.44
1.36, 299.79, 333.58
1.36, 299.79, 333.72
1.36, 299.79, 333.86
1.36, 299.79, 334.0
1.27, 299.88, 334.13
1.27, 299.88, 334.26
1.27, 299.88, 334.39
1.27, 299.88, 334.52
1.27, 299.88, 334.65
1.27, 299.88, 334.78
1.36, 299.79, 334.91
1.36, 299.79, 335.05
1.27, 299.88, 335.18
1.27, 299.88, 335.31
1.27, 299.88, 335.44
1.27, 299.88, 335.57
1.27, 299.88, 335.7
1.27, 299.88, 335.83
1.27, 299.88, 335.96
1.27, 299.88, 336.09
1.27, 299.88, 336.22
1.27, 299.88, 336.34
1.27, 299.88, 336.47
1.27, 299.88, 336.6
1.18, 299.97, 336.73
1.27, 299.88, 336.85
1.27, 299.88, 336.98
1.27, 299.88, 337.11
1.27, 299.88, 337.24
1.27, 299.88, 337.37
1.27, 299.88, 337.5
1.27, 299.88, 337.63
1.18, 299.97, 337.75
1.18, 299.97, 337.87
1.27, 299.88, 338.0
1.18, 299.97, 338.12
1.27, 299.88, 338.25
1.27, 299.88, 338.38
1.27, 299.88, 338.5
1.27, 299.88, 338.63
1.27, 299.88, 338.76
1.27, 299.88, 338.89
1.18, 299.97, 339.02
1.18, 299.97, 339.14
1.18, 299.97, 339.26
1.18, 299.97, 339.38
1.27, 299.88, 339.5
1.27, 299.88, 339.63
1.27, 299.88, 339.76
1.18, 299.97, 339.89
1.27, 299.88, 340.01
1.18, 299.97, 340.14
1.18, 299.97, 340.26
1.18, 299.97, 340.38
1.18, 299.97, 340.5
1.18, 299.97, 340.62
1.18, 299.97, 340.74
1.18, 299.97, 340.86
1.18, 299.97, 340.98
1.18, 299.97, 341.1
1.18, 299.97, 341.22
1.18, 299.97, 341.34
1.18, 299.97, 341.46
1.18, 299.97, 341.58
1.18, 299.97, 341.7
1.18, 299.97, 341.82
1.18, 299.97, 341.94
1.18, 299.97, 342.06
1.18, 299.97, 342.18
1.18, 299.97, 342.3
1.18, 299.97, 342.42
1.18, 299.97, 342.54
1.18, 299.97, 342.66
1.18, 299.97, 342.78
1.18, 299.97, 342.9
1.09, 300.06, 343.02
1.18, 299.97, 343.13
1.18, 299.97, 343.25
1.18, 299.97, 343.37
1.18, 299.97, 343.49
1.18, 299.97, 343.61
1.09, 300.06, 343.73
1.09, 300.06, 343.84
1.18, 299.97, 343.96
1.09, 300.06, 344.07
1.09, 300.06, 344.18
1.09, 300.06, 344.29
1.18, 299.97, 344.41
1.09, 300.06, 344.53
1.09, 300.06, 344.64
1.09, 300.06, 344.75
1.01, 300.14, 344.86
1.09, 300.06, 344.96
1.09, 300.06, 345.07
1.01, 300.14, 345.18
1.09, 300.06, 345.29
1.09, 300.06, 345.4
1.09, 300.06, 345.51
1.09, 300.06, 345.62
1.01, 300.14, 345.73
1.09, 300.06, 345.83
1.01, 300.14, 345.94
1.09, 300.06, 346.05
1.01, 300.14, 346.15
1.09, 300.06, 346.26
1.09, 300.06, 346.37
1.09, 300.06, 346.48
1.09, 300.06, 346.59
1.09, 300.06, 346.7
1.01, 300.14, 346.81
1.09, 300.06, 346.92
1.01, 300.14, 347.02
1.01, 300.14, 347.13
1.01, 300.14, 347.23
1.09, 300.06, 347.33
1.09, 300.06, 347.45
1.09, 300.06, 347.56
1.09, 300.06, 347.67
1.09, 300.06, 347.78
1.01, 300.14, 347.89
1.01, 300.14, 347.99
1.01, 300.14, 348.09
1.09, 300.06, 348.2
1.01, 300.14, 348.3
1.09, 300.06, 348.41
1.09, 300.06, 348.52
1.09, 300.06, 348.63
1.09, 300.06, 348.74
1.09, 300.06, 348.85
1.01, 300.14, 348.96
1.01, 300.14, 349.06
1.01, 300.14, 349.17
1.01, 300.14, 349.27
1.01, 300.14, 349.37
1.01, 300.14, 349.47
1.01, 300.14, 349.57
1.09, 300.06, 349.68
1.01, 300.14, 349.79
1.01, 300.14, 349.89
1.01, 300.14, 349.99
1.01, 300.14, 350.09
1.01, 300.14, 350.19
1.01, 300.14, 350.3
1.01, 300.14, 350.4
1.01, 300.14, 350.5
1.09, 300.06, 350.61
1.01, 300.14, 350.71
1.01, 300.14, 350.82
0.92, 300.23, 350.91
0.92, 300.23, 351.01
1.01, 300.14, 351.1
0.92, 300.23, 351.2
1.01, 300.14, 351.3
1.01, 300.14, 351.4
1.01, 300.14, 351.5
1.01, 300.14, 351.61
0.92, 300.23, 351.7
0.92, 300.23, 351.8
1.01, 300.14, 351.89
0.92, 300.23, 351.99
0.92, 300.23, 352.08
0.92, 300.23, 352.18
0.92, 300.23, 352.27
0.92, 300.23, 352.36
1.01, 300.14, 352.46
1.01, 300.14, 352.56
0.92, 300.23, 352.66
0.83, 300.32, 352.75
0.92, 300.23, 352.84
0.92, 300.23, 352.93
0.92, 300.23, 353.02
0.92, 300.23, 353.12
0.92, 300.23, 353.21
0.92, 300.23, 353.3
0.92, 300.23, 353.4
0.92, 300.23, 353.49
0.92, 300.23, 353.58
0.92, 300.23, 353.68
0.83, 300.32, 353.76
0.83, 300.32, 353.85
0.83, 300.32, 353.93
0.92, 300.23, 354.02
0.92, 300.23, 354.11
0.92, 300.23, 354.21
0.92, 300.23, 354.3
0.92, 300.23, 354.39
0.83, 300.32, 354.48
0.83, 300.32, 354.56
0.83, 300.32, 354.65
0.83, 300.32, 354.73
0.83, 300.32, 354.82
0.83, 300.32, 354.9
0.92, 300.23, 354.99
0.92, 300.23, 355.08
0.92, 300.23, 355.17
0.92, 300.23, 355.27
0.83, 300.32, 355.36
0.83, 300.32, 355.44
0.83, 300.32, 355.52
0.83, 300.32, 355.61
0.83, 300.32, 355.69
0.83, 300.32, 355.78
0.83, 300.32, 355.86
0.83, 300.32, 355.94
0.83, 300.32, 356.03
0.83, 300.32, 356.11
0.83, 300.32, 356.2
0.83, 300.32, 356.28
0.83, 300.32, 356.36
0.83, 300.32, 356.45
0.83, 300.32, 356.53
0.83, 300.32, 356.62
0.83, 300.32, 356.7
0.83, 300.32, 356.78
0.83, 300.32, 356.87
0.83, 300.32, 356.95
0.74, 300.41, 357.03
0.83, 300.32, 357.11
0.83, 300.32, 357.19
0.83, 300.32, 357.28
0.92, 300.23, 357.37
0.83, 300.32, 357.45
0.83, 300.32, 357.54
0.83, 300.32, 357.62
0.83, 300.32, 357.71
0.83, 300.32, 357.79
0.83, 300.32, 357.87
0.83, 300.32, 357.96
0.74, 300.41, 358.04
0.74, 300.41, 358.11
0.83, 300.32, 358.19
0.83, 300.32, 358.27
0.83, 300.32, 358.36
0.83, 300.32, 358.44
0.83, 300.32, 358.53
0.83, 300.32, 358.61
0.74, 300.41, 358.69
0.74, 300.41, 358.76
0.74, 300.41, 358.84
0.74, 300.41, 358.91
0.74, 300.41, 358.99
0.74, 300.41, 359.06
0.83, 300.32, 359.14
0.83, 300.32, 359.23
0.74, 300.41, 359.31
0.74, 300.41, 359.38
0.74, 300.41, 359.46
0.74, 300.41, 359.53
0.74, 300.41, 359.61
0.74, 300.41, 359.68
0.74, 300.41, 359.76
0.74, 300.41, 359.83
0.74, 300.41, 359.9
0.74, 300.41, 359.98
0.83, 300.32, 360.06
0.74, 300.41, 360.14
0.74, 300.41, 360.21
0.74, 300.41, 360.29
0.74, 300.41, 360.36
0.65, 300.5, 360.43
0.74, 300.41, 360.5
0.74, 300.41, 360.58
0.74, 300.41, 360.65
0.74, 300.41, 360.73
0.74, 300.41, 360.8
0.74, 300.41, 360.88
0.74, 300.41, 360.95
0.65, 300.5, 361.02
0.74, 300.41, 361.09
0.74, 300.41, 361.17
0.65, 300.5, 361.24
0.74, 300.41, 361.31
0.74, 300.41, 361.38
0.65, 300.5, 361.45
0.74, 300.41, 361.52
0.74, 300.41, 361.6
0.65, 300.5, 361.67
0.74, 300.41, 361.74
0.65, 300.5, 361.81
0.65, 300.5, 361.88
0.65, 300.5, 361.94
0.74, 300.41, 362.01
0.74, 300.41, 362.09
0.74, 300.41, 362.16
0.74, 300.41, 362.24
0.74, 300.41, 362.31
0.65, 300.5, 362.38
0.65, 300.5, 362.45
0.65, 300.5, 362.51
0.65, 300.5, 362.58
0.65, 300.5, 362.64
0.65, 300.5, 362.71
0.65, 300.5, 362.78
0.74, 300.41, 362.85
0.65, 300.5, 362.92
0.65, 300.5, 362.98
0.65, 300.5, 363.05
0.65, 300.5, 363.11
0.65, 300.5, 363.18
0.65, 300.5, 363.24
0.65, 300.5, 363.31
0.65, 300.5, 363.38
0.65, 300.5, 363.44
0.65, 300.5, 363.51
0.65, 300.5, 363.57
0.65, 300.5, 363.64
0.65, 300.5, 363.71
0.65, 300.5, 363.77
0.56, 300.59, 363.83
0.65, 300.5, 363.89
0.65, 300.5, 363.96
0.65, 300.5, 364.03
0.65, 300.5, 364.09
0.65, 300.5, 364.16
0.65, 300.5, 364.22
0.56, 300.59, 364.28
0.56, 300.59, 364.34
0.56, 300.59, 364.4
0.56, 300.59, 364.45
0.56, 300.59, 364.51
0.56, 300.59, 364.57
0.56, 300.59, 364.62
0.65, 300.5, 364.68
0.65, 300.5, 364.75
0.56, 300.59, 364.81
0.56, 300.59, 364.87
0.56, 300.59, 364.92
0.56, 300.59, 364.98
0.56, 300.59, 365.04
0.56, 300.59, 365.09
0.56, 300.59, 365.15
0.56, 300.59, 365.21
0.56, 300.59, 365.26
0.65, 300.5, 365.33
0.56, 300.59, 365.39
0.56, 300.59, 365.44
0.56, 300.59, 365.5
0.56, 300.59, 365.56
0.56, 300.59, 365.61
0.56, 300.59, 365.67
0.56, 300.59, 365.73
0.56, 300.59, 365.78
0.56, 300.59, 365.84
0.56, 300.59, 365.9
0.56, 300.59, 365.95
0.56, 300.59, 366.01
0.56, 300.59, 366.07
0.47, 300.68, 366.12
0.47, 300.68, 366.17
0.47, 300.68, 366.21
0.56, 300.59, 366.26
0.47, 300.68, 366.32
0.56, 300.59, 366.37
0.56, 300.59, 366.43
0.56, 300.59, 366.48
0.47, 300.68, 366.53
0.56, 300.59, 366.59
0.47, 300.68, 366.64
0.47, 300.68, 366.69
0.47, 300.68, 366.73
0.47, 300.68, 366.78
0.47, 300.68, 366.83
0.56, 300.59, 366.88
0.56, 300.59, 366.94
0.56, 300.59, 366.99
0.56, 300.59, 367.05
0.47, 300.68, 367.1
0.47, 300.68, 367.15
0.47, 300.68, 367.2
0.47, 300.68, 367.24
0.47, 300.68, 367.29
0.47, 300.68, 367.34
0.47, 300.68, 367.39
0.47, 300.68, 367.43
0.47, 300.68, 367.48
0.56, 300.59, 367.53
0.47, 300.68, 367.59
0.47, 300.68, 367.63
0.47, 300.68, 367.68
0.47, 300.68, 367.73
0.47, 300.68, 367.78
0.92, 300.23, 367.85
0.47, 300.68, 367.92
0.47, 300.68, 367.97
0.56, 300.59, 368.02
0.47, 300.68, 368.07
0.47, 300.68, 368.12
0.47, 300.68, 368.16
0.47, 300.68, 368.21
0.47, 300.68, 368.26
0.47, 300.68, 368.31
0.47, 300.68, 368.35
0.47, 300.68, 368.4
0.47, 300.68, 368.45
0.47, 300.68, 368.5
0.47, 300.68, 368.54
0.47, 300.68, 368.59
0.47, 300.68, 368.64
0.38, 300.77, 368.68
0.38, 300.77, 368.72
0.47, 300.68, 368.76
0.47, 300.68, 368.81
0.47, 300.68, 368.86
0.47, 300.68, 368.91
0.47, 300.68, 368.95
0.47, 300.68, 369.0
0.47, 300.68, 369.05
0.29, 300.86, 369.09
0.47, 300.68, 369.13
0.38, 300.77, 369.17
0.38, 300.77, 369.21
0.47, 300.68, 369.25
0.38, 300.77, 369.29
0.47, 300.68, 369.34
0.47, 300.68, 369.38
0.47, 300.68, 369.43
0.47, 300.68, 369.48
0.47, 300.68, 369.53
0.38, 300.77, 369.57
0.38, 300.77, 369.61
0.38, 300.77, 369.65
0.38, 300.77, 369.68
0.47, 300.68, 369.73
0.47, 300.68, 369.78
0.47, 300.68, 369.82
0.47, 300.68, 369.87
0.47, 300.68, 369.92
0.47, 300.68, 369.97
0.38, 300.77, 370.01
0.47, 300.68, 370.05
0.47, 300.68, 370.1
0.38, 300.77, 370.14
0.47, 300.68, 370.18
0.47, 300.68, 370.23
0.47, 300.68, 370.28
0.47, 300.68, 370.33
0.47, 300.68, 370.37
0.47, 300.68, 370.42
0.38, 300.77, 370.47
0.38, 300.77, 370.5
0.38, 300.77, 370.54
0.38, 300.77, 370.58
0.38, 300.77, 370.62
0.38, 300.77, 370.66
0.47, 300.68, 370.7
0.47, 300.68, 370.75
0.38, 300.77, 370.79
0.38, 300.77, 370.83
0.38, 300.77, 370.87
0.38, 300.77, 370.91
0.38, 300.77, 370.94
0.29, 300.86, 370.98
0.38, 300.77, 371.01
0.38, 300.77, 371.05
0.38, 300.77, 371.09
0.38, 300.77, 371.13
0.38, 300.77, 371.17
0.38, 300.77, 371.2
0.38, 300.77, 371.24
0.29, 300.86, 371.28
0.38, 300.77, 371.31
0.38, 300.77, 371.35
0.38, 300.77, 371.39
0.38, 300.77, 371.43
0.38, 300.77, 371.46
0.38, 300.77, 371.5
0.38, 300.77, 371.54
0.38, 300.77, 371.58
0.38, 300.77, 371.62
0.29, 300.86, 371.65
0.29, 300.86, 371.68
0.29, 300.86, 371.71
0.38, 300.77, 371.74
0.38, 300.77, 371.78
0.38, 300.77, 371.82
0.38, 300.77, 371.86
0.38, 300.77, 371.9
0.29, 300.86, 371.93
0.38, 300.77, 371.97
0.29, 300.86, 372.0
0.29, 300.86, 372.03
0.29, 300.86, 372.06
0.38, 300.77, 372.09
0.29, 300.86, 372.13
0.38, 300.77, 372.16
0.38, 300.77, 372.2
0.38, 300.77, 372.24
0.29, 300.86, 372.27
0.38, 300.77, 372.3
0.29, 300.86, 372.34
0.29, 300.86, 372.37
0.38, 300.77, 372.4
0.29, 300.86, 372.44
0.29, 300.86, 372.46
0.29, 300.86, 372.49
0.29, 300.86, 372.52
0.38, 300.77, 372.56
0.38, 300.77, 372.6
0.29, 300.86, 372.63
0.29, 300.86, 372.66
0.29, 300.86, 372.69
0.29, 300.86, 372.72
0.29, 300.86, 372.75
0.29, 300.86, 372.78
0.29, 300.86, 372.81
0.29, 300.86, 372.83
0.29, 300.86, 372.86
0.38, 300.77, 372.9
0.29, 300.86, 372.93
0.29, 300.86, 372.96
0.29, 300.86, 372.99
0.29, 300.86, 373.02
0.29, 300.86, 373.05
0.29, 300.86, 373.08
0.29, 300.86, 373.11
0.29, 300.86, 373.14
0.38, 300.77, 373.17
0.29, 300.86, 373.2
0.29, 300.86, 373.23
0.29, 300.86, 373.26
0.29, 300.86, 373.29
0.29, 300.86, 373.32
0.29, 300.86, 373.35
0.29, 300.86, 373.38
0.29, 300.86, 373.41
0.29, 300.86, 373.44
0.29, 300.86, 373.47
0.29, 300.86, 373.5
0.29, 300.86, 373.53
0.29, 300.86, 373.56
0.2, 300.95, 373.58
0.29, 300.86, 373.6
0.29, 300.86, 373.63
0.29, 300.86, 373.66
0.29, 300.86, 373.69
0.29, 300.86, 373.72
0.29, 300.86, 373.75
0.38, 300.77, 373.79
0.29, 300.86, 373.82
0.29, 300.86, 373.85
0.29, 300.86, 373.88
0.29, 300.86, 373.91
0.29, 300.86, 373.94
0.29, 300.86, 373.97
0.29, 300.86, 373.99
0.29, 300.86, 374.02
0.29, 300.86, 374.05
0.29, 300.86, 374.08
0.29, 300.86, 374.11
0.29, 300.86, 374.14
0.29, 300.86, 374.17
0.29, 300.86, 374.2
0.29, 300.86, 374.23
0.29, 300.86, 374.26
0.29, 300.86, 374.29
0.29, 300.86, 374.32
0.29, 300.86, 374.35
0.38, 300.77, 374.38
0.29, 300.86, 374.41
0.29, 300.86, 374.44
0.29, 300.86, 374.47
0.29, 300.86, 374.5
0.2, 300.95, 374.53
0.29, 300.86, 374.55
0.29, 300.86, 374.58
0.29, 300.86, 374.61
0.29, 300.86, 374.64
0.29, 300.86, 374.67
0.29, 300.86, 374.7
0.29, 300.86, 374.73
0.29, 300.86, 374.76
0.29, 300.86, 374.79
0.29, 300.86, 374.81
0.2, 300.95, 374.84
0.29, 300.86, 374.86
0.29, 300.86, 374.89
0.29, 300.86, 374.92
0.38, 300.77, 374.96
0.29, 300.86, 374.99
0.2, 300.95, 375.02
0.29, 300.86, 375.04
0.2, 300.95, 375.06
0.2, 300.95, 375.08
0.2, 300.95, 375.11
0.2, 300.95, 375.13
0.2, 300.95, 375.15
0.29, 300.86, 375.17
0.29, 300.86, 375.2
0.29, 300.86, 375.23
0.29, 300.86, 375.26
0.29, 300.86, 375.29
0.2, 300.95, 375.31
0.2, 300.95, 375.33
0.2, 300.95, 375.35
0.2, 300.95, 375.37
0.29, 300.86, 375.4
0.29, 300.86, 375.43
0.29, 300.86, 375.46
0.29, 300.86, 375.49
0.29, 300.86, 375.51
0.2, 300.95, 375.54
0.2, 300.95, 375.56
0.2, 300.95, 375.58
0.65, 300.5, 375.62
0.2, 300.95, 375.67
0.2, 300.95, 375.69
0.2, 300.95, 375.71
0.29, 300.86, 375.73
0.2, 300.95, 375.76
0.29, 300.86, 375.78
0.2, 300.95, 375.8
0.2, 300.95, 375.82
0.2, 300.95, 375.84
0.2, 300.95, 375.87
0.2, 300.95, 375.89
0.2, 300.95, 375.91
0.2, 300.95, 375.93
0.29, 300.86, 375.95
0.29, 300.86, 375.98
0.2, 300.95, 376.0
0.2, 300.95, 376.02
0.2, 300.95, 376.04
0.2, 300.95, 376.06
0.2, 300.95, 376.08
0.2, 300.95, 376.11
0.2, 300.95, 376.13
0.2, 300.95, 376.15
0.2, 300.95, 376.17
0.2, 300.95, 376.19
0.2, 300.95, 376.21
0.2, 300.95, 376.23
0.2, 300.95, 376.25
0.2, 300.95, 376.27
0.2, 300.95, 376.29
0.2, 300.95, 376.31
0.2, 300.95, 376.33
0.2, 300.95, 376.35
0.2, 300.95, 376.37
0.29, 300.86, 376.39
0.2, 300.95, 376.42
0.2, 300.95, 376.44
0.2, 300.95, 376.46
0.11, 301.04, 376.47
0.2, 300.95, 376.49
0.2, 300.95, 376.51
0.2, 300.95, 376.53
0.2, 300.95, 376.55
0.2, 300.95, 376.57
0.2, 300.95, 376.59
0.2, 300.95, 376.61
0.2, 300.95, 376.63
0.2, 300.95, 376.65
0.11, 301.04, 376.67
0.11, 301.04, 376.68
0.2, 300.95, 376.69
0.2, 300.95, 376.71
0.2, 300.95, 376.73
0.2, 300.95, 376.75
0.2, 300.95, 376.77
0.2, 300.95, 376.79
0.2, 300.95, 376.81
0.11, 301.04, 376.83
0.11, 301.04, 376.84
0.11, 301.04, 376.85
0.11, 301.04, 376.86
0.2, 300.95, 376.88
0.2, 300.95, 376.9
0.2, 300.95, 376.92
0.2, 300.95, 376.94
0.2, 300.95, 376.96
0.2, 300.95, 376.98
0.11, 301.04, 376.99
0.11, 301.04, 377.0
0.11, 301.04, 377.02
0.11, 301.04, 377.03
0.2, 300.95, 377.04
0.2, 300.95, 377.06
0.2, 300.95, 377.08
0.2, 300.95, 377.1
0.2, 300.95, 377.12
0.11, 301.04, 377.14
0.11, 301.04, 377.15
0.11, 301.04, 377.16
0.11, 301.04, 377.17
0.2, 300.95, 377.19
0.11, 301.04, 377.2
0.11, 301.04, 377.21
0.2, 300.95, 377.23
0.2, 300.95, 377.25
0.2, 300.95, 377.27
0.11, 301.04, 377.28
0.11, 301.04, 377.3
0.11, 301.04, 377.31
0.11, 301.04, 377.32
0.2, 300.95, 377.33
0.11, 301.04, 377.35
0.11, 301.04, 377.36
0.2, 300.95, 377.38
0.2, 300.95, 377.4
0.2, 300.95, 377.42
0.11, 301.04, 377.43
0.11, 301.04, 377.44
0.11, 301.04, 377.45
0.11, 301.04, 377.46
0.11, 301.04, 377.48
0.11, 301.04, 377.49
0.2, 300.95, 377.5
0.11, 301.04, 377.52
0.2, 300.95, 377.53
0.11, 301.04, 377.55
0.2, 300.95, 377.56
0.11, 301.04, 377.58
0.11, 301.04, 377.59
0.02, 301.13, 377.6
0.11, 301.04, 377.6
0.11, 301.04, 377.61
0.11, 301.04, 377.63
0.11, 301.04, 377.64
0.2, 300.95, 377.65
0.2, 300.95, 377.67
0.11, 301.04, 377.69
0.11, 301.04, 377.7
0.11, 301.04, 377.71
0.11, 301.04, 377.72
0.11, 301.04, 377.73
0.11, 301.04, 377.74
0.11, 301.04, 377.75
0.2, 300.95, 377.77
0.11, 301.04, 377.79
0.11, 301.04, 377.8
0.11, 301.04, 377.81
0.11, 301.04, 377.82
0.11, 301.04, 377.83
0.11, 301.04, 377.84
0.11, 301.04, 377.85
0.11, 301.04, 377.86
0.11, 301.04, 377.87
0.11, 301.04, 377.88
0.2, 300.95, 377.9
0.11, 301.04, 377.92
0.11, 301.04, 377.93
0.11, 301.04, 377.94
0.11, 301.04, 377.95
0.11, 301.04, 377.96
0.11, 301.04, 377.97
0.11, 301.04, 377.98
0.11, 301.04, 377.99
0.11, 301.04, 378.0
0.2, 300.95, 378.02
0.11, 301.04, 378.04
0.11, 301.04, 378.05
0.11, 301.04, 378.06
0.11, 301.04, 378.07
0.11, 301.04, 378.08
0.11, 301.04, 378.09
0.29, 300.86, 378.11
0.11, 301.04, 378.13
0.2, 300.95, 378.15
0.11, 301.04, 378.16
0.11, 301.04, 378.17
0.11, 301.04, 378.18
0.11, 301.04, 378.19
0.11, 301.04, 378.21
0.11, 301.04, 378.22
0.11, 301.04, 378.23
0.11, 301.04, 378.24
0.11, 301.04, 378.25
0.11, 301.04, 378.26
0.11, 301.04, 378.27
0.11, 301.04, 378.28
0.2, 300.95, 378.3
0.11, 301.04, 378.31
0.11, 301.04, 378.32
0.11, 301.04, 378.34
0.11, 301.04, 378.35
0.11, 301.04, 378.36
0.11, 301.04, 378.37
0.2, 300.95, 378.38
0.11, 301.04, 378.4
0.11, 301.04, 378.41
0.11, 301.04, 378.42
0.11, 301.04, 378.43
0.11, 301.04, 378.44
0.11, 301.04, 378.46
0.11, 301.04, 378.47
0.11, 301.04, 378.48
0.11, 301.04, 378.49
0.11, 301.04, 378.5
0.11, 301.04, 378.51
0.11, 301.04, 378.52
0.11, 301.04, 378.53
0.11, 301.04, 378.54
0.11, 301.04, 378.55
0.11, 301.04, 378.57
0.11, 301.04, 378.58
0.11, 301.04, 378.59
0.11, 301.04, 378.6
0.11, 301.04, 378.61
0.2, 300.95, 378.62
0.2, 300.95, 378.65
0.2, 300.95, 378.67
0.11, 301.04, 378.68
0.11, 301.04, 378.69
0.11, 301.04, 378.7
0.11, 301.04, 378.71
0.11, 301.04, 378.72
0.11, 301.04, 378.74
0.11, 301.04, 378.75
0.11, 301.04, 378.76
