erro, temperatura atual, integral
-0.15, 323.3, 1514.42
-0.15, 323.3, 1514.41
-0.15, 323.3, 1514.39
-0.15, 323.3, 1514.38
-0.15, 323.3, 1514.36
-0.15, 323.3, 1514.35
-0.15, 323.3, 1514.33
-0.15, 323.3, 1514.32
-0.15, 323.3, 1514.3
-0.15, 323.3, 1514.28
-0.15, 323.3, 1514.27
-0.15, 323.3, 1514.25
-0.15, 323.3, 1514.24
-0.15, 323.3, 1514.22
-0.15, 323.3, 1514.21
-0.15, 323.3, 1514.19
-0.15, 323.3, 1514.18
-0.29, 323.44, 1514.15
-0.15, 323.3, 1514.13
-0.15, 323.3, 1514.12
-0.15, 323.3, 1514.1
-0.15, 323.3, 1514.09
-0.15, 323.3, 1514.07
-0.15, 323.3, 1514.05
-0.15, 323.3, 1514.04
-0.15, 323.3, 1514.02
-0.15, 323.3, 1514.01
-0.15, 323.3, 1513.99
-0.15, 323.3, 1513.98
-0.15, 323.3, 1513.96
-0.15, 323.3, 1513.95
-0.15, 323.3, 1513.93
-0.15, 323.3, 1513.92
-0.15, 323.3, 1513.9
-0.15, 323.3, 1513.88
-0.15, 323.3, 1513.87
-0.15, 323.3, 1513.85
-0.15, 323.3, 1513.84
-0.15, 323.3, 1513.82
-0.15, 323.3, 1513.81
-0.15, 323.3, 1513.79
-0.15, 323.3, 1513.78
-0.15, 323.3, 1513.76
-0.15, 323.3, 1513.75
-0.15, 323.3, 1513.73
-0.15, 323.3, 1513.71
-0.15, 323.3, 1513.7
-0.15, 323.3, 1513.68
-0.15, 323.3, 1513.67
-0.15, 323.3, 1513.65
-0.15, 323.3, 1513.64
-0.15, 323.3, 1513.62
-0.15, 323.3, 1513.61
-0.15, 323.3, 1513.59
-0.15, 323.3, 1513.58
-0.15, 323.3, 1513.56
-0.15, 323.3, 1513.54
-0.15, 323.3, 1513.53
-0.15, 323.3, 1513.51
-0.15, 323.3, 1513.5
-0.15, 323.3, 1513.48
-0.15, 323.3, 1513.47
-0.15, 323.3, 1513.45
-0.15, 323.3, 1513.44
-0.15, 323.3, 1513.42
-0.15, 323.3, 1513.4
-0.15, 323.3, 1513.39
-0.15, 323.3, 1513.37
-0.15, 323.3, 1513.36
-0.15, 323.3, 1513.34
-0.29, 323.44, 1513.32
-0.29, 323.44, 1513.29
-0.15, 323.3, 1513.27
-0.15, 323.3, 1513.25
-0.29, 323.44, 1513.23
-0.15, 323.3, 1513.21
-0.15, 323.3, 1513.19
-0.15, 323.3, 1513.18
-0.15, 323.3, 1513.16
-0.29, 323.44, 1513.14
-0.29, 323.44, 1513.11
-0.15, 323.3, 1513.09
-0.29, 323.44, 1513.07
-0.29, 323.44, 1513.04
-0.29, 323.44, 1513.01
-0.15, 323.3, 1512.99
-0.15, 323.3, 1512.97
-0.29, 323.44, 1512.95
-0.29, 323.44, 1512.92
-0.15, 323.3, 1512.9
-0.29, 323.44, 1512.88
-0.29, 323.44, 1512.85
-0.15, 323.3, 1512.82
-0.15, 323.3, 1512.81
-0.29, 323.44, 1512.79
-0.29, 323.44, 1512.76
-0.15, 323.3, 1512.74
-0.29, 323.44, 1512.71
-0.29, 323.44, 1512.68
-0.29, 323.44, 1512.66
-0.29, 323.44, 1512.63
-0.15, 323.3, 1512.6
-0.29, 323.44, 1512.58
-0.29, 323.44, 1512.52
-0.15, 323.3, 1512.5
-0.29, 323.44, 1512.48
-0.15, 323.3, 1512.46
-0.15, 323.3, 1512.44
-0.15, 323.3, 1512.43
-0.15, 323.3, 1512.41
-0.15, 323.3, 1512.4
-0.15, 323.3, 1512.38
-0.15, 323.3, 1512.36
-0.15, 323.3, 1512.35
-0.29, 323.44, 1512.33
-0.29, 323.44, 1512.3
-0.29, 323.44, 1512.27
-0.29, 323.44, 1512.24
-0.29, 323.44, 1512.21
-0.29, 323.44, 1512.18
-0.29, 323.44, 1512.15
-0.29, 323.44, 1512.12
-0.15, 323.3, 1512.1
-0.29, 323.44, 1512.08
-0.29, 323.44, 1512.05
-0.29, 323.44, 1512.02
-0.29, 323.44, 1511.99
-0.15, 323.3, 1511.97
-0.29, 323.44, 1511.95
-0.29, 323.44, 1511.92
-0.29, 323.44, 1511.89
-0.15, 323.3, 1511.87
-0.29, 323.44, 1511.84
-0.29, 323.44, 1511.82
-0.29, 323.44, 1511.79
-0.29, 323.44, 1511.76
-0.29, 323.44, 1511.73
-0.29, 323.44, 1511.7
-0.29, 323.44, 1511.67
-0.29, 323.44, 1511.64
-0.29, 323.44, 1511.61
-0.29, 323.44, 1511.58
-0.29, 323.44, 1511.55
-0.29, 323.44, 1511.53
-0.29, 323.44, 1511.5
-0.29, 323.44, 1511.47
-0.15, 323.3, 1511.44
-0.29, 323.44, 1511.42
-0.29, 323.44, 1511.39
-0.29, 323.44, 1511.36
-0.29, 323.44, 1511.34
-0.29, 323.44, 1511.31
-0.29, 323.44, 1511.28
-0.29, 323.44, 1511.25
-0.29, 323.44, 1511.22
-0.29, 323.44, 1511.19
-0.29, 323.44, 1511.16
-0.29, 323.44, 1511.13
-0.29, 323.44, 1511.1
-0.29, 323.44, 1511.07
-0.15, 323.3, 1511.05
-0.29, 323.44, 1511.03
-0.29, 323.44, 1511.0
-0.29, 323.44, 1510.97
-0.29, 323.44, 1510.94
-0.29, 323.44, 1510.91
-0.29, 323.44, 1510.88
-0.29, 323.44, 1510.86
-0.29, 323.44, 1510.83
-0.29, 323.44, 1510.8
-0.29, 323.44, 1510.77
-0.29, 323.44, 1510.74
-0.29, 323.44, 1510.71
-0.29, 323.44, 1510.68
-0.29, 323.44, 1510.65
-0.29, 323.44, 1510.62
-0.29, 323.44, 1510.59
-0.29, 323.44, 1510.57
-0.29, 323.44, 1510.54
-0.29, 323.44, 1510.51
-0.29, 323.44, 1510.48
-0.29, 323.44, 1510.45
-0.29, 323.44, 1510.42
-0.29, 323.44, 1510.39
-0.29, 323.44, 1510.36
-0.29, 323.44, 1510.33
-0.29, 323.44, 1510.3
-0.29, 323.44, 1510.27
-0.29, 323.44, 1510.25
-0.29, 323.44, 1510.22
-0.29, 323.44, 1510.19
-0.29, 323.44, 1510.16
-0.29, 323.44, 1510.13
-0.29, 323.44, 1510.1
-0.29, 323.44, 1510.07
-0.29, 323.44, 1510.04
-0.29, 323.44, 1510.01
-0.29, 323.44, 1509.98
-0.29, 323.44, 1509.96
-0.29, 323.44, 1509.93
-0.29, 323.44, 1509.9
-0.29, 323.44, 1509.87
-0.29, 323.44, 1509.84
-0.29, 323.44, 1509.81
-0.29, 323.44, 1509.78
-0.29, 323.44, 1509.75
-0.29, 323.44, 1509.72
-0.29, 323.44, 1509.69
-0.29, 323.44, 1509.67
-0.29, 323.44, 1509.64
-0.29, 323.44, 1509.61
-0.29, 323.44, 1509.58
-0.29, 323.44, 1509.55
-0.29, 323.44, 1509.52
-0.29, 323.44, 1509.49
-0.29, 323.44, 1509.46
-0.29, 323.44, 1509.43
-0.29, 323.44, 1509.4
-0.29, 323.44, 1509.37
-0.29, 323.44, 1509.35
-0.42, 323.57, 1509.31
-0.29, 323.44, 1509.27
-0.29, 323.44, 1509.25
-0.29, 323.44, 1509.22
-0.29, 323.44, 1509.19
-0.29, 323.44, 1509.16
-0.29, 323.44, 1509.13
-0.29, 323.44, 1509.1
-0.29, 323.44, 1509.07
-0.29, 323.44, 1509.04
-0.29, 323.44, 1509.01
-0.29, 323.44, 1508.98
-0.29, 323.44, 1508.95
-0.29, 323.44, 1508.93
-0.29, 323.44, 1508.9
-0.29, 323.44, 1508.87
-0.29, 323.44, 1508.84
-0.29, 323.44, 1508.81
-0.29, 323.44, 1508.78
-0.29, 323.44, 1508.75
-0.29, 323.44, 1508.72
-0.29, 323.44, 1508.69
-0.29, 323.44, 1508.66
-0.29, 323.44, 1508.64
-0.29, 323.44, 1508.61
-0.29, 323.44, 1508.58
-0.29, 323.44, 1508.55
-0.29, 323.44, 1508.52
-0.29, 323.44, 1508.49
-0.29, 323.44, 1508.46
-0.29, 323.44, 1508.43
-0.29, 323.44, 1508.4
-0.29, 323.44, 1508.37
-0.29, 323.44, 1508.35
-0.29, 323.44, 1508.32
-0.29, 323.44, 1508.29
-0.29, 323.44, 1508.26
-0.29, 323.44, 1508.23
-0.29, 323.44, 1508.2
-0.29, 323.44, 1508.17
-0.29, 323.44, 1508.14
-0.29, 323.44, 1508.11
-0.29, 323.44, 1508.08
-0.29, 323.44, 1508.06
-0.29, 323.44, 1508.03
-0.29, 323.44, 1508.0
-0.29, 323.44, 1507.97
-0.29, 323.44, 1507.94
-0.29, 323.44, 1507.91
-0.29, 323.44, 1507.88
-0.29, 323.44, 1507.85
-0.29, 323.44, 1507.82
-0.29, 323.44, 1507.79
-0.29, 323.44, 1507.76
-0.29, 323.44, 1507.74
-0.29, 323.44, 1507.71
-0.29, 323.44, 1507.68
-0.29, 323.44, 1507.65
-0.29, 323.44, 1507.62
-0.29, 323.44, 1507.59
-0.29, 323.44, 1507.56
-0.29, 323.44, 1507.53
-0.29, 323.44, 1507.5
-0.29, 323.44, 1507.48
-0.29, 323.44, 1507.45
-0.29, 323.44, 1507.42
-0.29, 323.44, 1507.39
-0.29, 323.44, 1507.36
-0.29, 323.44, 1507.33
-0.29, 323.44, 1507.3
-0.29, 323.44, 1507.24
-0.29, 323.44, 1507.21
-0.29, 323.44, 1507.18
-0.29, 323.44, 1507.16
-0.29, 323.44, 1507.13
-0.29, 323.44, 1507.1
-0.29, 323.44, 1507.07
-0.29, 323.44, 1507.04
-0.29, 323.44, 1507.01
-0.29, 323.44, 1506.98
-0.15, 323.3, 1506.96
-0.29, 323.44, 1506.94
-0.29, 323.44, 1506.91
-0.15, 323.3, 1506.89
-0.15, 323.3, 1506.87
-0.15, 323.3, 1506.85
-0.29, 323.44, 1506.83
-0.15, 323.3, 1506.81
-0.29, 323.44, 1506.79
-0.15, 323.3, 1506.77
-0.15, 323.3, 1506.75
-0.15, 323.3, 1506.73
-0.15, 323.3, 1506.72
-0.15, 323.3, 1506.7
-0.15, 323.3, 1506.69
-0.15, 323.3, 1506.67
-0.15, 323.3, 1506.66
-0.15, 323.3, 1506.64
-0.15, 323.3, 1506.63
-0.15, 323.3, 1506.61
-0.15, 323.3, 1506.6
-0.15, 323.3, 1506.58
-0.15, 323.3, 1506.56
-0.15, 323.3, 1506.55
-0.15, 323.3, 1506.53
-0.15, 323.3, 1506.52
-0.15, 323.3, 1506.5
-0.15, 323.3, 1506.49
-0.15, 323.3, 1506.47
-0.29, 323.44, 1506.45
-0.15, 323.3, 1506.43
-0.15, 323.3, 1506.41
-0.15, 323.3, 1506.4
-0.15, 323.3, 1506.38
-0.15, 323.3, 1506.37
-0.15, 323.3, 1506.35
-0.15, 323.3, 1506.33
-0.15, 323.3, 1506.32
-0.15, 323.3, 1506.3
-0.15, 323.3, 1506.29
-0.15, 323.3, 1506.27
-0.15, 323.3, 1506.26
-0.15, 323.3, 1506.24
-0.15, 323.3, 1506.23
-0.15, 323.3, 1506.21
-0.15, 323.3, 1506.2
-0.15, 323.3, 1506.18
-0.15, 323.3, 1506.16
-0.29, 323.44, 1506.14
-0.29, 323.44, 1506.11
-0.15, 323.3, 1506.09
-0.29, 323.44, 1506.07
-0.29, 323.44, 1506.04
-0.29, 323.44, 1506.01
-0.29, 323.44, 1505.98
-0.29, 323.44, 1505.95
-0.29, 323.44, 1505.92
-0.15, 323.3, 1505.9
-0.15, 323.3, 1505.89
-0.15, 323.3, 1505.87
-0.15, 323.3, 1505.86
-0.29, 323.44, 1505.83
-0.29, 323.44, 1505.8
-0.29, 323.44, 1505.77
-0.29, 323.44, 1505.75
-0.29, 323.44, 1505.72
-0.29, 323.44, 1505.69
-0.29, 323.44, 1505.66
-0.29, 323.44, 1505.63
-0.29, 323.44, 1505.6
-0.29, 323.44, 1505.57
-0.29, 323.44, 1505.54
-0.29, 323.44, 1505.51
-0.29, 323.44, 1505.48
-0.29, 323.44, 1505.46
-0.29, 323.44, 1505.43
-0.29, 323.44, 1505.4
-0.29, 323.44, 1505.37
-0.29, 323.44, 1505.34
-0.29, 323.44, 1505.31
-0.42, 323.57, 1505.27
-0.29, 323.44, 1505.24
-0.29, 323.44, 1505.21
-0.29, 323.44, 1505.18
-0.29, 323.44, 1505.15
-0.29, 323.44, 1505.12
-0.29, 323.44, 1505.09
-0.42, 323.57, 1505.06
-0.42, 323.57, 1505.01
-0.29, 323.44, 1504.98
-0.42, 323.57, 1504.94
-0.42, 323.57, 1504.9
-0.42, 323.57, 1504.86
-0.42, 323.57, 1504.82
-0.42, 323.57, 1504.77
-0.42, 323.57, 1504.73
-0.42, 323.57, 1504.69
-0.42, 323.57, 1504.64
-0.42, 323.57, 1504.6
-0.42, 323.57, 1504.56
-0.42, 323.57, 1504.52
-0.42, 323.57, 1504.47
-0.42, 323.57, 1504.43
-0.42, 323.57, 1504.39
-0.42, 323.57, 1504.35
-0.42, 323.57, 1504.3
-0.42, 323.57, 1504.26
-0.42, 323.57, 1504.22
-0.42, 323.57, 1504.18
-0.42, 323.57, 1504.13
-0.42, 323.57, 1504.09
-0.42, 323.57, 1504.05
-0.42, 323.57, 1504.01
-0.42, 323.57, 1503.96
-0.42, 323.57, 1503.92
-0.42, 323.57, 1503.88
-0.42, 323.57, 1503.83
-0.42, 323.57, 1503.79
-0.42, 323.57, 1503.75
-0.42, 323.57, 1503.71
-0.42, 323.57, 1503.66
-0.55, 323.7, 1503.61
-0.55, 323.7, 1503.56
-0.55, 323.7, 1503.5
-0.42, 323.57, 1503.45
-0.42, 323.57, 1503.41
-0.42, 323.57, 1503.37
-0.42, 323.57, 1503.32
-0.42, 323.57, 1503.28
-0.42, 323.57, 1503.24
-0.42, 323.57, 1503.2
-0.42, 323.57, 1503.15
-0.42, 323.57, 1503.11
-0.42, 323.57, 1503.07
-0.42, 323.57, 1503.03
-0.42, 323.57, 1502.98
-0.42, 323.57, 1502.94
-0.42, 323.57, 1502.9
-0.42, 323.57, 1502.85
-0.42, 323.57, 1502.81
-0.42, 323.57, 1502.77
-0.42, 323.57, 1502.73
-0.42, 323.57, 1502.68
-0.42, 323.57, 1502.64
-0.42, 323.57, 1502.6
-0.42, 323.57, 1502.56
-0.42, 323.57, 1502.51
-0.42, 323.57, 1502.47
-0.55, 323.7, 1502.38
-0.55, 323.7, 1502.32
-0.55, 323.7, 1502.27
-0.42, 323.57, 1502.22
-0.42, 323.57, 1502.17
-0.42, 323.57, 1502.13
-0.42, 323.57, 1502.09
-0.42, 323.57, 1502.05
-0.42, 323.57, 1502.0
-0.55, 323.7, 1501.95
-0.55, 323.7, 1501.9
-0.55, 323.7, 1501.84
-0.55, 323.7, 1501.79
-0.55, 323.7, 1501.73
-0.55, 323.7, 1501.67
-0.55, 323.7, 1501.62
-0.55, 323.7, 1501.56
-0.55, 323.7, 1501.5
-0.55, 323.7, 1501.45
-0.55, 323.7, 1501.33
-0.55, 323.7, 1501.28
-0.55, 323.7, 1501.22
-0.55, 323.7, 1501.17
-0.55, 323.7, 1501.11
-0.55, 323.7, 1501.05
-0.55, 323.7, 1501.0
-0.55, 323.7, 1500.94
-0.55, 323.7, 1500.88
-0.55, 323.7, 1500.83
-0.55, 323.7, 1500.77
-0.55, 323.7, 1500.71
-0.55, 323.7, 1500.66
-0.55, 323.7, 1500.6
-0.55, 323.7, 1500.55
-0.55, 323.7, 1500.49
-0.55, 323.7, 1500.43
-0.55, 323.7, 1500.38
-0.55, 323.7, 1500.32
-0.55, 323.7, 1500.26
-0.55, 323.7, 1500.21
-0.55, 323.7, 1500.15
-0.55, 323.7, 1500.09
-0.55, 323.7, 1500.04
-0.55, 323.7, 1499.98
-0.55, 323.7, 1499.93
-0.55, 323.7, 1499.87
-0.55, 323.7, 1499.81
-0.55, 323.7, 1499.76
-0.55, 323.7, 1499.7
-0.55, 323.7, 1499.64
-0.55, 323.7, 1499.59
-0.55, 323.7, 1499.53
-0.55, 323.7, 1499.47
-0.55, 323.7, 1499.42
-0.55, 323.7, 1499.36
-0.55, 323.7, 1499.31
-0.55, 323.7, 1499.25
-0.55, 323.7, 1499.19
-0.55, 323.7, 1499.14
-0.55, 323.7, 1499.08
-0.55, 323.7, 1499.02
-0.55, 323.7, 1498.97
-0.55, 323.7, 1498.91
-0.55, 323.7, 1498.85
-0.55, 323.7, 1498.8
-0.55, 323.7, 1498.74
-0.55, 323.7, 1498.68
-0.55, 323.7, 1498.63
-0.55, 323.7, 1498.57
-0.55, 323.7, 1498.52
-0.55, 323.7, 1498.46
-0.55, 323.7, 1498.4
-0.55, 323.7, 1498.35
-0.55, 323.7, 1498.29
-0.55, 323.7, 1498.23
-0.55, 323.7, 1498.18
-0.55, 323.7, 1498.12
-0.55, 323.7, 1498.06
-0.55, 323.7, 1498.01
-0.55, 323.7, 1497.95
-0.55, 323.7, 1497.9
-0.55, 323.7, 1497.84
-0.55, 323.7, 1497.78
-0.55, 323.7, 1497.73
-0.55, 323.7, 1497.67
-0.55, 323.7, 1497.61
-0.55, 323.7, 1497.56
-0.55, 323.7, 1497.5
-0.55, 323.7, 1497.44
-0.55, 323.7, 1497.39
-0.55, 323.7, 1497.33
-0.55, 323.7, 1497.28
-0.55, 323.7, 1497.22
-0.55, 323.7, 1497.16
-0.55, 323.7, 1497.11
-0.55, 323.7, 1497.05
-0.55, 323.7, 1496.99
-0.55, 323.7, 1496.94
-0.55, 323.7, 1496.88
-0.55, 323.7, 1496.82
-0.55, 323.7, 1496.77
-0.55, 323.7, 1496.71
-0.55, 323.7, 1496.66
-0.55, 323.7, 1496.6
-0.55, 323.7, 1496.54
-0.55, 323.7, 1496.49
-0.55, 323.7, 1496.43
-0.55, 323.7, 1496.37
-0.55, 323.7, 1496.32
-0.55, 323.7, 1496.26
-0.55, 323.7, 1496.2
-0.42, 323.57, 1496.15
-0.55, 323.7, 1496.11
-0.55, 323.7, 1496.05
-0.55, 323.7, 1495.99
-0.55, 323.7, 1495.94
-0.55, 323.7, 1495.88
-0.55, 323.7, 1495.82
-0.55, 323.7, 1495.77
-0.55, 323.7, 1495.71
-0.55, 323.7, 1495.66
-0.55, 323.7, 1495.6
-0.55, 323.7, 1495.54
-0.55, 323.7, 1495.49
-0.55, 323.7, 1495.43
-0.55, 323.7, 1495.37
-0.55, 323.7, 1495.32
-0.55, 323.7, 1495.26
-0.55, 323.7, 1495.2
-0.55, 323.7, 1495.15
-0.55, 323.7, 1495.09
-0.55, 323.7, 1495.03
-0.55, 323.7, 1494.98
-0.55, 323.7, 1494.92
-0.55, 323.7, 1494.87
-0.55, 323.7, 1494.81
-0.55, 323.7, 1494.75
-0.55, 323.7, 1494.7
-0.55, 323.7, 1494.64
-0.55, 323.7, 1494.58
-0.55, 323.7, 1494.53
-0.55, 323.7, 1494.47
-0.55, 323.7, 1494.41
-0.55, 323.7, 1494.36
-0.55, 323.7, 1494.3
-0.55, 323.7, 1494.25
-0.55, 323.7, 1494.19
-0.55, 323.7, 1494.13
-0.55, 323.7, 1494.08
-0.55, 323.7, 1494.02
-0.55, 323.7, 1493.96
-0.55, 323.7, 1493.91
-0.55, 323.7, 1493.85
-0.55, 323.7, 1493.8
-0.55, 323.7, 1493.74
-0.55, 323.7, 1493.68
-0.55, 323.7, 1493.63
-0.55, 323.7, 1493.57
-0.42, 323.57, 1493.52
-0.55, 323.7, 1493.47
-0.55, 323.7, 1493.41
-0.55, 323.7, 1493.36
-0.55, 323.7, 1493.3
-0.55, 323.7, 1493.25
-0.55, 323.7, 1493.19
-0.55, 323.7, 1493.13
-0.55, 323.7, 1493.08
-0.55, 323.7, 1493.02
-0.55, 323.7, 1492.96
-0.55, 323.7, 1492.91
-0.55, 323.7, 1492.85
-0.55, 323.7, 1492.79
-0.55, 323.7, 1492.74
-0.55, 323.7, 1492.68
-0.55, 323.7, 1492.63
-0.55, 323.7, 1492.57
-0.55, 323.7, 1492.51
-0.55, 323.7, 1492.46
-0.55, 323.7, 1492.4
-0.55, 323.7, 1492.34
-0.55, 323.7, 1492.29
-0.55, 323.7, 1492.23
-0.55, 323.7, 1492.17
-0.55, 323.7, 1492.12
-0.55, 323.7, 1492.06
-0.55, 323.7, 1492.01
-0.55, 323.7, 1491.95
-0.55, 323.7, 1491.89
-0.55, 323.7, 1491.84
-0.55, 323.7, 1491.78
-0.55, 323.7, 1491.72
-0.55, 323.7, 1491.67
-0.55, 323.7, 1491.61
-0.55, 323.7, 1491.55
-0.55, 323.7, 1491.5
-0.55, 323.7, 1491.44
-0.55, 323.7, 1491.39
-0.55, 323.7, 1491.33
-0.55, 323.7, 1491.27
-0.55, 323.7, 1491.22
-0.55, 323.7, 1491.16
-0.55, 323.7, 1491.1
-0.69, 323.84, 1491.04
-0.55, 323.7, 1490.98
-0.55, 323.7, 1490.92
-0.55, 323.7, 1490.86
-0.55, 323.7, 1490.81
-0.55, 323.7, 1490.75
-0.69, 323.84, 1490.69
-0.69, 323.84, 1490.62
-0.69, 323.84, 1490.55
-0.69, 323.84, 1490.48
-0.69, 323.84, 1490.41
-0.69, 323.84, 1490.34
-0.69, 323.84, 1490.27
-0.69, 323.84, 1490.2
-0.69, 323.84, 1490.13
-0.69, 323.84, 1490.06
-0.69, 323.84, 1489.99
-0.69, 323.84, 1489.92
-0.55, 323.7, 1489.85
-0.69, 323.84, 1489.79
-0.69, 323.84, 1489.72
-0.69, 323.84, 1489.65
-0.69, 323.84, 1489.58
-0.69, 323.84, 1489.51
-0.69, 323.84, 1489.44
-0.69, 323.84, 1489.37
-0.69, 323.84, 1489.3
-0.69, 323.84, 1489.23
-0.69, 323.84, 1489.16
-0.69, 323.84, 1489.09
-0.69, 323.84, 1489.02
-0.69, 323.84, 1488.95
-0.69, 323.84, 1488.88
-0.69, 323.84, 1488.81
-0.69, 323.84, 1488.74
-0.69, 323.84, 1488.67
-0.69, 323.84, 1488.6
-0.69, 323.84, 1488.53
-0.69, 323.84, 1488.46
-0.69, 323.84, 1488.39
-0.69, 323.84, 1488.32
-0.69, 323.84, 1488.25
-0.69, 323.84, 1488.18
-0.69, 323.84, 1488.11
-0.69, 323.84, 1488.04
-0.69, 323.84, 1487.97
-0.69, 323.84, 1487.9
-0.69, 323.84, 1487.83
-0.69, 323.84, 1487.76
-0.69, 323.84, 1487.69
-0.69, 323.84, 1487.62
-0.69, 323.84, 1487.55
-0.69, 323.84, 1487.48
-0.69, 323.84, 1487.41
-0.69, 323.84, 1487.34
-0.69, 323.84, 1487.27
-0.69, 323.84, 1487.2
-0.69, 323.84, 1487.13
-0.69, 323.84, 1487.06
-0.69, 323.84, 1486.99
-0.69, 323.84, 1486.92
-0.69, 323.84, 1486.85
-0.69, 323.84, 1486.78
-0.69, 323.84, 1486.71
-0.69, 323.84, 1486.64
-0.69, 323.84, 1486.57
-0.69, 323.84, 1486.5
-0.69, 323.84, 1486.43
-0.69, 323.84, 1486.36
-0.69, 323.84, 1486.29
-0.69, 323.84, 1486.22
-0.69, 323.84, 1486.15
-0.69, 323.84, 1486.08
-0.69, 323.84, 1486.01
-0.69, 323.84, 1485.94
-0.69, 323.84, 1485.87
-0.69, 323.84, 1485.8
-0.69, 323.84, 1485.73
-0.69, 323.84, 1485.66
-0.69, 323.84, 1485.59
-0.69, 323.84, 1485.52
-0.69, 323.84, 1485.45
-0.69, 323.84, 1485.38
-0.69, 323.84, 1485.31
-0.69, 323.84, 1485.24
-0.69, 323.84, 1485.17
-0.69, 323.84, 1485.1
-0.69, 323.84, 1485.03
-0.69, 323.84, 1484.96
-0.69, 323.84, 1484.89
-0.69, 323.84, 1484.82
-0.69, 323.84, 1484.75
-0.69, 323.84, 1484.68
-0.69, 323.84, 1484.61
-0.69, 323.84, 1484.54
-0.69, 323.84, 1484.47
-0.69, 323.84, 1484.4
-0.55, 323.7, 1484.33
-0.69, 323.84, 1484.27
-0.55, 323.7, 1484.21
-0.55, 323.7, 1484.15
-0.69, 323.84, 1484.09
-0.69, 323.84, 1484.02
-0.55, 323.7, 1483.96
-0.55, 323.7, 1483.9
-0.69, 323.84, 1483.84
-0.55, 323.7, 1483.77
-0.55, 323.7, 1483.72
-0.55, 323.7, 1483.66
-0.55, 323.7, 1483.6
-0.55, 323.7, 1483.55
-0.55, 323.7, 1483.49
-0.55, 323.7, 1483.43
-0.55, 323.7, 1483.38
-0.55, 323.7, 1483.32
-0.55, 323.7, 1483.27
-0.55, 323.7, 1483.21
-0.55, 323.7, 1483.15
-0.55, 323.7, 1483.1
-0.55, 323.7, 1483.04
-0.55, 323.7, 1482.98
-0.55, 323.7, 1482.93
-0.69, 323.84, 1482.86
-0.69, 323.84, 1482.79
-0.69, 323.84, 1482.72
-0.69, 323.84, 1482.65
-0.69, 323.84, 1482.58
-0.69, 323.84, 1482.51
-0.69, 323.84, 1482.44
-0.55, 323.7, 1482.38
-0.55, 323.7, 1482.32
-0.69, 323.84, 1482.26
-0.55, 323.7, 1482.2
-0.55, 323.7, 1482.14
-0.69, 323.84, 1482.08
-0.55, 323.7, 1482.02
-0.55, 323.7, 1481.96
-0.55, 323.7, 1481.9
-0.55, 323.7, 1481.85
-0.55, 323.7, 1481.79
-0.55, 323.7, 1481.73
-0.55, 323.7, 1481.68
-0.55, 323.7, 1481.62
-0.55, 323.7, 1481.56
-0.55, 323.7, 1481.51
-0.55, 323.7, 1481.45
-0.55, 323.7, 1481.39
-0.55, 323.7, 1481.34
-0.55, 323.7, 1481.28
-0.55, 323.7, 1481.23
-0.55, 323.7, 1481.17
-0.69, 323.84, 1481.11
-0.55, 323.7, 1481.04
-0.55, 323.7, 1480.99
-0.55, 323.7, 1480.93
-0.55, 323.7, 1480.87
-0.55, 323.7, 1480.82
-0.55, 323.7, 1480.76
-0.55, 323.7, 1480.7
-0.69, 323.84, 1480.64
-0.55, 323.7, 1480.58
-0.69, 323.84, 1480.52
-0.69, 323.84, 1480.45
-0.69, 323.84, 1480.38
-0.69, 323.84, 1480.31
-0.69, 323.84, 1480.23
-0.55, 323.7, 1480.17
-0.69, 323.84, 1480.11
-0.69, 323.84, 1480.04
-0.69, 323.84, 1479.97
-0.69, 323.84, 1479.9
-0.69, 323.84, 1479.83
-0.55, 323.7, 1479.77
-0.69, 323.84, 1479.7
-0.69, 323.84, 1479.63
-0.69, 323.84, 1479.56
-0.69, 323.84, 1479.49
-0.69, 323.84, 1479.42
-0.69, 323.84, 1479.35
-0.69, 323.84, 1479.28
-0.69, 323.84, 1479.21
-0.69, 323.84, 1479.14
-0.69, 323.84, 1479.07
-0.69, 323.84, 1479.0
-0.69, 323.84, 1478.93
-0.69, 323.84, 1478.86
-0.69, 323.84, 1478.79
-0.69, 323.84, 1478.72
-0.69, 323.84, 1478.65
-0.69, 323.84, 1478.58
-0.69, 323.84, 1478.51
-0.69, 323.84, 1478.44
-0.69, 323.84, 1478.37
-0.69, 323.84, 1478.3
-0.69, 323.84, 1478.23
-0.69, 323.84, 1478.16
-0.69, 323.84, 1478.09
-0.69, 323.84, 1478.02
-0.69, 323.84, 1477.95
-0.69, 323.84, 1477.88
-0.69, 323.84, 1477.81
-0.69, 323.84, 1477.74
-0.69, 323.84, 1477.67
-0.69, 323.84, 1477.6
-0.69, 323.84, 1477.53
-0.82, 323.97, 1477.45
-0.69, 323.84, 1477.38
-0.69, 323.84, 1477.31
-0.69, 323.84, 1477.24
-0.69, 323.84, 1477.17
-0.69, 323.84, 1477.1
-0.69, 323.84, 1477.03
-0.69, 323.84, 1476.96
-0.69, 323.84, 1476.89
-0.69, 323.84, 1476.82
-0.69, 323.84, 1476.75
-0.82, 323.97, 1476.67
-0.69, 323.84, 1476.59
-0.69, 323.84, 1476.52
-0.69, 323.84, 1476.45
-0.82, 323.97, 1476.38
-0.69, 323.84, 1476.3
-0.69, 323.84, 1476.23
-0.69, 323.84, 1476.16
