erro, temperatura atual, integral
0.2, 300.95, 269.0
0.2, 300.95, 269.02
0.2, 300.95, 269.04
0.29, 300.86, 269.06
0.29, 300.86, 269.09
0.2, 300.95, 269.12
0.29, 300.86, 269.14
0.29, 300.86, 269.17
0.29, 300.86, 269.2
0.29, 300.86, 269.23
0.29, 300.86, 269.26
0.2, 300.95, 269.28
0.2, 300.95, 269.3
0.29, 300.86, 269.33
0.29, 300.86, 269.36
0.29, 300.86, 269.39
0.29, 300.86, 269.42
0.29, 300.86, 269.45
0.29, 300.86, 269.48
0.29, 300.86, 269.5
0.29, 300.86, 269.53
0.29, 300.86, 269.56
0.2, 300.95, 269.59
0.29, 300.86, 269.61
0.29, 300.86, 269.64
0.29, 300.86, 269.67
0.29, 300.86, 269.7
0.29, 300.86, 269.73
0.29, 300.86, 269.76
0.29, 300.86, 269.79
0.2, 300.95, 269.81
0.29, 300.86, 269.84
0.29, 300.86, 269.87
0.29, 300.86, 269.9
0.29, 300.86, 269.93
0.29, 300.86, 269.96
0.29, 300.86, 269.98
0.29, 300.86, 270.01
0.2, 300.95, 270.04
0.29, 300.86, 270.06
0.29, 300.86, 270.09
0.29, 300.86, 270.12
0.29, 300.86, 270.15
0.29, 300.86, 270.18
0.29, 300.86, 270.21
0.29, 300.86, 270.24
0.29, 300.86, 270.27
0.29, 300.86, 270.3
0.29, 300.86, 270.33
0.29, 300.86, 270.36
0.29, 300.86, 270.39
0.29, 300.86, 270.41
0.29, 300.86, 270.44
0.29, 300.86, 270.47
0.29, 300.86, 270.5
0.29, 300.86, 270.53
0.29, 300.86, 270.56
0.29, 300.86, 270.59
0.29, 300.86, 270.62
0.29, 300.86, 270.65
0.29, 300.86, 270.68
0.29, 300.86, 270.71
0.29, 300.86, 270.74
0.29, 300.86, 270.77
0.29, 300.86, 270.8
0.29, 300.86, 270.82
0.29, 300.86, 270.85
0.29, 300.86, 270.88
0.29, 300.86, 270.91
0.29, 300.86, 270.94
0.29, 300.86, 270.97
0.29, 300.86, 271.0
0.29, 300.86, 271.03
0.29, 300.86, 271.06
0.29, 300.86, 271.09
0.29, 300.86, 271.12
0.29, 300.86, 271.15
0.29, 300.86, 271.18
0.29, 300.86, 271.21
0.2, 300.95, 271.23
0.29, 300.86, 271.25
0.29, 300.86, 271.28
0.29, 300.86, 271.31
0.29, 300.86, 271.34
0.29, 300.86, 271.37
0.29, 300.86, 271.4
0.29, 300.86, 271.43
0.29, 300.86, 271.46
0.29, 300.86, 271.49
0.29, 300.86, 271.52
0.29, 300.86, 271.55
0.29, 300.86, 271.58
0.29, 300.86, 271.61
0.29, 300.86, 271.63
0.29, 300.86, 271.66
0.29, 300.86, 271.69
0.29, 300.86, 271.72
0.29, 300.86, 271.75
0.29, 300.86, 271.78
0.29, 300.86, 271.81
0.29, 300.86, 271.84
0.29, 300.86, 271.87
0.29, 300.86, 271.9
0.29, 300.86, 271.93
0.29, 300.86, 271.96
0.29, 300.86, 271.99
0.29, 300.86, 272.02
0.29, 300.86, 272.04
0.29, 300.86, 272.07
0.29, 300.86, 272.1
0.29, 300.86, 272.13
0.29, 300.86, 272.16
0.29, 300.86, 272.19
0.29, 300.86, 272.22
0.29, 300.86, 272.25
0.38, 300.77, 272.28
0.29, 300.86, 272.32
0.38, 300.77, 272.35
0.38, 300.77, 272.39
0.38, 300.77, 272.43
0.38, 300.77, 272.47
0.38, 300.77, 272.5
0.29, 300.86, 272.54
0.29, 300.86, 272.57
0.29, 300.86, 272.6
0.29, 300.86, 272.63
0.38, 300.77, 272.66
0.38, 300.77, 272.7
0.38, 300.77, 272.74
0.29, 300.86, 272.77
0.38, 300.77, 272.8
0.38, 300.77, 272.84
0.29, 300.86, 272.88
0.29, 300.86, 272.91
0.29, 300.86, 272.94
0.38, 300.77, 272.97
0.38, 300.77, 273.01
0.38, 300.77, 273.05
0.38, 300.77, 273.08
0.38, 300.77, 273.12
0.29, 300.86, 273.16
0.29, 300.86, 273.19
0.29, 300.86, 273.22
0.29, 300.86, 273.24
0.29, 300.86, 273.27
0.29, 300.86, 273.3
0.29, 300.86, 273.33
0.38, 300.77, 273.37
0.29, 300.86, 273.4
0.38, 300.77, 273.43
0.38, 300.77, 273.47
0.38, 300.77, 273.51
0.29, 300.86, 273.54
0.29, 300.86, 273.57
0.29, 300.86, 273.6
0.29, 300.86, 273.63
0.29, 300.86, 273.66
0.29, 300.86, 273.69
0.38, 300.77, 273.72
0.29, 300.86, 273.76
0.29, 300.86, 273.79
0.29, 300.86, 273.82
0.29, 300.86, 273.85
0.29, 300.86, 273.88
0.29, 300.86, 273.91
0.29, 300.86, 273.93
0.38, 300.77, 273.97
0.38, 300.77, 274.01
0.38, 300.77, 274.05
0.29, 300.86, 274.08
0.29, 300.86, 274.11
0.29, 300.86, 274.14
0.29, 300.86, 274.17
0.29, 300.86, 274.2
0.29, 300.86, 274.23
0.29, 300.86, 274.25
0.29, 300.86, 274.28
0.38, 300.77, 274.32
0.38, 300.77, 274.36
0.38, 300.77, 274.39
0.38, 300.77, 274.43
0.29, 300.86, 274.47
0.29, 300.86, 274.5
0.29, 300.86, 274.53
0.38, 300.77, 274.56
0.38, 300.77, 274.6
0.29, 300.86, 274.63
0.38, 300.77, 274.67
0.38, 300.77, 274.7
0.38, 300.77, 274.74
0.29, 300.86, 274.78
0.38, 300.77, 274.81
0.38, 300.77, 274.85
0.38, 300.77, 274.89
0.38, 300.77, 274.93
0.38, 300.77, 274.96
0.29, 300.86, 275.0
0.38, 300.77, 275.03
0.38, 300.77, 275.07
0.38, 300.77, 275.11
0.29, 300.86, 275.14
0.38, 300.77, 275.18
0.29, 300.86, 275.21
0.29, 300.86, 275.24
0.38, 300.77, 275.27
0.38, 300.77, 275.31
0.38, 300.77, 275.35
0.38, 300.77, 275.39
0.38, 300.77, 275.43
0.38, 300.77, 275.47
0.29, 300.86, 275.5
0.29, 300.86, 275.53
0.38, 300.77, 275.56
0.38, 300.77, 275.6
0.38, 300.77, 275.64
0.38, 300.77, 275.68
0.38, 300.77, 275.72
0.38, 300.77, 275.75
0.38, 300.77, 275.79
0.38, 300.77, 275.83
0.38, 300.77, 275.87
0.38, 300.77, 275.91
0.38, 300.77, 275.95
0.38, 300.77, 275.98
0.38, 300.77, 276.02
0.38, 300.77, 276.06
0.29, 300.86, 276.1
0.38, 300.77, 276.13
0.38, 300.77, 276.17
0.38, 300.77, 276.21
0.29, 300.86, 276.24
0.29, 300.86, 276.27
0.38, 300.77, 276.3
0.38, 300.77, 276.34
0.38, 300.77, 276.38
0.38, 300.77, 276.42
0.38, 300.77, 276.46
0.38, 300.77, 276.49
0.38, 300.77, 276.53
0.29, 300.86, 276.57
0.38, 300.77, 276.6
0.38, 300.77, 276.64
0.38, 300.77, 276.68
0.38, 300.77, 276.72
0.38, 300.77, 276.75
0.38, 300.77, 276.79
0.38, 300.77, 276.83
0.38, 300.77, 276.87
0.38, 300.77, 276.91
0.29, 300.86, 276.94
0.38, 300.77, 276.98
0.38, 300.77, 277.01
0.38, 300.77, 277.05
0.38, 300.77, 277.09
0.38, 300.77, 277.13
0.38, 300.77, 277.17
0.38, 300.77, 277.21
0.38, 300.77, 277.25
0.38, 300.77, 277.28
0.38, 300.77, 277.32
0.38, 300.77, 277.36
0.38, 300.77, 277.4
0.38, 300.77, 277.44
0.38, 300.77, 277.48
0.38, 300.77, 277.51
0.38, 300.77, 277.55
0.38, 300.77, 277.59
0.38, 300.77, 277.63
0.38, 300.77, 277.67
0.38, 300.77, 277.71
0.38, 300.77, 277.74
0.38, 300.77, 277.78
0.38, 300.77, 277.82
0.38, 300.77, 277.86
0.38, 300.77, 277.9
0.38, 300.77, 277.94
0.38, 300.77, 277.98
0.38, 300.77, 278.01
0.38, 300.77, 278.05
0.38, 300.77, 278.09
0.38, 300.77, 278.13
0.38, 300.77, 278.17
0.38, 300.77, 278.21
0.38, 300.77, 278.24
0.38, 300.77, 278.28
0.38, 300.77, 278.32
0.38, 300.77, 278.36
0.38, 300.77, 278.4
0.38, 300.77, 278.44
0.38, 300.77, 278.47
0.38, 300.77, 278.51
0.38, 300.77, 278.55
0.38, 300.77, 278.59
0.38, 300.77, 278.63
0.38, 300.77, 278.67
0.38, 300.77, 278.71
0.38, 300.77, 278.74
0.38, 300.77, 278.78
0.38, 300.77, 278.82
0.38, 300.77, 278.86
0.38, 300.77, 278.9
0.38, 300.77, 278.94
0.38, 300.77, 278.97
0.38, 300.77, 279.01
0.38, 300.77, 279.05
0.38, 300.77, 279.09
0.38, 300.77, 279.13
0.38, 300.77, 279.17
0.38, 300.77, 279.2
0.38, 300.77, 279.24
0.38, 300.77, 279.28
0.38, 300.77, 279.32
0.38, 300.77, 279.36
0.38, 300.77, 279.4
0.38, 300.77, 279.43
0.38, 300.77, 279.47
0.38, 300.77, 279.51
0.38, 300.77, 279.55
0.38, 300.77, 279.59
0.38, 300.77, 279.63
0.38, 300.77, 279.67
0.38, 300.77, 279.7
0.38, 300.77, 279.74
0.38, 300.77, 279.78
0.38, 300.77, 279.82
0.38, 300.77, 279.86
0.38, 300.77, 279.9
0.38, 300.77, 279.93
0.38, 300.77, 279.97
0.38, 300.77, 280.01
0.38, 300.77, 280.05
0.38, 300.77, 280.09
0.38, 300.77, 280.13
0.38, 300.77, 280.16
0.38, 300.77, 280.2
0.38, 300.77, 280.24
0.38, 300.77, 280.28
-0.07, 301.22, 280.3
0.38, 300.77, 280.31
0.38, 300.77, 280.35
0.38, 300.77, 280.39
0.38, 300.77, 280.43
0.38, 300.77, 280.46
0.38, 300.77, 280.5
0.38, 300.77, 280.54
0.38, 300.77, 280.58
0.38, 300.77, 280.62
0.38, 300.77, 280.66
0.38, 300.77, 280.7
0.38, 300.77, 280.73
0.38, 300.77, 280.77
0.38, 300.77, 280.81
0.38, 300.77, 280.85
0.38, 300.77, 280.89
0.38, 300.77, 280.93
0.38, 300.77, 280.96
0.38, 300.77, 281.0
0.38, 300.77, 281.04
0.38, 300.77, 281.08
0.38, 300.77, 281.12
0.38, 300.77, 281.16
0.38, 300.77, 281.19
0.38, 300.77, 281.23
0.38, 300.77, 281.27
0.38, 300.77, 281.31
0.38, 300.77, 281.35
0.38, 300.77, 281.39
0.38, 300.77, 281.42
0.38, 300.77, 281.46
0.47, 300.68, 281.51
0.38, 300.77, 281.55
0.38, 300.77, 281.59
0.38, 300.77, 281.63
0.38, 300.77, 281.66
0.38, 300.77, 281.7
0.38, 300.77, 281.74
0.38, 300.77, 281.78
0.38, 300.77, 281.82
0.47, 300.68, 281.86
0.38, 300.77, 281.9
0.38, 300.77, 281.94
0.38, 300.77, 281.98
0.38, 300.77, 282.02
0.38, 300.77, 282.06
0.38, 300.77, 282.1
0.38, 300.77, 282.13
0.38, 300.77, 282.17
0.47, 300.68, 282.22
0.38, 300.77, 282.26
0.38, 300.77, 282.3
0.38, 300.77, 282.34
0.38, 300.77, 282.37
0.38, 300.77, 282.41
0.38, 300.77, 282.45
0.38, 300.77, 282.49
0.38, 300.77, 282.53
0.38, 300.77, 282.57
0.47, 300.68, 282.61
0.38, 300.77, 282.65
0.47, 300.68, 282.69
0.38, 300.77, 282.74
0.38, 300.77, 282.78
0.38, 300.77, 282.81
0.38, 300.77, 282.85
0.38, 300.77, 282.89
0.47, 300.68, 282.93
0.38, 300.77, 282.98
0.38, 300.77, 283.02
0.38, 300.77, 283.05
0.38, 300.77, 283.09
0.38, 300.77, 283.13
0.38, 300.77, 283.17
0.38, 300.77, 283.21
0.38, 300.77, 283.25
0.38, 300.77, 283.28
0.38, 300.77, 283.32
0.47, 300.68, 283.37
0.38, 300.77, 283.41
0.38, 300.77, 283.45
0.38, 300.77, 283.49
0.38, 300.77, 283.52
0.38, 300.77, 283.56
0.38, 300.77, 283.6
0.38, 300.77, 283.64
0.38, 300.77, 283.68
0.38, 300.77, 283.72
0.47, 300.68, 283.76
0.38, 300.77, 283.8
0.47, 300.68, 283.85
0.38, 300.77, 283.89
0.47, 300.68, 283.93
0.38, 300.77, 283.97
0.38, 300.77, 284.01
0.38, 300.77, 284.05
0.47, 300.68, 284.09
0.38, 300.77, 284.14
0.47, 300.68, 284.18
0.47, 300.68, 284.23
0.38, 300.77, 284.27
0.38, 300.77, 284.31
0.47, 300.68, 284.35
0.38, 300.77, 284.39
0.38, 300.77, 284.43
0.38, 300.77, 284.47
0.47, 300.68, 284.51
0.38, 300.77, 284.56
0.47, 300.68, 284.6
0.47, 300.68, 284.65
0.47, 300.68, 284.7
0.38, 300.77, 284.74
0.38, 300.77, 284.78
0.38, 300.77, 284.82
0.38, 300.77, 284.85
0.47, 300.68, 284.9
0.47, 300.68, 284.94
0.38, 300.77, 284.99
0.47, 300.68, 285.03
0.47, 300.68, 285.08
0.47, 300.68, 285.13
0.38, 300.77, 285.17
0.38, 300.77, 285.21
0.38, 300.77, 285.25
0.38, 300.77, 285.28
0.38, 300.77, 285.32
0.47, 300.68, 285.37
0.47, 300.68, 285.41
0.38, 300.77, 285.46
0.47, 300.68, 285.5
0.47, 300.68, 285.55
0.38, 300.77, 285.59
0.38, 300.77, 285.63
0.38, 300.77, 285.67
0.38, 300.77, 285.7
0.47, 300.68, 285.75
0.47, 300.68, 285.79
0.47, 300.68, 285.84
0.47, 300.68, 285.89
0.47, 300.68, 285.94
0.38, 300.77, 285.98
0.38, 300.77, 286.02
0.38, 300.77, 286.06
0.38, 300.77, 286.1
0.47, 300.68, 286.14
0.47, 300.68, 286.19
0.47, 300.68, 286.23
0.47, 300.68, 286.28
0.47, 300.68, 286.33
0.38, 300.77, 286.37
0.47, 300.68, 286.41
0.38, 300.77, 286.46
0.47, 300.68, 286.5
0.38, 300.77, 286.54
0.38, 300.77, 286.58
0.38, 300.77, 286.62
0.47, 300.68, 286.66
0.47, 300.68, 286.71
0.47, 300.68, 286.76
0.47, 300.68, 286.8
0.38, 300.77, 286.85
0.38, 300.77, 286.89
0.47, 300.68, 286.93
0.47, 300.68, 286.98
0.47, 300.68, 287.02
0.47, 300.68, 287.07
0.47, 300.68, 287.12
0.47, 300.68, 287.17
0.47, 300.68, 287.21
0.47, 300.68, 287.26
0.47, 300.68, 287.31
0.38, 300.77, 287.35
0.47, 300.68, 287.4
0.38, 300.77, 287.44
0.47, 300.68, 287.48
0.47, 300.68, 287.53
0.47, 300.68, 287.58
0.47, 300.68, 287.62
0.47, 300.68, 287.67
0.47, 300.68, 287.72
0.38, 300.77, 287.76
0.47, 300.68, 287.8
0.47, 300.68, 287.85
0.47, 300.68, 287.9
0.47, 300.68, 287.95
0.47, 300.68, 287.99
0.47, 300.68, 288.04
0.47, 300.68, 288.09
0.47, 300.68, 288.14
0.38, 300.77, 288.18
0.38, 300.77, 288.22
0.47, 300.68, 288.26
0.38, 300.77, 288.3
0.47, 300.68, 288.35
0.47, 300.68, 288.4
0.47, 300.68, 288.44
0.47, 300.68, 288.49
0.47, 300.68, 288.54
0.47, 300.68, 288.59
0.47, 300.68, 288.63
0.47, 300.68, 288.68
0.47, 300.68, 288.73
0.47, 300.68, 288.78
0.47, 300.68, 288.82
0.47, 300.68, 288.87
0.47, 300.68, 288.92
0.47, 300.68, 288.97
0.47, 300.68, 289.01
0.47, 300.68, 289.06
0.47, 300.68, 289.11
0.38, 300.77, 289.15
0.47, 300.68, 289.19
0.47, 300.68, 289.24
0.47, 300.68, 289.29
0.47, 300.68, 289.34
0.47, 300.68, 289.38
0.47, 300.68, 289.43
0.47, 300.68, 289.48
0.47, 300.68, 289.53
0.47, 300.68, 289.57
0.47, 300.68, 289.62
0.47, 300.68, 289.67
0.47, 300.68, 289.72
0.47, 300.68, 289.76
0.47, 300.68, 289.81
0.47, 300.68, 289.86
0.47, 300.68, 289.91
0.47, 300.68, 289.95
0.47, 300.68, 290.0
0.47, 300.68, 290.05
0.47, 300.68, 290.1
0.47, 300.68, 290.15
0.47, 300.68, 290.19
0.47, 300.68, 290.24
0.47, 300.68, 290.29
0.47, 300.68, 290.34
0.47, 300.68, 290.38
0.47, 300.68, 290.43
0.38, 300.77, 290.47
0.47, 300.68, 290.52
0.47, 300.68, 290.56
0.38, 300.77, 290.61
0.47, 300.68, 290.65
0.47, 300.68, 290.7
0.47, 300.68, 290.74
0.47, 300.68, 290.79
0.47, 300.68, 290.84
0.47, 300.68, 290.89
0.47, 300.68, 290.93
0.47, 300.68, 290.98
0.47, 300.68, 291.03
0.47, 300.68, 291.08
0.47, 300.68, 291.12
0.47, 300.68, 291.17
0.47, 300.68, 291.22
0.47, 300.68, 291.27
0.47, 300.68, 291.31
0.47, 300.68, 291.36
0.47, 300.68, 291.41
0.38, 300.77, 291.45
0.38, 300.77, 291.49
0.38, 300.77, 291.53
0.47, 300.68, 291.57
0.47, 300.68, 291.62
0.47, 300.68, 291.67
0.47, 300.68, 291.72
0.47, 300.68, 291.76
0.47, 300.68, 291.81
0.47, 300.68, 291.86
0.38, 300.77, 291.9
0.47, 300.68, 291.94
0.47, 300.68, 291.99
0.47, 300.68, 292.04
0.47, 300.68, 292.09
0.47, 300.68, 292.13
0.47, 300.68, 292.18
0.47, 300.68, 292.23
0.47, 300.68, 292.28
0.47, 300.68, 292.32
0.38, 300.77, 292.37
0.47, 300.68, 292.41
0.38, 300.77, 292.45
0.47, 300.68, 292.5
0.47, 300.68, 292.54
0.47, 300.68, 292.59
0.47, 300.68, 292.64
0.47, 300.68, 292.69
0.47, 300.68, 292.73
0.47, 300.68, 292.78
0.47, 300.68, 292.83
0.47, 300.68, 292.88
0.47, 300.68, 292.92
0.47, 300.68, 292.97
0.47, 300.68, 293.02
0.47, 300.68, 293.07
0.47, 300.68, 293.11
0.47, 300.68, 293.16
0.47, 300.68, 293.21
0.47, 300.68, 293.26
0.47, 300.68, 293.3
0.47, 300.68, 293.35
0.38, 300.77, 293.39
0.47, 300.68, 293.44
0.47, 300.68, 293.49
0.47, 300.68, 293.53
0.47, 300.68, 293.58
0.47, 300.68, 293.63
0.47, 300.68, 293.68
0.47, 300.68, 293.72
0.47, 300.68, 293.77
0.38, 300.77, 293.81
0.47, 300.68, 293.86
0.47, 300.68, 293.9
0.47, 300.68, 293.95
0.47, 300.68, 294.0
0.47, 300.68, 294.05
0.47, 300.68, 294.09
0.38, 300.77, 294.14
0.38, 300.77, 294.18
0.47, 300.68, 294.22
0.47, 300.68, 294.27
0.38, 300.77, 294.31
0.47, 300.68, 294.35
0.47, 300.68, 294.4
0.47, 300.68, 294.45
0.47, 300.68, 294.5
0.38, 300.77, 294.54
0.47, 300.68, 294.58
0.38, 300.77, 294.62
0.47, 300.68, 294.67
0.38, 300.77, 294.71
0.47, 300.68, 294.75
0.47, 300.68, 294.8
0.47, 300.68, 294.85
0.47, 300.68, 294.9
0.47, 300.68, 294.94
0.47, 300.68, 294.99
0.38, 300.77, 295.03
0.38, 300.77, 295.07
0.47, 300.68, 295.11
0.38, 300.77, 295.16
0.56, 300.59, 295.21
0.47, 300.68, 295.26
0.47, 300.68, 295.3
0.47, 300.68, 295.35
0.47, 300.68, 295.4
0.47, 300.68, 295.45
0.47, 300.68, 295.49
0.47, 300.68, 295.54
0.38, 300.77, 295.58
0.47, 300.68, 295.63
0.47, 300.68, 295.67
0.47, 300.68, 295.72
0.47, 300.68, 295.77
0.47, 300.68, 295.82
0.47, 300.68, 295.86
0.47, 300.68, 295.91
0.47, 300.68, 295.96
0.47, 300.68, 296.01
0.47, 300.68, 296.05
0.47, 300.68, 296.1
0.47, 300.68, 296.15
0.47, 300.68, 296.2
0.47, 300.68, 296.24
0.47, 300.68, 296.29
0.47, 300.68, 296.34
0.47, 300.68, 296.39
0.47, 300.68, 296.43
0.38, 300.77, 296.48
0.47, 300.68, 296.52
0.47, 300.68, 296.57
0.47, 300.68, 296.62
0.47, 300.68, 296.66
0.38, 300.77, 296.71
0.47, 300.68, 296.75
0.47, 300.68, 296.8
0.47, 300.68, 296.84
0.47, 300.68, 296.89
0.47, 300.68, 296.94
0.38, 300.77, 296.98
0.47, 300.68, 297.03
0.47, 300.68, 297.07
0.47, 300.68, 297.12
0.47, 300.68, 297.17
0.47, 300.68, 297.22
0.47, 300.68, 297.26
0.47, 300.68, 297.31
0.47, 300.68, 297.36
0.47, 300.68, 297.41
0.47, 300.68, 297.45
0.47, 300.68, 297.5
0.47, 300.68, 297.55
0.47, 300.68, 297.6
0.47, 300.68, 297.64
0.47, 300.68, 297.69
0.47, 300.68, 297.74
0.47, 300.68, 297.79
0.47, 300.68, 297.83
0.47, 300.68, 297.88
0.47, 300.68, 297.93
0.47, 300.68, 297.98
0.47, 300.68, 298.02
0.47, 300.68, 298.07
0.47, 300.68, 298.12
0.47, 300.68, 298.17
0.47, 300.68, 298.21
0.47, 300.68, 298.26
0.47, 300.68, 298.31
0.38, 300.77, 298.35
0.47, 300.68, 298.4
0.47, 300.68, 298.44
0.47, 300.68, 298.49
0.47, 300.68, 298.54
0.47, 300.68, 298.59
0.47, 300.68, 298.63
0.47, 300.68, 298.68
0.47, 300.68, 298.73
0.47, 300.68, 298.78
0.47, 300.68, 298.82
0.47, 300.68, 298.87
0.47, 300.68, 298.92
0.47, 300.68, 298.97
0.47, 300.68, 299.01
0.47, 300.68, 299.06
0.47, 300.68, 299.11
0.47, 300.68, 299.16
0.47, 300.68, 299.2
0.47, 300.68, 299.25
0.47, 300.68, 299.3
0.47, 300.68, 299.35
0.47, 300.68, 299.39
0.47, 300.68, 299.44
0.47, 300.68, 299.49
0.47, 300.68, 299.54
0.47, 300.68, 299.58
0.47, 300.68, 299.63
0.47, 300.68, 299.68
0.47, 300.68, 299.73
0.47, 300.68, 299.77
0.47, 300.68, 299.82
0.47, 300.68, 299.87
0.47, 300.68, 299.92
0.47, 300.68, 299.96
0.47, 300.68, 300.01
0.47, 300.68, 300.06
0.56, 300.59, 300.11
0.47, 300.68, 300.16
0.47, 300.68, 300.21
0.47, 300.68, 300.26
0.47, 300.68, 300.31
0.47, 300.68, 300.35
0.47, 300.68, 300.4
0.47, 300.68, 300.45
0.47, 300.68, 300.5
0.47, 300.68, 300.54
0.47, 300.68, 300.59
0.47, 300.68, 300.64
0.47, 300.68, 300.69
0.47, 300.68, 300.73
0.47, 300.68, 300.78
0.47, 300.68, 300.83
0.47, 300.68, 300.88
0.47, 300.68, 300.92
0.47, 300.68, 300.97
0.47, 300.68, 301.02
0.47, 300.68, 301.07
0.47, 300.68, 301.11
0.47, 300.68, 301.16
0.47, 300.68, 301.21
0.47, 300.68, 301.26
0.47, 300.68, 301.3
0.38, 300.77, 301.35
0.47, 300.68, 301.39
0.47, 300.68, 301.44
0.47, 300.68, 301.48
0.47, 300.68, 301.53
0.47, 300.68, 301.58
0.47, 300.68, 301.63
0.47, 300.68, 301.67
0.47, 300.68, 301.72
0.47, 300.68, 301.77
0.47, 300.68, 301.82
0.47, 300.68, 301.86
0.47, 300.68, 301.91
0.47, 300.68, 301.96
0.47, 300.68, 302.01
0.47, 300.68, 302.05
0.38, 300.77, 302.1
0.47, 300.68, 302.14
0.47, 300.68, 302.19
0.38, 300.77, 302.23
0.47, 300.68, 302.27
0.47, 300.68, 302.32
0.47, 300.68, 302.37
0.47, 300.68, 302.42
0.47, 300.68, 302.46
0.47, 300.68, 302.51
0.47, 300.68, 302.56
0.47, 300.68, 302.61
0.47, 300.68, 302.65
0.47, 300.68, 302.7
0.47, 300.68, 302.75
0.47, 300.68, 302.8
0.47, 300.68, 302.84
0.47, 300.68, 302.89
0.47, 300.68, 302.94
0.47, 300.68, 302.99
0.47, 300.68, 303.03
0.47, 300.68, 303.08
0.47, 300.68, 303.13
0.47, 300.68, 303.18
0.47, 300.68, 303.23
0.47, 300.68, 303.27
0.47, 300.68, 303.32
0.47, 300.68, 303.37
0.47, 300.68, 303.42
0.47, 300.68, 303.46
0.47, 300.68, 303.51
0.47, 300.68, 303.56
0.47, 300.68, 303.61
0.47, 300.68, 303.65
0.47, 300.68, 303.7
0.47, 300.68, 303.75
0.47, 300.68, 303.8
0.47, 300.68, 303.84
0.47, 300.68, 303.89
0.38, 300.77, 303.93
0.47, 300.68, 303.98
0.38, 300.77, 304.02
0.47, 300.68, 304.06
0.47, 300.68, 304.11
0.47, 300.68, 304.16
0.47, 300.68, 304.21
0.47, 300.68, 304.25
0.47, 300.68, 304.3
0.47, 300.68, 304.35
0.47, 300.68, 304.39
0.47, 300.68, 304.44
0.47, 300.68, 304.49
0.47, 300.68, 304.54
0.47, 300.68, 304.59
0.47, 300.68, 304.63
0.47, 300.68, 304.68
0.47, 300.68, 304.73
0.47, 300.68, 304.78
0.47, 300.68, 304.82
0.47, 300.68, 304.87
0.47, 300.68, 304.92
0.47, 300.68, 304.97
0.47, 300.68, 305.01
0.47, 300.68, 305.06
0.47, 300.68, 305.11
0.47, 300.68, 305.16
0.47, 300.68, 305.2
0.47, 300.68, 305.25
0.47, 300.68, 305.3
0.47, 300.68, 305.35
0.47, 300.68, 305.39
0.47, 300.68, 305.44
0.47, 300.68, 305.49
0.47, 300.68, 305.54
0.47, 300.68, 305.58
0.47, 300.68, 305.63
0.47, 300.68, 305.68
0.47, 300.68, 305.73
0.47, 300.68, 305.77
0.47, 300.68, 305.82
0.47, 300.68, 305.87
0.47, 300.68, 305.92
0.47, 300.68, 305.96
0.47, 300.68, 306.01
0.47, 300.68, 306.06
0.47, 300.68, 306.11
0.47, 300.68, 306.15
0.47, 300.68, 306.2
0.47, 300.68, 306.25
0.47, 300.68, 306.3
0.47, 300.68, 306.34
0.47, 300.68, 306.39
0.47, 300.68, 306.44
0.47, 300.68, 306.49
0.38, 300.77, 306.53
0.47, 300.68, 306.57
0.47, 300.68, 306.62
0.47, 300.68, 306.67
0.47, 300.68, 306.72
0.47, 300.68, 306.76
0.47, 300.68, 306.81
0.47, 300.68, 306.86
0.47, 300.68, 306.91
0.47, 300.68, 306.95
0.47, 300.68, 307.0
0.47, 300.68, 307.05
0.47, 300.68, 307.1
0.47, 300.68, 307.14
0.47, 300.68, 307.19
0.47, 300.68, 307.24
0.47, 300.68, 307.29
0.56, 300.59, 307.34
0.47, 300.68, 307.39
0.47, 300.68, 307.44
0.47, 300.68, 307.48
0.47, 300.68, 307.53
0.47, 300.68, 307.58
0.47, 300.68, 307.63
0.47, 300.68, 307.68
0.47, 300.68, 307.72
0.47, 300.68, 307.77
0.47, 300.68, 307.82
0.47, 300.68, 307.86
0.47, 300.68, 307.91
0.47, 300.68, 307.96
0.47, 300.68, 308.01
0.47, 300.68, 308.06
0.47, 300.68, 308.1
0.47, 300.68, 308.15
0.47, 300.68, 308.2
0.47, 300.68, 308.25
0.47, 300.68, 308.29
0.47, 300.68, 308.34
0.47, 300.68, 308.39
0.47, 300.68, 308.44
0.47, 300.68, 308.48
0.47, 300.68, 308.53
0.47, 300.68, 308.58
0.47, 300.68, 308.63
0.47, 300.68, 308.67
0.47, 300.68, 308.72
0.47, 300.68, 308.77
0.47, 300.68, 308.82
0.47, 300.68, 308.86
0.47, 300.68, 308.91
0.47, 300.68, 308.96
0.47, 300.68, 309.01
0.47, 300.68, 309.05
0.47, 300.68, 309.1
0.47, 300.68, 309.15
0.47, 300.68, 309.2
0.47, 300.68, 309.24
0.47, 300.68, 309.29
0.47, 300.68, 309.34
0.56, 300.59, 309.39
0.47, 300.68, 309.44
0.47, 300.68, 309.49
0.47, 300.68, 309.54
0.47, 300.68, 309.59
0.47, 300.68, 309.63
0.47, 300.68, 309.68
0.47, 300.68, 309.73
0.47, 300.68, 309.78
0.47, 300.68, 309.82
0.47, 300.68, 309.87
0.47, 300.68, 309.92
0.47, 300.68, 309.97
0.47, 300.68, 310.01
0.47, 300.68, 310.06
0.47, 300.68, 310.11
0.47, 300.68, 310.16
0.47, 300.68, 310.2
0.47, 300.68, 310.25
0.47, 300.68, 310.3
