erro, temperatura atual, integral
-0.8, 301.95, 23.53
-0.8, 301.95, 23.45
-0.8, 301.95, 23.37
-0.8, 301.95, 23.29
-0.71, 301.86, 23.21
-0.8, 301.95, 23.13
-0.8, 301.95, 23.05
-0.8, 301.95, 22.97
-0.8, 301.95, 22.89
-0.8, 301.95, 22.81
-0.8, 301.95, 22.73
-0.8, 301.95, 22.65
-0.8, 301.95, 22.57
-0.8, 301.95, 22.49
-0.8, 301.95, 22.41
-0.8, 301.95, 22.33
-0.8, 301.95, 22.25
-0.8, 301.95, 22.17
-0.8, 301.95, 22.09
-0.8, 301.95, 22.0
-0.8, 301.95, 21.92
-0.8, 301.95, 21.84
-0.8, 301.95, 21.76
-0.8, 301.95, 21.68
-0.8, 301.95, 21.6
-0.8, 301.95, 21.52
-0.8, 301.95, 21.44
-0.8, 301.95, 21.36
-0.8, 301.95, 21.28
-0.8, 301.95, 21.2
-0.8, 301.95, 21.12
-0.8, 301.95, 21.03
-0.8, 301.95, 20.95
-0.8, 301.95, 20.87
-0.8, 301.95, 20.79
-0.8, 301.95, 20.71
-0.8, 301.95, 20.63
-0.8, 301.95, 20.55
-0.8, 301.95, 20.47
-0.8, 301.95, 20.39
-0.8, 301.95, 20.31
-0.8, 301.95, 20.23
-0.8, 301.95, 20.14
-0.8, 301.95, 20.06
-0.8, 301.95, 19.98
-0.8, 301.95, 19.9
-0.71, 301.86, 19.83
-0.8, 301.95, 19.75
-0.8, 301.95, 19.67
-0.71, 301.86, 19.59
-0.8, 301.95, 19.52
-0.8, 301.95, 19.44
-0.8, 301.95, 19.36
-0.8, 301.95, 19.28
-0.8, 301.95, 19.2
-0.71, 301.86, 19.12
-0.71, 301.86, 19.05
-0.8, 301.95, 18.97
-0.71, 301.86, 18.9
-0.71, 301.86, 18.82
-0.8, 301.95, 18.75
-0.8, 301.95, 18.67
-0.8, 301.95, 18.59
-0.8, 301.95, 18.51
-0.8, 301.95, 18.42
-0.71, 301.86, 18.35
-0.71, 301.86, 18.28
-0.71, 301.86, 18.21
-0.71, 301.86, 18.13
-0.71, 301.86, 18.06
-0.71, 301.86, 17.99
-0.71, 301.86, 17.92
-0.8, 301.95, 17.84
-0.71, 301.86, 17.77
-0.71, 301.86, 17.7
-0.61, 301.76, 17.63
-0.71, 301.86, 17.56
-0.71, 301.86, 17.49
-0.71, 301.86, 17.42
-0.71, 301.86, 17.35
-0.71, 301.86, 17.27
-0.71, 301.86, 17.2
-0.71, 301.86, 17.13
-0.71, 301.86, 17.06
-0.71, 301.86, 16.99
-0.71, 301.86, 16.92
-0.71, 301.86, 16.84
-0.61, 301.76, 16.78
-0.61, 301.76, 16.71
-0.61, 301.76, 16.65
-0.61, 301.76, 16.59
-0.71, 301.86, 16.52
-0.71, 301.86, 16.45
-0.71, 301.86, 16.38
-0.71, 301.86, 16.31
-0.71, 301.86, 16.24
-0.71, 301.86, 16.16
-0.61, 301.76, 16.1
-0.71, 301.86, 16.03
-0.71, 301.86, 15.96
-0.71, 301.86, 15.89
-0.71, 301.86, 15.81
-0.71, 301.86, 15.74
-0.71, 301.86, 15.67
-0.71, 301.86, 15.6
-0.71, 301.86, 15.53
-0.71, 301.86, 15.46
-0.71, 301.86, 15.38
-0.71, 301.86, 15.31
-0.71, 301.86, 15.24
-0.71, 301.86, 15.17
-0.71, 301.86, 15.1
-0.71, 301.86, 15.03
-0.71, 301.86, 14.95
-0.71, 301.86, 14.88
-0.71, 301.86, 14.81
-0.71, 301.86, 14.74
-0.71, 301.86, 14.67
-0.71, 301.86, 14.6
-0.71, 301.86, 14.52
-0.71, 301.86, 14.45
-0.71, 301.86, 14.38
-0.71, 301.86, 14.31
-0.71, 301.86, 14.24
-0.71, 301.86, 14.17
-0.71, 301.86, 14.09
-0.71, 301.86, 14.02
-0.61, 301.76, 13.96
-0.71, 301.86, 13.89
-0.71, 301.86, 13.82
-0.71, 301.86, 13.75
-0.71, 301.86, 13.67
-0.71, 301.86, 13.6
-0.71, 301.86, 13.53
-0.71, 301.86, 13.46
-0.71, 301.86, 13.39
-0.71, 301.86, 13.32
-0.71, 301.86, 13.25
-0.71, 301.86, 13.17
-0.71, 301.86, 13.1
-0.71, 301.86, 13.03
-0.71, 301.86, 12.96
-0.71, 301.86, 12.89
-0.71, 301.86, 12.82
-0.71, 301.86, 12.74
-0.71, 301.86, 12.67
-0.71, 301.86, 12.6
-0.71, 301.86, 12.53
-0.71, 301.86, 12.46
-0.61, 301.76, 12.39
-0.71, 301.86, 12.32
-0.71, 301.86, 12.25
-0.71, 301.86, 12.18
-0.71, 301.86, 12.11
-0.71, 301.86, 12.04
-0.71, 301.86, 11.97
-0.71, 301.86, 11.89
-0.61, 301.76, 11.83
-0.71, 301.86, 11.76
-0.61, 301.76, 11.69
-0.71, 301.86, 11.63
-0.71, 301.86, 11.55
-0.61, 301.76, 11.49
-0.71, 301.86, 11.42
-0.71, 301.86, 11.35
-0.71, 301.86, 11.28
-0.71, 301.86, 11.21
-0.71, 301.86, 11.13
-0.61, 301.76, 11.07
-0.61, 301.76, 11.0
-0.71, 301.86, 10.94
-0.71, 301.86, 10.87
-0.61, 301.76, 10.8
-0.71, 301.86, 10.73
-0.71, 301.86, 10.66
-0.71, 301.86, 10.59
-0.71, 301.86, 10.52
-0.61, 301.76, 10.45
-0.71, 301.86, 10.38
-0.61, 301.76, 10.31
-0.61, 301.76, 10.25
-0.61, 301.76, 10.19
-0.71, 301.86, 10.12
-0.71, 301.86, 10.05
-0.61, 301.76, 9.98
-0.71, 301.86, 9.92
-0.71, 301.86, 9.85
-0.61, 301.76, 9.78
-0.61, 301.76, 9.72
-0.61, 301.76, 9.65
-0.61, 301.76, 9.59
-0.61, 301.76, 9.53
-0.61, 301.76, 9.47
-0.61, 301.76, 9.4
-0.71, 301.86, 9.34
-0.61, 301.76, 9.27
-0.61, 301.76, 9.21
-0.71, 301.86, 9.14
-0.71, 301.86, 9.07
-0.71, 301.86, 9.0
-0.61, 301.76, 8.93
-0.61, 301.76, 8.87
-0.61, 301.76, 8.8
-0.61, 301.76, 8.74
-0.71, 301.86, 8.67
-0.61, 301.76, 8.61
-0.71, 301.86, 8.54
-0.71, 301.86, 8.47
-0.71, 301.86, 8.4
-0.61, 301.76, 8.33
-0.61, 301.76, 8.27
-0.61, 301.76, 8.21
-0.61, 301.76, 8.14
-0.71, 301.86, 8.08
-0.71, 301.86, 8.0
-0.61, 301.76, 7.94
-0.61, 301.76, 7.88
-0.61, 301.76, 7.81
-0.61, 301.76, 7.75
-0.61, 301.76, 7.69
-0.61, 301.76, 7.63
-0.61, 301.76, 7.56
-0.61, 301.76, 7.5
-0.61, 301.76, 7.44
-0.61, 301.76, 7.38
-0.61, 301.76, 7.31
-0.61, 301.76, 7.25
-0.71, 301.86, 7.19
-0.61, 301.76, 7.12
-0.61, 301.76, 7.06
-0.61, 301.76, 6.99
-0.61, 301.76, 6.93
-0.61, 301.76, 6.87
-0.61, 301.76, 6.81
-0.61, 301.76, 6.74
-0.61, 301.76, 6.68
-0.61, 301.76, 6.62
-0.61, 301.76, 6.56
-0.61, 301.76, 6.49
-0.61, 301.76, 6.43
-0.61, 301.76, 6.37
-0.61, 301.76, 6.31
-0.61, 301.76, 6.25
-0.61, 301.76, 6.18
-0.61, 301.76, 6.12
-0.61, 301.76, 6.06
-0.61, 301.76, 6.0
-0.61, 301.76, 5.93
-0.61, 301.76, 5.87
-0.61, 301.76, 5.81
-0.61, 301.76, 5.75
-0.61, 301.76, 5.68
-0.61, 301.76, 5.62
-0.61, 301.76, 5.56
-0.61, 301.76, 5.5
-0.61, 301.76, 5.44
-0.61, 301.76, 5.37
-0.61, 301.76, 5.31
-0.61, 301.76, 5.25
-0.71, 301.86, 5.18
-0.61, 301.76, 5.11
-0.61, 301.76, 5.05
-0.61, 301.76, 4.99
-0.61, 301.76, 4.93
-0.61, 301.76, 4.87
-0.61, 301.76, 4.8
-0.61, 301.76, 4.74
-0.61, 301.76, 4.68
-0.61, 301.76, 4.62
-0.61, 301.76, 4.55
-0.61, 301.76, 4.49
-0.61, 301.76, 4.43
-0.61, 301.76, 4.37
-0.61, 301.76, 4.31
-0.61, 301.76, 4.24
-0.61, 301.76, 4.18
-0.61, 301.76, 4.12
-0.61, 301.76, 4.06
-0.61, 301.76, 3.99
-0.61, 301.76, 3.93
-0.61, 301.76, 3.87
-0.52, 301.67, 3.81
-0.61, 301.76, 3.75
-0.61, 301.76, 3.69
-0.61, 301.76, 3.63
-0.61, 301.76, 3.57
-0.61, 301.76, 3.5
-0.61, 301.76, 3.44
-0.61, 301.76, 3.38
-0.61, 301.76, 3.32
-0.52, 301.67, 3.26
-0.52, 301.67, 3.21
-0.52, 301.67, 3.15
-0.52, 301.67, 3.1
-0.61, 301.76, 3.04
-0.61, 301.76, 2.98
-0.61, 301.76, 2.92
-0.61, 301.76, 2.86
-0.61, 301.76, 2.79
-0.61, 301.76, 2.73
-0.52, 301.67, 2.67
-0.52, 301.67, 2.62
-0.52, 301.67, 2.57
-0.52, 301.67, 2.51
-0.52, 301.67, 2.46
-0.61, 301.76, 2.4
-0.61, 301.76, 2.34
-0.61, 301.76, 2.28
-0.61, 301.76, 2.22
-0.52, 301.67, 2.16
-0.61, 301.76, 2.1
-0.61, 301.76, 2.04
-0.61, 301.76, 1.98
-0.61, 301.76, 1.91
-0.52, 301.67, 1.86
-0.52, 301.67, 1.8
-0.61, 301.76, 1.75
-0.52, 301.67, 1.69
-0.61, 301.76, 1.63
-0.61, 301.76, 1.57
-0.61, 301.76, 1.51
-0.61, 301.76, 1.44
-0.52, 301.67, 1.39
-0.52, 301.67, 1.33
-0.52, 301.67, 1.28
-0.52, 301.67, 1.23
-0.52, 301.67, 1.17
-0.52, 301.67, 1.12
-0.52, 301.67, 1.07
-0.52, 301.67, 1.01
-0.52, 301.67, 0.96
-0.52, 301.67, 0.91
-0.52, 301.67, 0.86
-0.52, 301.67, 0.8
-0.52, 301.67, 0.75
-0.52, 301.67, 0.7
-0.52, 301.67, 0.64
-0.52, 301.67, 0.59
-0.61, 301.76, 0.53
-0.52, 301.67, 0.47
-0.52, 301.67, 0.42
-0.52, 301.67, 0.37
-0.61, 301.76, 0.31
-0.52, 301.67, 0.25
-0.52, 301.67, 0.2
-0.52, 301.67, 0.15
-0.52, 301.67, 0.09
-0.52, 301.67, 0.04
-0.52, 301.67, -0.01
-0.52, 301.67, -0.07
-0.52, 301.67, -0.12
-0.52, 301.67, -0.17
-0.52, 301.67, -0.23
-0.52, 301.67, -0.28
-0.52, 301.67, -0.33
-0.52, 301.67, -0.39
-0.52, 301.67, -0.44
-0.43, 301.58, -0.49
-0.43, 301.58, -0.53
-0.52, 301.67, -0.58
-0.43, 301.58, -0.63
-0.52, 301.67, -0.68
-0.52, 301.67, -0.73
-0.52, 301.67, -0.78
-0.52, 301.67, -0.84
-0.52, 301.67, -0.89
-0.52, 301.67, -0.94
-0.52, 301.67, -1.0
-0.52, 301.67, -1.05
-0.52, 301.67, -1.1
-0.43, 301.58, -1.15
-0.43, 301.58, -1.19
-0.52, 301.67, -1.24
-0.52, 301.67, -1.3
-0.52, 301.67, -1.35
-0.52, 301.67, -1.4
-0.52, 301.67, -1.46
-0.52, 301.67, -1.51
-0.52, 301.67, -1.56
-0.52, 301.67, -1.61
-0.52, 301.67, -1.67
-0.52, 301.67, -1.72
-0.52, 301.67, -1.77
-0.52, 301.67, -1.83
-0.52, 301.67, -1.88
-0.52, 301.67, -1.93
-0.52, 301.67, -1.99
-0.52, 301.67, -2.04
-0.52, 301.67, -2.09
-0.52, 301.67, -2.2
-0.52, 301.67, -2.25
-0.52, 301.67, -2.31
-0.52, 301.67, -2.36
-0.43, 301.58, -2.41
-0.52, 301.67, -2.46
-0.52, 301.67, -2.51
-0.52, 301.67, -2.56
-0.52, 301.67, -2.62
-0.52, 301.67, -2.67
-0.43, 301.58, -2.72
-0.52, 301.67, -2.77
-0.52, 301.67, -2.82
-0.52, 301.67, -2.87
-0.43, 301.58, -2.92
-0.52, 301.67, -2.97
-0.52, 301.67, -3.02
-0.52, 301.67, -3.08
-0.52, 301.67, -3.13
-0.52, 301.67, -3.18
-0.52, 301.67, -3.24
-0.52, 301.67, -3.29
-0.52, 301.67, -3.34
-0.43, 301.58, -3.39
-0.43, 301.58, -3.43
-0.52, 301.67, -3.48
-0.52, 301.67, -3.54
-0.52, 301.67, -3.59
-0.52, 301.67, -3.64
-0.43, 301.58, -3.69
-0.52, 301.67, -3.74
-0.43, 301.58, -3.79
-0.43, 301.58, -3.83
-0.52, 301.67, -3.88
-0.43, 301.58, -3.93
-0.43, 301.58, -3.97
-0.52, 301.67, -4.02
-0.43, 301.58, -4.07
-0.43, 301.58, -4.11
-0.43, 301.58, -4.16
-0.52, 301.67, -4.21
-0.43, 301.58, -4.25
-0.52, 301.67, -4.3
-0.43, 301.58, -4.35
-0.43, 301.58, -4.4
-0.43, 301.58, -4.44
-0.43, 301.58, -4.48
-0.43, 301.58, -4.53
-0.43, 301.58, -4.57
-0.52, 301.67, -4.62
-0.52, 301.67, -4.67
-0.43, 301.58, -4.72
-0.43, 301.58, -4.77
-0.43, 301.58, -4.81
-0.43, 301.58, -4.85
-0.43, 301.58, -4.9
-0.43, 301.58, -4.94
-0.43, 301.58, -4.98
-0.52, 301.67, -5.03
-0.43, 301.58, -5.08
-0.52, 301.67, -5.13
-0.43, 301.58, -5.18
-0.43, 301.58, -5.22
-0.43, 301.58, -5.27
-0.43, 301.58, -5.31
-0.43, 301.58, -5.35
-0.43, 301.58, -5.4
-0.43, 301.58, -5.44
-0.43, 301.58, -5.49
-0.43, 301.58, -5.53
-0.43, 301.58, -5.57
-0.43, 301.58, -5.62
-0.43, 301.58, -5.66
-0.43, 301.58, -5.71
-0.34, 301.49, -5.75
-0.34, 301.49, -5.78
-0.34, 301.49, -5.81
-0.43, 301.58, -5.85
-0.43, 301.58, -5.9
-0.43, 301.58, -5.94
-0.43, 301.58, -5.99
-0.43, 301.58, -6.03
-0.43, 301.58, -6.07
-0.43, 301.58, -6.12
-0.43, 301.58, -6.16
-0.43, 301.58, -6.21
-0.43, 301.58, -6.25
-0.34, 301.49, -6.29
-0.43, 301.58, -6.33
-0.43, 301.58, -6.37
-0.43, 301.58, -6.42
-0.43, 301.58, -6.46
-0.43, 301.58, -6.5
-0.43, 301.58, -6.55
-0.43, 301.58, -6.59
-0.52, 301.67, -6.64
-0.43, 301.58, -6.69
-0.43, 301.58, -6.73
-0.43, 301.58, -6.78
-0.43, 301.58, -6.82
-0.43, 301.58, -6.86
-0.52, 301.67, -6.91
-0.52, 301.67, -6.97
-0.43, 301.58, -7.01
-0.43, 301.58, -7.06
-0.43, 301.58, -7.1
-0.43, 301.58, -7.15
-0.43, 301.58, -7.19
-0.43, 301.58, -7.23
-0.34, 301.49, -7.27
-0.43, 301.58, -7.31
-0.43, 301.58, -7.36
-0.43, 301.58, -7.4
-0.43, 301.58, -7.45
-0.43, 301.58, -7.49
-0.43, 301.58, -7.53
-0.43, 301.58, -7.58
-0.43, 301.58, -7.62
-0.43, 301.58, -7.67
-0.43, 301.58, -7.71
-0.34, 301.49, -7.75
-0.43, 301.58, -7.79
-0.43, 301.58, -7.83
-0.43, 301.58, -7.88
-0.43, 301.58, -7.92
-0.43, 301.58, -7.96
-0.43, 301.58, -8.01
-0.43, 301.58, -8.05
-0.43, 301.58, -8.1
-0.34, 301.49, -8.14
-0.43, 301.58, -8.17
-0.43, 301.58, -8.22
-0.43, 301.58, -8.26
-0.43, 301.58, -8.31
-0.43, 301.58, -8.35
-0.43, 301.58, -8.39
-0.43, 301.58, -8.44
-0.43, 301.58, -8.48
-0.43, 301.58, -8.53
-0.34, 301.49, -8.57
-0.43, 301.58, -8.61
-0.43, 301.58, -8.65
-0.43, 301.58, -8.69
-0.43, 301.58, -8.74
-0.34, 301.49, -8.78
-0.43, 301.58, -8.82
-0.43, 301.58, -8.86
-0.43, 301.58, -8.9
-0.43, 301.58, -8.95
-0.34, 301.49, -8.99
-0.43, 301.58, -9.03
-0.34, 301.49, -9.07
-0.34, 301.49, -9.1
-0.34, 301.49, -9.14
-0.34, 301.49, -9.17
-0.43, 301.58, -9.21
-0.34, 301.49, -9.25
-0.34, 301.49, -9.28
-0.43, 301.58, -9.32
-0.34, 301.49, -9.36
-0.34, 301.49, -9.4
-0.34, 301.49, -9.43
-0.34, 301.49, -9.47
-0.34, 301.49, -9.5
-0.25, 301.4, -9.53
-0.34, 301.49, -9.56
-0.34, 301.49, -9.6
-0.34, 301.49, -9.63
-0.34, 301.49, -9.67
-0.34, 301.49, -9.7
-0.43, 301.58, -9.74
-0.34, 301.49, -9.78
-0.34, 301.49, -9.81
-0.34, 301.49, -9.85
-0.34, 301.49, -9.88
-0.34, 301.49, -9.92
-0.34, 301.49, -9.95
-0.34, 301.49, -9.99
-0.34, 301.49, -10.02
-0.34, 301.49, -10.06
-0.34, 301.49, -10.09
-0.34, 301.49, -10.13
-0.34, 301.49, -10.16
-0.34, 301.49, -10.2
-0.34, 301.49, -10.23
-0.34, 301.49, -10.27
-0.34, 301.49, -10.3
-0.34, 301.49, -10.34
-0.34, 301.49, -10.37
-0.34, 301.49, -10.41
-0.34, 301.49, -10.44
-0.34, 301.49, -10.48
-0.34, 301.49, -10.51
-0.34, 301.49, -10.55
-0.34, 301.49, -10.58
-0.34, 301.49, -10.61
-0.34, 301.49, -10.65
-0.34, 301.49, -10.68
-0.34, 301.49, -10.72
-0.34, 301.49, -10.75
-0.34, 301.49, -10.79
-0.25, 301.4, -10.82
-0.34, 301.49, -10.85
-0.34, 301.49, -10.88
-0.25, 301.4, -10.91
-0.25, 301.4, -10.94
-0.34, 301.49, -10.97
-0.34, 301.49, -11.01
-0.34, 301.49, -11.04
-0.34, 301.49, -11.07
-0.34, 301.49, -11.11
-0.34, 301.49, -11.14
-0.34, 301.49, -11.18
-0.25, 301.4, -11.21
-0.25, 301.4, -11.24
-0.34, 301.49, -11.27
-0.25, 301.4, -11.3
-0.25, 301.4, -11.32
-0.34, 301.49, -11.35
-0.34, 301.49, -11.39
-0.34, 301.49, -11.42
-0.34, 301.49, -11.46
-0.34, 301.49, -11.49
-0.25, 301.4, -11.52
-0.34, 301.49, -11.55
-0.25, 301.4, -11.58
-0.34, 301.49, -11.61
-0.34, 301.49, -11.65
-0.34, 301.49, -11.68
-0.34, 301.49, -11.72
-0.34, 301.49, -11.75
-0.34, 301.49, -11.79
-0.34, 301.49, -11.82
-0.34, 301.49, -11.86
-0.34, 301.49, -11.89
-0.25, 301.4, -11.92
-0.34, 301.49, -11.95
-0.34, 301.49, -11.99
-0.34, 301.49, -12.02
-0.34, 301.49, -12.06
-0.34, 301.49, -12.09
-0.34, 301.49, -12.13
-0.34, 301.49, -12.16
-0.34, 301.49, -12.2
-0.34, 301.49, -12.23
-0.34, 301.49, -12.26
-0.25, 301.4, -12.3
-0.34, 301.49, -12.33
-0.34, 301.49, -12.36
-0.34, 301.49, -12.39
-0.43, 301.58, -12.43
-0.34, 301.49, -12.47
-0.34, 301.49, -12.51
-0.34, 301.49, -12.54
-0.34, 301.49, -12.58
-0.34, 301.49, -12.61
-0.34, 301.49, -12.65
-0.34, 301.49, -12.68
-0.34, 301.49, -12.72
-0.34, 301.49, -12.75
-0.34, 301.49, -12.79
-0.34, 301.49, -12.82
-0.34, 301.49, -12.86
-0.34, 301.49, -12.89
-0.34, 301.49, -12.93
-0.34, 301.49, -12.96
-0.34, 301.49, -13.0
-0.34, 301.49, -13.03
-0.25, 301.4, -13.06
-0.34, 301.49, -13.13
-0.34, 301.49, -13.16
-0.34, 301.49, -13.2
-0.34, 301.49, -13.23
-0.34, 301.49, -13.27
-0.34, 301.49, -13.3
-0.34, 301.49, -13.34
-0.25, 301.4, -13.37
-0.34, 301.49, -13.4
-0.34, 301.49, -13.43
-0.34, 301.49, -13.47
-0.34, 301.49, -13.5
-0.34, 301.49, -13.54
-0.34, 301.49, -13.57
-0.34, 301.49, -13.61
-0.25, 301.4, -13.64
-0.25, 301.4, -13.66
-0.34, 301.49, -13.69
-0.25, 301.4, -13.72
-0.34, 301.49, -13.75
-0.34, 301.49, -13.79
-0.34, 301.49, -13.82
-0.34, 301.49, -13.86
-0.34, 301.49, -13.89
-0.34, 301.49, -13.93
-0.34, 301.49, -13.96
-0.34, 301.49, -13.99
-0.34, 301.49, -14.03
-0.34, 301.49, -14.06
-0.34, 301.49, -14.1
-0.34, 301.49, -14.13
-0.34, 301.49, -14.17
-0.34, 301.49, -14.2
-0.34, 301.49, -14.24
-0.34, 301.49, -14.27
-0.34, 301.49, -14.31
-0.34, 301.49, -14.34
-0.34, 301.49, -14.38
-0.34, 301.49, -14.41
-0.34, 301.49, -14.45
-0.34, 301.49, -14.48
-0.34, 301.49, -14.52
-0.34, 301.49, -14.55
-0.34, 301.49, -14.59
-0.34, 301.49, -14.62
-0.34, 301.49, -14.66
-0.25, 301.4, -14.69
-0.25, 301.4, -14.71
-0.25, 301.4, -14.74
-0.34, 301.49, -14.77
-0.34, 301.49, -14.8
-0.34, 301.49, -14.84
-0.34, 301.49, -14.87
-0.34, 301.49, -14.91
-0.34, 301.49, -14.94
-0.25, 301.4, -14.97
-0.34, 301.49, -15.0
-0.34, 301.49, -15.04
-0.34, 301.49, -15.07
-0.34, 301.49, -15.11
-0.25, 301.4, -15.14
-0.34, 301.49, -15.17
-0.34, 301.49, -15.2
-0.34, 301.49, -15.24
-0.25, 301.4, -15.27
-0.34, 301.49, -15.3
-0.34, 301.49, -15.33
-0.25, 301.4, -15.36
-0.34, 301.49, -15.39
-0.25, 301.4, -15.42
-0.34, 301.49, -15.45
-0.34, 301.49, -15.49
-0.34, 301.49, -15.52
-0.34, 301.49, -15.56
-0.34, 301.49, -15.59
-0.34, 301.49, -15.62
-0.25, 301.4, -15.66
-0.25, 301.4, -15.68
-0.25, 301.4, -15.71
-0.25, 301.4, -15.73
-0.25, 301.4, -15.76
-0.25, 301.4, -15.78
-0.25, 301.4, -15.81
-0.25, 301.4, -15.83
-0.25, 301.4, -15.86
-0.25, 301.4, -15.89
-0.25, 301.4, -15.91
-0.16, 301.31, -15.93
-0.25, 301.4, -15.95
-0.25, 301.4, -15.98
-0.25, 301.4, -16.0
-0.25, 301.4, -16.03
-0.25, 301.4, -16.06
-0.25, 301.4, -16.08
-0.25, 301.4, -16.11
-0.25, 301.4, -16.13
-0.34, 301.49, -16.16
-0.25, 301.4, -16.19
-0.25, 301.4, -16.22
-0.25, 301.4, -16.24
-0.25, 301.4, -16.27
-0.16, 301.31, -16.29
-0.25, 301.4, -16.31
-0.25, 301.4, -16.34
-0.25, 301.4, -16.36
-0.25, 301.4, -16.39
-0.25, 301.4, -16.41
-0.25, 301.4, -16.44
-0.25, 301.4, -16.47
-0.25, 301.4, -16.49
-0.25, 301.4, -16.52
-0.25, 301.4, -16.54
-0.16, 301.31, -16.56
-0.25, 301.4, -16.58
-0.25, 301.4, -16.61
-0.25, 301.4, -16.64
-0.25, 301.4, -16.66
-0.25, 301.4, -16.69
-0.25, 301.4, -16.71
-0.25, 301.4, -16.74
-0.25, 301.4, -16.76
-0.25, 301.4, -16.79
-0.16, 301.31, -16.81
-0.25, 301.4, -16.83
-0.25, 301.4, -16.86
-0.25, 301.4, -16.88
-0.25, 301.4, -16.91
-0.25, 301.4, -16.93
-0.25, 301.4, -16.96
-0.25, 301.4, -16.99
-0.25, 301.4, -17.01
-0.25, 301.4, -17.04
-0.25, 301.4, -17.06
-0.25, 301.4, -17.09
-0.25, 301.4, -17.11
-0.25, 301.4, -17.14
-0.25, 301.4, -17.17
-0.25, 301.4, -17.19
-0.25, 301.4, -17.22
-0.25, 301.4, -17.24
-0.25, 301.4, -17.27
-0.25, 301.4, -17.29
-0.25, 301.4, -17.32
-0.25, 301.4, -17.34
-0.25, 301.4, -17.37
-0.25, 301.4, -17.4
-0.25, 301.4, -17.42
-0.25, 301.4, -17.45
-0.25, 301.4, -17.47
-0.25, 301.4, -17.5
-0.25, 301.4, -17.52
-0.25, 301.4, -17.55
-0.25, 301.4, -17.57
-0.25, 301.4, -17.6
-0.25, 301.4, -17.63
-0.16, 301.31, -17.65
-0.25, 301.4, -17.67
-0.25, 301.4, -17.69
-0.25, 301.4, -17.72
-0.25, 301.4, -17.74
-0.25, 301.4, -17.77
-0.25, 301.4, -17.8
-0.25, 301.4, -17.82
-0.25, 301.4, -17.85
-0.25, 301.4, -17.87
-0.25, 301.4, -17.9
-0.25, 301.4, -17.92
-0.25, 301.4, -17.95
-0.25, 301.4, -17.97
-0.25, 301.4, -18.0
-0.25, 301.4, -18.03
-0.25, 301.4, -18.05
-0.16, 301.31, -18.07
-0.25, 301.4, -18.09
-0.25, 301.4, -18.12
-0.25, 301.4, -18.14
-0.25, 301.4, -18.17
-0.25, 301.4, -18.2
-0.25, 301.4, -18.22
-0.25, 301.4, -18.25
-0.25, 301.4, -18.27
-0.25, 301.4, -18.3
-0.16, 301.31, -18.32
-0.25, 301.4, -18.34
-0.25, 301.4, -18.37
-0.16, 301.31, -18.39
-0.16, 301.31, -18.4
-0.16, 301.31, -18.42
-0.25, 301.4, -18.44
-0.25, 301.4, -18.47
-0.25, 301.4, -18.49
-0.25, 301.4, -18.52
-0.25, 301.4, -18.54
-0.25, 301.4, -18.57
-0.16, 301.31, -18.59
-0.25, 301.4, -18.61
-0.16, 301.31, -18.63
-0.16, 301.31, -18.65
-0.16, 301.31, -18.67
-0.16, 301.31, -18.68
-0.16, 301.31, -18.7
-0.16, 301.31, -18.71
-0.16, 301.31, -18.73
-0.25, 301.4, -18.75
-0.16, 301.31, -18.77
-0.16, 301.31, -18.79
-0.16, 301.31, -18.81
-0.16, 301.31, -18.82
-0.16, 301.31, -18.84
-0.16, 301.31, -18.86
-0.16, 301.31, -18.87
-0.16, 301.31, -18.89
-0.16, 301.31, -18.9
-0.16, 301.31, -18.92
-0.16, 301.31, -18.94
-0.16, 301.31, -18.95
-0.16, 301.31, -18.97
-0.16, 301.31, -18.99
-0.16, 301.31, -19.0
-0.16, 301.31, -19.02
-0.16, 301.31, -19.04
-0.16, 301.31, -19.05
-0.16, 301.31, -19.07
-0.16, 301.31, -19.09
-0.16, 301.31, -19.1
-0.16, 301.31, -19.12
-0.07, 301.22, -19.13
-0.16, 301.31, -19.14
-0.07, 301.22, -19.15
-0.07, 301.22, -19.16
-0.16, 301.31, -19.17
-0.16, 301.31, -19.19
-0.16, 301.31, -19.21
-0.16, 301.31, -19.22
-0.16, 301.31, -19.24
-0.16, 301.31, -19.26
-0.16, 301.31, -19.27
-0.07, 301.22, -19.28
-0.07, 301.22, -19.29
-0.16, 301.31, -19.3
-0.16, 301.31, -19.32
-0.16, 301.31, -19.34
-0.16, 301.31, -19.35
-0.16, 301.31, -19.37
-0.16, 301.31, -19.38
-0.16, 301.31, -19.4
-0.07, 301.22, -19.41
-0.16, 301.31, -19.42
-0.07, 301.22, -19.44
-0.07, 301.22, -19.44
-0.16, 301.31, -19.46
-0.16, 301.31, -19.47
-0.16, 301.31, -19.49
-0.07, 301.22, -19.5
-0.16, 301.31, -19.51
-0.16, 301.31, -19.53
-0.16, 301.31, -19.55
-0.16, 301.31, -19.56
-0.07, 301.22, -19.57
-0.16, 301.31, -19.59
-0.07, 301.22, -19.6
-0.16, 301.31, -19.61
-0.16, 301.31, -19.63
-0.07, 301.22, -19.64
-0.07, 301.22, -19.64
-0.07, 301.22, -19.65
-0.07, 301.22, -19.66
-0.07, 301.22, -19.67
-0.07, 301.22, -19.67
-0.07, 301.22, -19.68
-0.07, 301.22, -19.69
-0.16, 301.31, -19.7
-0.07, 301.22, -19.71
-0.07, 301.22, -19.72
