Time(s),CH1V,CH2V
-8.692400e-03,2.542667e-01,1.180800e+00
-8.680000e-03,2.276000e-01,1.145200e+00
-8.667600e-03,1.880000e-01,1.091733e+00
-8.655200e-03,1.738667e-01,1.048800e+00
-8.642800e-03,1.401333e-01,1.005867e+00
-8.630400e-03,1.114667e-01,9.797333e-01
-8.618000e-03,1.028000e-01,9.208000e-01
-8.605600e-03,8.013333e-02,8.856000e-01
-8.593200e-03,7.106667e-02,8.450667e-01
-8.580800e-03,3.920000e-02,7.984000e-01
-8.568400e-03,2.866667e-02,7.566667e-01
-8.556000e-03,2.426667e-02,7.197334e-01
-8.543600e-03,1.320000e-02,6.942667e-01
-8.531200e-03,9.733333e-03,6.586667e-01
-8.518800e-03,-1.026667e-02,6.240000e-01
-8.506400e-03,5.066667e-03,5.989333e-01
-8.494000e-03,-3.066667e-03,5.710667e-01
-8.481600e-03,-2.666667e-03,5.470667e-01
-8.469200e-03,-2.666667e-04,5.194667e-01
-8.456800e-03,1.026667e-02,4.881333e-01
-8.444400e-03,1.173333e-02,4.650667e-01
-8.432000e-03,2.786667e-02,4.532000e-01
-8.419600e-03,2.906667e-02,4.281333e-01
-8.407200e-03,4.453333e-02,4.005333e-01
-8.394800e-03,5.626667e-02,3.930667e-01
-8.382400e-03,8.133333e-02,3.788000e-01
-8.370000e-03,9.920000e-02,3.565333e-01
-8.357600e-03,1.210667e-01,3.512000e-01
-8.345200e-03,1.545333e-01,3.356000e-01
-8.332800e-03,1.757333e-01,3.361333e-01
-8.320400e-03,1.940000e-01,3.304000e-01
-8.308000e-03,2.344000e-01,3.237333e-01
-8.295600e-03,2.628000e-01,3.262667e-01
-8.283200e-03,2.945333e-01,3.124000e-01
-8.270800e-03,3.290667e-01,3.224000e-01
-8.258400e-03,3.637334e-01,3.269333e-01
-8.246000e-03,4.098667e-01,3.269333e-01
-8.233600e-03,4.488000e-01,3.262667e-01
-8.221200e-03,4.840000e-01,3.429333e-01
-8.208800e-03,5.276000e-01,3.530667e-01
-8.196400e-03,5.684000e-01,3.662667e-01
-8.184000e-03,6.282667e-01,3.764000e-01
-8.171600e-03,6.666667e-01,3.908000e-01
-8.159200e-03,7.268000e-01,4.168000e-01
-8.146800e-03,7.661334e-01,4.205333e-01
-8.134400e-03,8.269333e-01,4.412000e-01
-8.122000e-03,8.796000e-01,4.736000e-01
-8.109600e-03,9.332000e-01,4.893333e-01
-8.097200e-03,9.922667e-01,5.153334e-01
-8.084800e-03,1.045200e+00,5.524000e-01
-8.072400e-03,1.105867e+00,5.742667e-01
-8.060000e-03,1.176000e+00,5.998667e-01
-8.047600e-03,1.234933e+00,6.342667e-01
-8.035200e-03,1.296400e+00,6.680000e-01
-8.022800e-03,1.354133e+00,7.029333e-01
-8.010400e-03,1.425600e+00,7.332000e-01
-7.998000e-03,1.487867e+00,7.800000e-01
-7.985600e-03,1.553733e+00,8.177333e-01
-7.973200e-03,1.625067e+00,8.532000e-01
-7.960800e-03,1.673600e+00,8.893334e-01
-7.948400e-03,1.754933e+00,9.462667e-01
-7.936000e-03,1.830133e+00,9.852000e-01
-7.923600e-03,1.898533e+00,1.028267e+00
-7.911200e-03,1.955333e+00,1.081600e+00
-7.898800e-03,2.037067e+00,1.125467e+00
-7.886400e-03,2.108000e+00,1.161200e+00
-7.874000e-03,2.185733e+00,1.222800e+00
-7.861600e-03,2.242267e+00,1.280800e+00
-7.849200e-03,2.326400e+00,1.325200e+00
-7.836800e-03,2.386667e+00,1.382000e+00
-7.824400e-03,2.459067e+00,1.437333e+00
-7.812000e-03,2.527467e+00,1.482533e+00
-7.799600e-03,2.614400e+00,1.541200e+00
-7.787200e-03,2.679733e+00,1.596400e+00
-7.774800e-03,2.760933e+00,1.659200e+00
-7.762400e-03,2.825733e+00,1.723733e+00
-7.750000e-03,2.895733e+00,1.770400e+00
-7.737600e-03,2.967200e+00,1.826533e+00
-7.725200e-03,3.037733e+00,1.885200e+00
-7.712800e-03,3.107733e+00,1.942800e+00
-7.700400e-03,3.178133e+00,2.007467e+00
-7.688000e-03,3.241200e+00,2.075600e+00
-7.675600e-03,3.327867e+00,2.133333e+00
-7.663200e-03,3.375333e+00,2.192533e+00
-7.650800e-03,3.447733e+00,2.249733e+00
-7.638400e-03,3.495467e+00,2.316400e+00
-7.626000e-03,3.583067e+00,2.370400e+00
-7.613600e-03,3.636400e+00,2.450400e+00
-7.601200e-03,3.713867e+00,2.509867e+00
-7.588800e-03,3.766667e+00,2.574400e+00
-7.576400e-03,3.822000e+00,2.629733e+00
-7.564000e-03,3.890000e+00,2.694667e+00
-7.551600e-03,3.951733e+00,2.758400e+00
-7.539200e-03,4.009867e+00,2.824800e+00
-7.526800e-03,4.057734e+00,2.875467e+00
-7.514400e-03,4.124267e+00,2.951067e+00
-7.502000e-03,4.177867e+00,3.010533e+00
-7.489600e-03,4.236533e+00,3.074267e+00
-7.477200e-03,4.269600e+00,3.123067e+00
-7.464800e-03,4.335867e+00,3.196533e+00
-7.452400e-03,4.385200e+00,3.257867e+00
-7.440000e-03,4.413733e+00,3.309467e+00
-7.427600e-03,4.463334e+00,3.363067e+00
-7.415200e-03,4.500400e+00,3.437333e+00
-7.402800e-03,4.545200e+00,3.478667e+00
-7.390400e-03,4.594666e+00,3.542000e+00
