Time(s),CH1V,CH2V
-1.875000e-04,4.566267e+00,2.877200e+00
-1.871250e-04,4.542000e+00,2.848000e+00
-1.867500e-04,4.498533e+00,2.799200e+00
-1.863750e-04,4.452267e+00,2.752400e+00
-1.860000e-04,4.403467e+00,2.715867e+00
-1.856250e-04,4.347467e+00,2.679733e+00
-1.852500e-04,4.294000e+00,2.631467e+00
-1.848750e-04,4.250800e+00,2.590533e+00
-1.845000e-04,4.194000e+00,2.558133e+00
-1.841250e-04,4.138800e+00,2.499733e+00
-1.837500e-04,4.067733e+00,2.473333e+00
-1.833750e-04,4.013867e+00,2.421467e+00
-1.830000e-04,3.954800e+00,2.370267e+00
-1.826250e-04,3.891733e+00,2.344933e+00
-1.822500e-04,3.806800e+00,2.298533e+00
-1.818750e-04,3.749067e+00,2.256933e+00
-1.815000e-04,3.688933e+00,2.211200e+00
-1.811250e-04,3.607867e+00,2.173733e+00
-1.807500e-04,3.534533e+00,2.129733e+00
-1.803750e-04,3.479733e+00,2.130267e+00
-1.800000e-04,3.395733e+00,2.043600e+00
-1.796250e-04,3.326800e+00,2.014133e+00
-1.792500e-04,3.253867e+00,1.968667e+00
-1.788750e-04,3.158533e+00,1.937067e+00
-1.785000e-04,3.094400e+00,1.893200e+00
-1.781250e-04,3.016800e+00,1.870533e+00
-1.777500e-04,2.935067e+00,1.825333e+00
-1.773750e-04,2.863067e+00,1.787600e+00
-1.770000e-04,2.774400e+00,1.749867e+00
-1.766250e-04,2.682000e+00,1.728933e+00
-1.762500e-04,2.618000e+00,1.692667e+00
-1.758750e-04,2.530933e+00,1.662667e+00
-1.755000e-04,2.455600e+00,1.623867e+00
-1.751250e-04,2.374667e+00,1.602533e+00
-1.747500e-04,2.296800e+00,1.575333e+00
-1.743750e-04,2.222000e+00,1.533867e+00
-1.740000e-04,2.142000e+00,1.525600e+00
-1.736250e-04,2.063067e+00,1.490667e+00
-1.732500e-04,1.987600e+00,1.456800e+00
-1.728750e-04,1.916667e+00,1.449600e+00
-1.725000e-04,1.834267e+00,1.428400e+00
-1.721250e-04,1.762400e+00,1.402667e+00
-1.717500e-04,1.678133e+00,1.385333e+00
-1.713750e-04,1.611600e+00,1.366267e+00
-1.710000e-04,1.532933e+00,1.350933e+00
-1.706250e-04,1.457733e+00,1.323200e+00
-1.702500e-04,1.392400e+00,1.309867e+00
-1.698750e-04,1.318400e+00,1.296000e+00
-1.695000e-04,1.250267e+00,1.309333e+00
-1.691250e-04,1.190800e+00,1.282933e+00
