Time(s),CH1V,CH2V
-1.200000e-02,4.636133e+00,4.787333e+00
-1.197600e-02,4.580267e+00,4.752667e+00
-1.195200e-02,4.554667e+00,4.720267e+00
-1.192800e-02,4.494133e+00,4.697200e+00
-1.190400e-02,4.442934e+00,4.662533e+00
-1.188000e-02,4.389467e+00,4.625467e+00
-1.185600e-02,4.338267e+00,4.581467e+00
-1.183200e-02,4.284667e+00,4.542267e+00
-1.180800e-02,4.212533e+00,4.507467e+00
-1.178400e-02,4.159067e+00,4.470533e+00
-1.176000e-02,4.086934e+00,4.417334e+00
-1.173600e-02,4.021733e+00,4.364133e+00
-1.171200e-02,3.984533e+00,4.315600e+00
-1.168800e-02,3.882133e+00,4.271600e+00
-1.166400e-02,3.810000e+00,4.220800e+00
-1.164000e-02,3.735467e+00,4.167600e+00
-1.161600e-02,3.684400e+00,4.107467e+00
-1.159200e-02,3.591200e+00,4.038133e+00
-1.156800e-02,3.544667e+00,3.980267e+00
-1.154400e-02,3.449333e+00,3.910933e+00
-1.152000e-02,3.372533e+00,3.862400e+00
-1.149600e-02,3.295733e+00,3.790667e+00
-1.147200e-02,3.212000e+00,3.732800e+00
-1.144800e-02,3.137467e+00,3.656533e+00
-1.142400e-02,3.065333e+00,3.591733e+00
-1.140000e-02,2.972267e+00,3.513200e+00
-1.137600e-02,2.883867e+00,3.443733e+00
-1.135200e-02,2.793067e+00,3.376667e+00
-1.132800e-02,2.732533e+00,3.295733e+00
-1.130400e-02,2.637200e+00,3.233333e+00
-1.128000e-02,2.548667e+00,3.157067e+00
-1.125600e-02,2.476533e+00,3.085333e+00
-1.123200e-02,2.397467e+00,3.009067e+00
-1.120800e-02,2.316000e+00,2.939600e+00
-1.118400e-02,2.236933e+00,2.847200e+00
-1.116000e-02,2.146133e+00,2.777733e+00
-1.113600e-02,2.085600e+00,2.710667e+00
-1.111200e-02,1.987867e+00,2.622800e+00
-1.108800e-02,1.911067e+00,2.558133e+00
-1.106400e-02,1.820400e+00,2.465600e+00
-1.104000e-02,1.738933e+00,2.386933e+00
-1.101600e-02,1.664400e+00,2.319867e+00
