Time(s),CH1V,CH2V
-6.000000e-03,4.589600e+00,4.549200e+00
-5.988000e-03,4.564000e+00,4.542267e+00
-5.976000e-03,4.508133e+00,4.551467e+00
-5.964000e-03,4.463867e+00,4.521467e+00
-5.952000e-03,4.403467e+00,4.519067e+00
-5.940000e-03,4.361467e+00,4.507467e+00
-5.928000e-03,4.287067e+00,4.477467e+00
-5.916000e-03,4.231200e+00,4.463600e+00
-5.904000e-03,4.177733e+00,4.435867e+00
-5.892000e-03,4.110133e+00,4.398800e+00
-5.880000e-03,4.052000e+00,4.382667e+00
-5.868000e-03,3.991467e+00,4.338667e+00
-5.856000e-03,3.919333e+00,4.308667e+00
-5.844000e-03,3.854267e+00,4.280933e+00
-5.832000e-03,3.777467e+00,4.234667e+00
-5.820000e-03,3.712267e+00,4.206933e+00
-5.808000e-03,3.626133e+00,4.156000e+00
-5.796000e-03,3.563333e+00,4.114400e+00
-5.784000e-03,3.484267e+00,4.072800e+00
-5.772000e-03,3.421333e+00,4.035733e+00
-5.760000e-03,3.344533e+00,3.975600e+00
-5.748000e-03,3.256133e+00,3.931733e+00
-5.736000e-03,3.186400e+00,3.878533e+00
-5.724000e-03,3.109600e+00,3.825333e+00
-5.712000e-03,3.025733e+00,3.772133e+00
-5.700000e-03,2.937333e+00,3.716667e+00
-5.688000e-03,2.872133e+00,3.670400e+00
-5.676000e-03,2.769733e+00,3.614933e+00
-5.664000e-03,2.704667e+00,3.545467e+00
-5.652000e-03,2.613867e+00,3.496933e+00
-5.640000e-03,2.539467e+00,3.418400e+00
-5.628000e-03,2.448667e+00,3.376667e+00
-5.616000e-03,2.376533e+00,3.302667e+00
-5.604000e-03,2.285733e+00,3.244933e+00
-5.592000e-03,2.218267e+00,3.187067e+00
-5.580000e-03,2.132133e+00,3.122400e+00
-5.568000e-03,2.041467e+00,3.059867e+00
-5.556000e-03,1.983200e+00,2.983600e+00
-5.544000e-03,1.890133e+00,2.916533e+00
-5.532000e-03,1.815733e+00,2.868000e+00
-5.520000e-03,1.736533e+00,2.796267e+00
-5.508000e-03,1.655067e+00,2.717600e+00
-5.496000e-03,1.576000e+00,2.669067e+00
-5.484000e-03,1.501467e+00,2.583467e+00
-5.472000e-03,1.410800e+00,2.525733e+00
-5.460000e-03,1.364267e+00,2.458667e+00
-5.448000e-03,1.292133e+00,2.389333e+00
-5.436000e-03,1.212933e+00,2.331467e+00
-5.424000e-03,1.150133e+00,2.271333e+00
-5.412000e-03,1.096667e+00,2.211200e+00
-5.400000e-03,1.017467e+00,2.123333e+00
-5.388000e-03,9.593334e-01,2.056267e+00
-5.376000e-03,8.894667e-01,2.014667e+00
-5.364000e-03,8.336000e-01,1.938400e+00
-5.352000e-03,7.778667e-01,1.878267e+00
-5.340000e-03,7.242666e-01,1.801867e+00
-5.328000e-03,6.614667e-01,1.755600e+00
-5.316000e-03,6.218667e-01,1.686267e+00
-5.304000e-03,5.684000e-01,1.630800e+00
-5.292000e-03,5.172000e-01,1.568400e+00
-5.280000e-03,4.822667e-01,1.515200e+00
-5.268000e-03,4.380000e-01,1.457333e+00
-5.256000e-03,3.798667e-01,1.422667e+00
-5.244000e-03,3.449333e-01,1.350933e+00
-5.232000e-03,3.217333e-01,1.304667e+00
-5.220000e-03,2.658667e-01,1.246933e+00
-5.208000e-03,2.565333e-01,1.216800e+00
-5.196000e-03,2.333333e-01,1.152133e+00
-5.184000e-03,1.984000e-01,1.094267e+00
-5.172000e-03,1.657333e-01,1.061867e+00
-5.160000e-03,1.448000e-01,1.015600e+00
-5.148000e-03,1.145333e-01,9.764000e-01
-5.136000e-03,1.169333e-01,9.254667e-01
-5.124000e-03,9.600000e-02,8.908000e-01
-5.112000e-03,9.133334e-02,8.445333e-01
-5.100000e-03,8.666667e-02,8.074667e-01
-5.088000e-03,6.800000e-02,7.866667e-01
-5.076000e-03,6.573334e-02,7.613333e-01
-5.064000e-03,6.333333e-02,7.265334e-01
-5.052000e-03,7.506667e-02,7.126667e-01
-5.040000e-03,6.573334e-02,6.665334e-01
-5.028000e-03,9.600000e-02,6.572000e-01
-5.016000e-03,1.169333e-01,6.202667e-01
-5.004000e-03,1.216000e-01,6.133333e-01
-4.992000e-03,1.238667e-01,5.854667e-01
-4.980000e-03,1.541333e-01,5.693333e-01
-4.968000e-03,1.728000e-01,5.554667e-01
-4.956000e-03,2.030667e-01,5.554667e-01
-4.944000e-03,2.193333e-01,5.438667e-01
-4.932000e-03,2.472000e-01,5.230667e-01
-4.920000e-03,2.798667e-01,5.324000e-01
-4.908000e-03,3.286667e-01,5.277333e-01
-4.896000e-03,3.682667e-01,5.208000e-01
-4.884000e-03,4.008000e-01,5.161334e-01
-4.872000e-03,4.589333e-01,5.462667e-01
-4.860000e-03,4.916000e-01,5.161334e-01
-4.848000e-03,5.265334e-01,5.393333e-01
-4.836000e-03,5.800000e-01,5.601333e-01
-4.824000e-03,6.242667e-01,5.508000e-01
-4.812000e-03,6.870667e-01,5.693333e-01
