Time(s),CH1V,CH2V
-1.622500e-02,9.129333e-01,5.433334e-01
-1.619750e-02,9.757333e-01,5.793334e-01
-1.617000e-02,1.033467e+00,6.225333e-01
-1.614250e-02,1.101467e+00,6.672000e-01
-1.611500e-02,1.178000e+00,7.254667e-01
-1.608750e-02,1.234800e+00,7.801334e-01
-1.606000e-02,1.319333e+00,8.256000e-01
-1.603250e-02,1.372400e+00,8.798667e-01
-1.600500e-02,1.450667e+00,9.365333e-01
-1.597750e-02,1.527333e+00,1.006133e+00
-1.595000e-02,1.598267e+00,1.054800e+00
-1.592250e-02,1.677333e+00,1.124133e+00
-1.589500e-02,1.745333e+00,1.188533e+00
-1.586750e-02,1.821467e+00,1.248800e+00
-1.584000e-02,1.896400e+00,1.311733e+00
-1.581250e-02,1.975867e+00,1.391733e+00
-1.578500e-02,2.052533e+00,1.442800e+00
-1.575750e-02,2.130267e+00,1.512933e+00
-1.573000e-02,2.217600e+00,1.586400e+00
-1.570250e-02,2.286800e+00,1.660000e+00
-1.567500e-02,2.374667e+00,1.734667e+00
-1.564750e-02,2.454000e+00,1.801467e+00
-1.562000e-02,2.533600e+00,1.876000e+00
-1.559250e-02,2.617067e+00,1.943333e+00
-1.556500e-02,2.693600e+00,2.020533e+00
-1.553750e-02,2.772267e+00,2.103733e+00
-1.551000e-02,2.858267e+00,2.170400e+00
-1.548250e-02,2.933733e+00,2.255067e+00
-1.545500e-02,3.014533e+00,2.330000e+00
-1.542750e-02,3.088400e+00,2.398533e+00
-1.540000e-02,3.161867e+00,2.476667e+00
-1.537250e-02,3.239600e+00,2.558400e+00
-1.534500e-02,3.319867e+00,2.634133e+00
-1.531750e-02,3.401867e+00,2.707733e+00
-1.529000e-02,3.461600e+00,2.786533e+00
-1.526250e-02,3.539867e+00,2.860800e+00
-1.523500e-02,3.605867e+00,2.939867e+00
-1.520750e-02,3.682667e+00,3.017733e+00
-1.518000e-02,3.763600e+00,3.097200e+00
-1.515250e-02,3.822933e+00,3.164267e+00
-1.512500e-02,3.893733e+00,3.240800e+00
-1.509750e-02,3.955200e+00,3.316133e+00
-1.507000e-02,4.024400e+00,3.384400e+00
-1.504250e-02,4.073067e+00,3.461733e+00
-1.501500e-02,4.141467e+00,3.529333e+00
-1.498750e-02,4.191333e+00,3.596400e+00
-1.496000e-02,4.258267e+00,3.659067e+00
-1.493250e-02,4.317467e+00,3.729333e+00
-1.490500e-02,4.373734e+00,3.802000e+00
-1.487750e-02,4.415867e+00,3.856533e+00
-1.485000e-02,4.468266e+00,3.919733e+00
-1.482250e-02,4.510533e+00,3.989733e+00
-1.479500e-02,4.562133e+00,4.046000e+00
-1.476750e-02,4.609600e+00,4.104000e+00
-1.474000e-02,4.651867e+00,4.151200e+00
-1.471250e-02,4.682800e+00,4.208133e+00
-1.468500e-02,4.722933e+00,4.267467e+00
-1.465750e-02,4.763067e+00,4.320667e+00
-1.463000e-02,4.797333e+00,4.358800e+00
-1.460250e-02,4.826933e+00,4.412267e+00
-1.457500e-02,4.851733e+00,4.461733e+00
-1.454750e-02,4.882000e+00,4.505600e+00
-1.452000e-02,4.886267e+00,4.534667e+00
-1.449250e-02,4.924933e+00,4.591600e+00
-1.446500e-02,4.943600e+00,4.623333e+00
-1.443750e-02,4.950267e+00,4.645200e+00
-1.441000e-02,4.962934e+00,4.678400e+00
-1.438250e-02,4.978933e+00,4.700000e+00
-1.435500e-02,4.986400e+00,4.737467e+00
-1.432750e-02,4.992400e+00,4.756534e+00
-1.430000e-02,4.987067e+00,4.781867e+00
-1.427250e-02,4.985333e+00,4.793334e+00
-1.424500e-02,4.984133e+00,4.815600e+00
-1.421750e-02,4.982400e+00,4.823067e+00
-1.419000e-02,4.980267e+00,4.853067e+00
-1.416250e-02,4.967600e+00,4.842267e+00
-1.413500e-02,4.953333e+00,4.859200e+00
-1.410750e-02,4.946800e+00,4.862800e+00
-1.408000e-02,4.933467e+00,4.860533e+00
-1.405250e-02,4.900000e+00,4.854400e+00
-1.402500e-02,4.882667e+00,4.856400e+00
-1.399750e-02,4.855467e+00,4.848267e+00
-1.397000e-02,4.837467e+00,4.825600e+00
-1.394250e-02,4.806133e+00,4.815733e+00
-1.391500e-02,4.766667e+00,4.805334e+00
-1.388750e-02,4.743067e+00,4.797733e+00
