Time(s),CH1V,CH2V
-6.247500e-03,4.961333e+00,3.796133e+00
-6.240000e-03,4.945467e+00,3.822800e+00
-6.232500e-03,4.922800e+00,3.864667e+00
-6.225000e-03,4.916533e+00,3.894133e+00
-6.217500e-03,4.900134e+00,3.937200e+00
-6.210000e-03,4.869467e+00,3.957467e+00
-6.202500e-03,4.843467e+00,3.986933e+00
-6.195000e-03,4.812267e+00,4.016400e+00
-6.187500e-03,4.786667e+00,4.041333e+00
-6.180000e-03,4.749200e+00,4.065067e+00
-6.172500e-03,4.711867e+00,4.086534e+00
-6.165000e-03,4.667067e+00,4.105867e+00
-6.157500e-03,4.630133e+00,4.122800e+00
-6.150000e-03,4.579733e+00,4.129067e+00
-6.142500e-03,4.547333e+00,4.144400e+00
-6.135000e-03,4.484933e+00,4.155600e+00
-6.127500e-03,4.423733e+00,4.161334e+00
-6.120000e-03,4.376667e+00,4.161334e+00
-6.112500e-03,4.319334e+00,4.174933e+00
-6.105000e-03,4.256933e+00,4.180533e+00
-6.097500e-03,4.201334e+00,4.172667e+00
-6.090000e-03,4.137866e+00,4.171467e+00
-6.082500e-03,4.072000e+00,4.172667e+00
-6.075000e-03,4.015333e+00,4.154533e+00
-6.067500e-03,3.938133e+00,4.152267e+00
-6.060000e-03,3.870667e+00,4.147200e+00
-6.052500e-03,3.791867e+00,4.127333e+00
-6.045000e-03,3.712400e+00,4.113200e+00
-6.037500e-03,3.640933e+00,4.088800e+00
-6.030000e-03,3.559867e+00,4.078667e+00
-6.022500e-03,3.481067e+00,4.044667e+00
-6.015000e-03,3.403333e+00,4.009067e+00
-6.007500e-03,3.323333e+00,3.989200e+00
-6.000000e-03,3.246800e+00,3.966000e+00
-5.992500e-03,3.160000e+00,3.929200e+00
-5.985000e-03,3.069867e+00,3.903733e+00
-5.977500e-03,2.978533e+00,3.860133e+00
-5.970000e-03,2.907067e+00,3.830133e+00
-5.962500e-03,2.822000e+00,3.792267e+00
-5.955000e-03,2.717600e+00,3.754800e+00
-5.947500e-03,2.651733e+00,3.712933e+00
-5.940000e-03,2.551467e+00,3.676133e+00
-5.932500e-03,2.464667e+00,3.632533e+00
-5.925000e-03,2.377867e+00,3.574267e+00
-5.917500e-03,2.306933e+00,3.536267e+00
-5.910000e-03,2.217333e+00,3.487067e+00
-5.902500e-03,2.134533e+00,3.442267e+00
-5.895000e-03,2.047200e+00,3.383467e+00
-5.887500e-03,1.946267e+00,3.328000e+00
-5.880000e-03,1.883867e+00,3.292267e+00
-5.872500e-03,1.788533e+00,3.241867e+00
-5.865000e-03,1.709067e+00,3.189200e+00
-5.857500e-03,1.628533e+00,3.133200e+00
-5.850000e-03,1.550933e+00,3.076000e+00
-5.842500e-03,1.469733e+00,3.030133e+00
-5.835000e-03,1.386400e+00,2.966800e+00
-5.827500e-03,1.310933e+00,2.906800e+00
-5.820000e-03,1.233200e+00,2.860267e+00
-5.812500e-03,1.163467e+00,2.800267e+00
-5.805000e-03,1.097200e+00,2.740933e+00
-5.797500e-03,1.025067e+00,2.684800e+00
-5.790000e-03,9.525334e-01,2.626533e+00
-5.782500e-03,8.833333e-01,2.572667e+00
-5.775000e-03,8.174667e-01,2.509867e+00
-5.767500e-03,7.641333e-01,2.460667e+00
-5.760000e-03,7.001333e-01,2.401733e+00
-5.752500e-03,6.394667e-01,2.348533e+00
-5.745000e-03,5.816000e-01,2.283467e+00
-5.737500e-03,5.237333e-01,2.225067e+00
-5.730000e-03,4.653333e-01,2.170800e+00
-5.722500e-03,4.228000e-01,2.120933e+00
-5.715000e-03,3.712000e-01,2.064267e+00
-5.707500e-03,3.332000e-01,2.005467e+00
-5.700000e-03,3.008000e-01,1.952800e+00
-5.692500e-03,2.594667e-01,1.904667e+00
-5.685000e-03,2.265333e-01,1.849733e+00
-5.677500e-03,1.880000e-01,1.794800e+00
-5.670000e-03,1.590667e-01,1.741067e+00
-5.662500e-03,1.392000e-01,1.689600e+00
-5.655000e-03,1.130667e-01,1.638533e+00
-5.647500e-03,9.040000e-02,1.586533e+00
-5.640000e-03,7.280000e-02,1.544000e+00
-5.632500e-03,5.866667e-02,1.501600e+00
-5.625000e-03,4.040000e-02,1.464267e+00
-5.617500e-03,1.773333e-02,1.409867e+00
-5.610000e-03,1.266667e-02,1.356133e+00
-5.602500e-03,1.213333e-02,1.327200e+00
-5.595000e-03,1.493333e-02,1.278000e+00
-5.587500e-03,1.773333e-02,1.240000e+00
-5.580000e-03,2.120000e-02,1.196400e+00
